filename,size,texture,variant,color,class
basket_small_bumpy_01_purple.png,small,bumpy,1,purple,basket
basket_small_bumpy_01_pink.png,small,bumpy,1,pink,basket
basket_small_bumpy_01_brown.png,small,bumpy,1,brown,basket
basket_small_bumpy_01_black.png,small,bumpy,1,black,basket
basket_small_bumpy_01_gray.png,small,bumpy,1,gray,basket
basket_small_bumpy_02_red.png,small,bumpy,2,red,basket
basket_small_bumpy_02_green.png,small,bumpy,2,green,basket
basket_small_bumpy_02_blue.png,small,bumpy,2,blue,basket
basket_small_bumpy_02_yellow.png,small,bumpy,2,yellow,basket
basket_small_bumpy_02_orange.png,small,bumpy,2,orange,basket
basket_small_bumpy_02_purple.png,small,bumpy,2,purple,basket
basket_small_bumpy_02_pink.png,small,bumpy,2,pink,basket
basket_small_bumpy_02_brown.png,small,bumpy,2,brown,basket
basket_small_bumpy_02_black.png,small,bumpy,2,black,basket
basket_small_bumpy_02_gray.png,small,bumpy,2,gray,basket
basket_small_smooth_01_red.png,small,smooth,1,red,basket
basket_small_smooth_01_green.png,small,smooth,1,green,basket
basket_small_smooth_01_blue.png,small,smooth,1,blue,basket
basket_small_smooth_01_yellow.png,small,smooth,1,yellow,basket
basket_small_smooth_01_orange.png,small,smooth,1,orange,basket
basket_small_smooth_01_purple.png,small,smooth,1,purple,basket
basket_small_smooth_01_pink.png,small,smooth,1,pink,basket
basket_small_smooth_01_brown.png,small,smooth,1,brown,basket
basket_small_smooth_01_black.png,small,smooth,1,black,basket
basket_small_smooth_01_gray.png,small,smooth,1,gray,basket
basket_small_smooth_02_red.png,small,smooth,2,red,basket
basket_small_smooth_02_green.png,small,smooth,2,green,basket
basket_small_smooth_02_blue.png,small,smooth,2,blue,basket
basket_small_smooth_02_yellow.png,small,smooth,2,yellow,basket
basket_small_smooth_02_orange.png,small,smooth,2,orange,basket
basket_small_smooth_02_purple.png,small,smooth,2,purple,basket
basket_small_smooth_02_pink.png,small,smooth,2,pink,basket
basket_small_smooth_02_brown.png,small,smooth,2,brown,basket
basket_small_smooth_02_black.png,small,smooth,2,black,basket
basket_small_smooth_02_gray.png,small,smooth,2,gray,basket
