bird_medium_smooth_01_purple.png,medium,smooth,01,purple,bird
bird_medium_smooth_01_pink.png,medium,smooth,01,pink,bird
bird_medium_smooth_01_brown.png,medium,smooth,01,brown,bird
bird_medium_smooth_01_black.png,medium,smooth,01,black,bird
bird_medium_smooth_01_gray.png,medium,smooth,01,gray,bird
bird_medium_smooth_02_red.png,medium,smooth,02,red,bird
bird_medium_smooth_02_green.png,medium,smooth,02,green,bird
bird_medium_smooth_02_blue.png,medium,smooth,02,blue,bird
bird_medium_smooth_02_yellow.png,medium,smooth,02,yellow,bird
bird_medium_smooth_02_orange.png,medium,smooth,02,orange,bird
bird_medium_smooth_02_purple.png,medium,smooth,02,purple,bird
bird_medium_smooth_02_pink.png,medium,smooth,02,pink,bird
bird_medium_smooth_02_brown.png,medium,smooth,02,brown,bird
bird_medium_smooth_02_black.png,medium,smooth,02,black,bird
bird_medium_smooth_02_gray.png,medium,smooth,02,gray,bird
bird_small_bumpy_01_red.png,small,bumpy,01,red,bird
bird_small_bumpy_01_green.png,small,bumpy,01,green,bird
bird_small_bumpy_01_blue.png,small,bumpy,01,blue,bird
bird_small_bumpy_01_yellow.png,small,bumpy,01,yellow,bird
bird_small_bumpy_01_orange.png,small,bumpy,01,orange,bird
bird_small_bumpy_01_purple.png,small,bumpy,01,purple,bird
bird_small_bumpy_01_pink.png,small,bumpy,01,pink,bird
bird_small_bumpy_01_brown.png,small,bumpy,01,brown,bird
bird_small_bumpy_01_black.png,small,bumpy,01,black,bird
bird_small_bumpy_01_gray.png,small,bumpy,01,gray,bird
bird_small_bumpy_02_red.png,small,bumpy,02,red,bird
bird_small_bumpy_02_green.png,small,bumpy,02,green,bird
bird_small_bumpy_02_blue.png,small,bumpy,02,blue,bird
bird_small_bumpy_02_yellow.png,small,bumpy,02,yellow,bird
bird_small_bumpy_02_orange.png,small,bumpy,02,orange,bird
bird_small_bumpy_02_purple.png,small,bumpy,02,purple,bird
bird_small_bumpy_02_pink.png,small,bumpy,02,pink,bird
bird_small_bumpy_02_brown.png,small,bumpy,02,brown,bird
bird_small_bumpy_02_black.png,small,bumpy,02,black,bird
bird_small_bumpy_02_gray.png,small,bumpy,02,gray,bird
bird_small_smooth_01_red.png,small,smooth,01,red,bird
bird_small_smooth_01_green.png,small,smooth,01,green,bird
bird_small_smooth_01_blue.png,small,smooth,01,blue,bird
bird_small_smooth_01_yellow.png,small,smooth,01,yellow,bird
bird_small_smooth_01_orange.png,small,smooth,01,orange,bird
bird_small_smooth_01_purple.png,small,smooth,01,purple,bird
bird_small_smooth_01_pink.png,small,smooth,01,pink,bird
bird_small_smooth_01_brown.png,small,smooth,01,brown,bird
bird_small_smooth_01_black.png,small,smooth,01,black,bird
bird_small_smooth_01_gray.png,small,smooth,01,gray,bird
bird_small_smooth_02_red.png,small,smooth,02,red,bird
bird_small_smooth_02_green.png,small,smooth,02,green,bird
bird_small_smooth_02_blue.png,small,smooth,02,blue,bird
bird_small_smooth_02_yellow.png,small,smooth,02,yellow,bird
bird_small_smooth_02_orange.png,small,smooth,02,orange,bird
bird_small_smooth_02_purple.png,small,smooth,02,purple,bird
bird_small_smooth_02_pink.png,small,smooth,02,pink,bird
bird_small_smooth_02_brown.png,small,smooth,02,brown,bird
bird_small_smooth_02_black.png,small,smooth,02,black,bird
bird_small_smooth_02_gray.png,small,smooth,02,gray,bird
