model,class,mean_accuracy,std,se,ci95,n_seeds,total_trials
cvcl-resnext,telescope,0.3353333333333333,0.031134118476894977,0.017975291683617018,0.03523157169988935,3,1500
cvcl-resnext,wineglass,0.3866666666666667,0.059340823497263114,0.03426044042007893,0.0671504632233547,3,1500
cvcl-resnext,candle,0.32266666666666666,0.04867579823005815,0.028102985211143985,0.05508185101384221,3,1500
cvcl-resnext,axe,0.36066666666666664,0.03801753981168868,0.021949436844205774,0.04302089621464332,3,1500
cvcl-resnext,goggle,0.2733333333333334,0.0353459097114975,0.020406970486685293,0.03999766215390317,3,1500
cvcl-resnext,basket,0.23,0.03218695387886216,0.01858314648635514,0.03642296711325607,3,1500
cvcl-resnext,pumpkin,0.22592592592592595,0.026979263489506407,0.015576485038204368,0.030529910674880558,3,1500
cvcl-resnext,powerstrip,0.3973333333333333,0.04455707949735186,0.025725041842099654,0.05042108201051532,3,1500
cvcl-resnext,pen,0.268,0.04233202097703346,0.024440403706431153,0.047903191264605065,3,1500
cvcl-resnext,ring,0.2786666666666666,0.08247019663692655,0.04761419022845092,0.0933238128477638,3,1500
cvcl-resnext,suitcase,0.17733333333333334,0.035795716689756785,0.02066666666666666,0.040506666666666656,3,1500
cvcl-resnext,bonzai,0.37933333333333336,0.050767443635989125,0.029310597249307475,0.05744877060864265,3,1500
cvcl-resnext,tricycle,0.3173333333333333,0.06178457196852085,0.03567133925779132,0.06991582494527099,3,1500
cvcl-resnext,trophy,0.32266666666666666,0.04119870548128098,0.023786083699881687,0.046620724051768106,3,1500
cvcl-resnext,bread,0.254,0.05047771785649584,0.029143323992525852,0.05712091502535067,3,1500
cvcl-resnext,dumbell,0.37133333333333335,0.07333030296769089,0.04233727015815315,0.08298104950998017,3,1500
cvcl-resnext,bagel,0.2893333333333334,0.022479620400116484,0.012978614889287856,0.025438085183004198,3,1500
cvcl-resnext,muffin,0.38599999999999995,0.014000000000000012,0.008082903768654769,0.015842491386563344,3,1500
cvcl-resnext,grill,0.1814814814814815,0.025809925675493242,0.014901367536510259,0.029206680371560104,3,1500
cvcl-resnext,sodacan,0.25,0.03143246729100341,0.018147543451754924,0.03556918516543965,3,1500
cvcl-resnext,trumpet,0.30066666666666664,0.030615900008546786,0.017676098111417154,0.03464515229837762,3,1500
cvcl-resnext,fan,0.254,0.08697125962063558,0.05021288015373478,0.09841724510132017,3,1500
cvcl-resnext,abacus,0.19000000000000003,0.019078784028338912,0.011015141094572205,0.021589676545361522,3,1500
cvcl-resnext,ornament,0.16533333333333333,0.058526347343169575,0.033790202393264496,0.06622879669079841,3,1500
cvcl-resnext,earrings,0.30266666666666664,0.007023769168568499,0.004055175020198817,0.00794814303958968,3,1500
cvcl-resnext,sippycup,0.13466666666666666,0.056580326380583336,0.03266666666666668,0.06402666666666668,3,1500
cvcl-resnext,tree,0.29800000000000004,0.022715633383201084,0.013114877048603996,0.02570515901526383,3,1500
cvcl-resnext,lantern,0.248,0.0654828221749796,0.03780652501002087,0.0741007890196409,3,1500
cvcl-resnext,handgun,0.37200000000000005,0.03815756805667783,0.022030282189144414,0.04317935309072305,3,1500
cvcl-resnext,toothpaste,0.262,0.010000000000000009,0.005773502691896263,0.011316065276116675,3,1500
cvcl-resnext,bell,0.27,0.05524490926773254,0.03189566323708184,0.06251549994468039,3,1500
cvcl-resnext,bird,0.34722222222222215,0.030932024237944566,0.017858612520357326,0.035002880539900354,3,1500
cvcl-resnext,saddle,0.27,0.007211102550927985,0.0041633319989322695,0.008160130717907249,3,1500
cvcl-resnext,phone,0.3576923076923077,0.055868611716669056,0.03225575801386956,0.06322128570718434,3,1500
cvcl-resnext,tennisracquet,0.0,0.0,0.0,0.0,3,1500
cvcl-resnext,saltandpeppershake,0.34,0.01058300524425834,0.006110100926607774,0.011975797816151237,3,1500
cvcl-resnext,babushkadolls,0.2953333333333334,0.02052640575778753,0.011850925889754116,0.02322781474391807,3,1500
cvcl-resnext,stapler,0.41133333333333333,0.05518453889753299,0.03186080838759605,0.062447184439688254,3,1500
cvcl-resnext,dresser,0.2213333333333333,0.09617345441094094,0.05552576979305296,0.1088305087943838,3,1500
cvcl-resnext,helmet,0.3539999999999999,0.050239426748321894,0.02900574655707613,0.05685126325186922,3,1500
cvcl-resnext,meat,0.2846666666666667,0.02119748412744618,0.012238373167123872,0.02398721140756279,3,1500
cvcl-resnext,train,0.23466666666666666,0.035907288025320616,0.020731082407288284,0.04063292151828504,3,1500
cvcl-resnext,calculator,0.18533333333333335,0.08102674455593865,0.04678081278093023,0.09169039305062325,3,1500
cvcl-resnext,rabbit,0.2853333333333333,0.008326663997864508,0.00480740170061864,0.009422507333212534,3,1500
clip-res,pillow,0.27037037037037037,0.008486251286955253,0.004899539464934424,0.00960309735127147,3,1500
clip-res,headband,0.24333333333333332,0.017009801096230764,0.009820613241770824,0.019248401953870814,3,1500
clip-res,cookie,0.334,0.013114877048603988,0.007571877794400357,0.0148408804770247,3,1500
clip-res,doll,0.38866666666666666,0.006110100926607792,0.0035276684147527906,0.006914230092915469,3,1500
clip-res,pitcher,0.25666666666666665,0.03233161507461904,0.018666666666666668,0.03658666666666667,3,1500
clip-res,horse,0.3333333333333333,0.006110100926607792,0.0035276684147527906,0.006914230092915469,3,1500
clip-res,pipe,0.26333333333333336,0.012858201014657285,0.007423685817106704,0.014550424201529138,3,1500
clip-res,lei,0.36866666666666664,0.0023094010767585054,0.0013333333333333348,0.002613333333333336,3,1500
clip-res,nailpolish,0.2893333333333334,0.021007935008784964,0.012128936932440163,0.02377271638758272,3,1500
clip-res,seashell,0.3033333333333333,0.005773502691896262,0.003333333333333336,0.006533333333333338,3,1500
clip-res,camera,0.29333333333333333,0.023860706890897698,0.013775985546514545,0.02700093167116851,3,1500
clip-res,vase,0.26933333333333337,0.0070237691685684995,0.004055175020198818,0.007948143039589682,3,1500
clip-res,handbag,0.26266666666666666,0.01814754345175492,0.010477489097001134,0.020535878630122222,3,1500
clip-res,butterfly,0.25,0.005291502622129186,0.0030550504633038962,0.0059878989080756366,3,1500
clip-res,stool,0.24733333333333332,0.003055050463303896,0.0017638342073763953,0.0034571150464577345,3,1500
clip-res,lock,0.2972222222222222,0.002777777777777768,0.001603750747748955,0.003143351465587952,3,1500
clip-res,lipstick,0.254,0.024576411454889004,0.01418919776919517,0.027810827627622534,3,1500
clip-res,doorknob,0.27,0.015099668870541488,0.008717797887081342,0.017086883858679427,3,1500
clip-res,apple,0.3113333333333333,0.022479620400116505,0.012978614889287867,0.02543808518300422,3,1500
clip-res,keyboard,0.25,0.028844410203711895,0.01665332799572905,0.03264052287162894,3,1500
clip-res,microwave,0.244,0.018000000000000002,0.010392304845413265,0.020368917497010003,3,1500
clip-res,handheldgame,0.37600000000000006,0.015099668870541512,0.008717797887081356,0.017086883858679455,3,1500
clip-res,telescope,0.24933333333333332,0.025006665778014747,0.014437605218471818,0.02829770622820476,3,1500
clip-res,wineglass,0.28933333333333333,0.013316656236958775,0.007688375063113858,0.015069215123703161,3,1500
clip-res,candle,0.246,0.017435595774162694,0.010066445913694334,0.019730233990840895,3,1500
clip-res,axe,0.2926666666666667,0.019425069712444613,0.011215069227507144,0.021981535685914003,3,1500
clip-res,goggle,0.268,0.02357965224510318,0.013613718571108085,0.026682888399371846,3,1500
clip-res,basket,0.3113333333333333,0.014468356276140482,0.00835330939076112,0.016372486405891794,3,1500
clip-res,pumpkin,0.38518518518518513,0.006415002990995851,0.003703703703703709,0.00725925925925927,3,1500
clip-res,powerstrip,0.23866666666666667,0.018583146486355142,0.01072898462628739,0.021028809867523285,3,1500
clip-res,pen,0.2733333333333334,0.0220302821891444,0.012719189352225938,0.02492961113036284,3,1500
clip-res,ring,0.256,0.006000000000000005,0.003464101615137758,0.006789639165670006,3,1500
clip-res,suitcase,0.23866666666666667,0.013012814197295422,0.007512951779723096,0.014725385488257269,3,1500
clip-res,bonzai,0.25333333333333335,0.024027761721253475,0.013872434697789881,0.027189972007668164,3,1500
clip-res,tricycle,0.254,0.03515679166249391,0.02029778313018445,0.03978365493516152,3,1500
clip-res,trophy,0.26799999999999996,0.043588989435406726,0.02516611478423583,0.049325584977102224,3,1500
clip-res,bread,0.322,0.010000000000000009,0.005773502691896263,0.011316065276116675,3,1500
clip-res,dumbell,0.26933333333333337,0.02685764943797824,0.015506271132817339,0.030392291420321984,3,1500
clip-res,bagel,0.2926666666666667,0.015534906930308049,0.008969082698049136,0.017579402088176304,3,1500
clip-res,muffin,0.33266666666666667,0.04100406483915142,0.023673707872752945,0.04640046743059577,3,1500
clip-res,grill,0.23518518518518516,0.015795113064103684,0.009119312779440837,0.01787385304770404,3,1500
clip-res,sodacan,0.40199999999999997,0.02986636904613615,0.017243356208503414,0.03379697816866669,3,1500
clip-res,trumpet,0.268,0.0069282032302755165,0.004000000000000004,0.007840000000000008,3,1500
clip-res,fan,0.256,0.02622975409720801,0.015143755588800734,0.02968176095404944,3,1500
clip-res,abacus,0.2946666666666667,0.028936712552280936,0.01670661878152222,0.032744972811783554,3,1500
clip-res,ornament,0.3953333333333333,0.020526405757787525,0.011850925889754112,0.023227814743918062,3,1500
clip-res,earrings,0.36933333333333335,0.018147543451754948,0.01047748909700115,0.020535878630122257,3,1500
clip-res,sippycup,0.326,0.039344631145812006,0.0227156333832011,0.04452264143107414,3,1500
clip-res,tree,0.33466666666666667,0.013316656236958775,0.007688375063113858,0.015069215123703161,3,1500
clip-res,lantern,0.35266666666666663,0.006110100926607792,0.0035276684147527906,0.006914230092915469,3,1500
clip-res,handgun,0.26133333333333336,0.04691836882643442,0.02708833287188006,0.053093132428884915,3,1500
clip-res,toothpaste,0.28200000000000003,0.024331050121192868,0.01404753833713698,0.027533175140788478,3,1500
clip-res,bell,0.242,0.026907248094147428,0.015534906930308063,0.030448417583403803,3,1500
clip-res,bird,0.3703703703703704,0.022452510468485464,0.012962962962962975,0.02540740740740743,3,1500
clip-res,saddle,0.262,0.007211102550927985,0.0041633319989322695,0.008160130717907249,3,1500
clip-res,phone,0.33205128205128204,0.012363654821785827,0.007138159439525662,0.013990792501470298,3,1500
clip-res,tennisracquet,0.0,0.0,0.0,0.0,3,1500
clip-res,saltandpeppershake,0.29800000000000004,0.03304542328371661,0.019078784028338912,0.03739441669554427,3,1500
clip-res,babushkadolls,0.2846666666666667,0.028023799409311597,0.016179548132682128,0.03171191434005697,3,1500
clip-res,stapler,0.256,0.0208806130178211,0.012055427546683418,0.023628637991499498,3,1500
clip-res,dresser,0.2313333333333333,0.018583146486355142,0.01072898462628739,0.021028809867523285,3,1500
clip-res,helmet,0.238,0.02622975409720801,0.015143755588800734,0.02968176095404944,3,1500
clip-res,meat,0.25733333333333336,0.0160416125540213,0.009261629326299878,0.01815279347954776,3,1500
clip-res,train,0.24,0.02457641145488902,0.01418919776919518,0.02781082762762255,3,1500
clip-res,calculator,0.2753333333333334,0.010263202878893754,0.005925462944877051,0.01161390737195902,3,1500
clip-res,rabbit,0.3673333333333333,0.011015141094572214,0.006359594676112977,0.012464805565181435,3,1500
