model,class,mean_accuracy,std,se,ci95,n_seeds,total_trials
clip-res,sodacan,1.0,0.0,0.0,0.0,3,1500
clip-res,telescope,0.9250000000000002,0.014433756729740658,0.008333333333333342,0.01633333333333335,3,1500
clip-res,toothpaste,0.9472222222222223,0.009622504486493794,0.005555555555555574,0.010888888888888924,3,1500
clip-res,wineglass,0.9694444444444444,0.012729376930432844,0.007349309197401615,0.014404646026907166,3,1500
clip-res,pipe,0.9777777777777777,0.004811252243246865,0.0027777777777777683,0.005444444444444425,3,1500
clip-res,goggle,0.9777777777777779,0.017347216662217755,0.010015420209622183,0.01963022361085948,3,1500
clip-res,meat,0.9777777777777779,0.017347216662217755,0.010015420209622183,0.01963022361085948,3,1500
clip-res,apple,0.9944444444444445,0.004811252243246865,0.0027777777777777683,0.005444444444444425,3,1500
clip-res,saddle,0.9972222222222222,0.004811252243246865,0.0027777777777777683,0.005444444444444425,3,1500
clip-res,phone,1.0,0.0,0.0,0.0,3,1500
clip-res,horse,0.9805555555555556,0.009622504486493794,0.005555555555555574,0.010888888888888924,3,1500
clip-res,stapler,0.9611111111111111,0.020971762320196506,0.012108052620946304,0.023731783137054756,3,1500
clip-res,train,0.9805555555555555,0.004811252243246865,0.0027777777777777683,0.005444444444444425,3,1500
clip-res,bread,0.9361111111111112,0.012729376930432844,0.007349309197401615,0.014404646026907166,3,1500
clip-res,sippycup,0.9638888888888889,0.03469443332443553,0.020030840419244376,0.03926044722171898,3,1500
clip-res,powerstrip,0.9833333333333334,0.022047927592204905,0.01272937693043288,0.02494957878364844,3,1500
clip-res,calculator,0.9916666666666667,0.00833333333333336,0.004811252243246897,0.009430054396763917,3,1500
clip-res,cookie,0.9638888888888889,0.012729376930432905,0.00734930919740165,0.014404646026907234,3,1500
clip-res,abacus,0.9527777777777778,0.004811252243246929,0.002777777777777805,0.005444444444444499,3,1500
clip-res,dumbell,0.9833333333333334,0.00833333333333336,0.004811252243246897,0.009430054396763917,3,1500
clip-res,axe,0.8555555555555556,0.025458753860865747,0.014698618394803265,0.028809292053814398,3,1500
clip-res,bird,0.9888888888888889,0.009622504486493794,0.005555555555555574,0.010888888888888924,3,1500
clip-res,handbag,0.9805555555555555,0.004811252243246865,0.0027777777777777683,0.005444444444444425,3,1500
clip-res,handgun,0.9611111111111111,0.009622504486493794,0.005555555555555574,0.010888888888888924,3,1500
clip-res,lei,0.9888888888888889,0.004811252243246928,0.0027777777777778048,0.005444444444444498,3,1500
clip-res,handheldgame,0.9888888888888889,0.012729376930432905,0.00734930919740165,0.014404646026907234,3,1500
clip-res,lantern,0.9166666666666666,0.014433756729740658,0.008333333333333342,0.01633333333333335,3,1500
clip-res,earrings,1.0,0.0,0.0,0.0,3,1500
clip-res,butterfly,0.9055555555555556,0.004811252243246865,0.0027777777777777683,0.005444444444444425,3,1500
clip-res,lipstick,0.9944444444444445,0.004811252243246865,0.0027777777777777683,0.005444444444444425,3,1500
clip-res,doorknob,1.0,0.0,0.0,0.0,3,1500
clip-res,stool,0.9916666666666667,0.00833333333333336,0.004811252243246897,0.009430054396763917,3,1500
clip-res,tennisracquet,0.8833333333333333,0.05773502691896256,0.033333333333333326,0.06533333333333331,3,1500
clip-res,nailpolish,0.9527777777777778,0.009622504486493794,0.005555555555555574,0.010888888888888924,3,1500
clip-res,pen,0.9805555555555556,0.009622504486493794,0.005555555555555574,0.010888888888888924,3,1500
clip-res,tree,0.9249999999999999,0.014433756729740658,0.008333333333333342,0.01633333333333335,3,1500
clip-res,tricycle,0.9750000000000001,0.016666666666666663,0.00962250448649376,0.01886010879352777,3,1500
clip-res,babushkadolls,0.9416666666666668,0.016666666666666663,0.00962250448649376,0.01886010879352777,3,1500
clip-res,bell,0.9777777777777779,0.012729376930432905,0.00734930919740165,0.014404646026907234,3,1500
clip-res,candle,0.9805555555555555,0.009622504486493794,0.005555555555555574,0.010888888888888924,3,1500
clip-res,keyboard,0.975,0.016666666666666663,0.00962250448649376,0.01886010879352777,3,1500
clip-res,pitcher,0.9055555555555556,0.026787918780535994,0.015466012118972288,0.030313383753185687,3,1500
clip-res,seashell,0.9888888888888889,0.01924500897298752,0.01111111111111111,0.021777777777777774,3,1500
clip-res,saltandpeppershake,0.9611111111111111,0.009622504486493794,0.005555555555555574,0.010888888888888924,3,1500
clip-res,basket,0.7722222222222221,0.017347216662217755,0.010015420209622183,0.01963022361085948,3,1500
clip-res,bagel,0.9722222222222222,0.004811252243246865,0.0027777777777777683,0.005444444444444425,3,1500
