model,class,mean_accuracy,std,se,ci95,n_seeds,total_trials
cvcl-resnext,rug,0.19400000000000003,0.05841232746604093,0.033724372986511306,0.06609977105356214,3,1500
cvcl-resnext,camera,0.124,0.034698703145794936,0.020033305601755622,0.039265278979441015,3,1500
cvcl-resnext,suitcase,0.26933333333333337,0.023437861108329253,0.013531855420122954,0.026522436623440993,3,1500
cvcl-resnext,babushkadolls,0.168,0.03893584466786356,0.022479620400116484,0.04406005598422831,3,1500
cvcl-resnext,toothpaste,0.25066666666666665,0.024193663082165414,0.013968217893171313,0.02737770707061577,3,1500
cvcl-resnext,bread,0.24066666666666667,0.006110100926607777,0.003527668414752782,0.006914230092915453,3,1500
cvcl-resnext,lantern,0.2946666666666667,0.09920349456210367,0.05727516428998213,0.11225932200836498,3,1500
cvcl-resnext,phone,0.48787878787878786,0.009185117918925867,0.005303030303030305,0.010393939393939398,3,1500
cvcl-resnext,powerstrip,0.2133333333333333,0.042770706486254514,0.02469367890326952,0.04839961065040826,3,1500
cvcl-resnext,saltandpeppershake,0.07933333333333333,0.02914332399252586,0.016825905952165286,0.03297877566624396,3,1500
cvcl-resnext,rabbit,0.322,0.10047885349664376,0.05801149311415225,0.11370252650373841,3,1500
cvcl-resnext,headband,0.07133333333333333,0.030615900008546755,0.017676098111417137,0.034645152298377585,3,1500
cvcl-resnext,keyboard,0.33866666666666667,0.05828664798505174,0.03365181190433058,0.06595755133248794,3,1500
cvcl-resnext,lock,0.124,0.02553429066960741,0.014742229591663988,0.028894769999661417,3,1500
cvcl-resnext,bonzai,0.37666666666666665,0.003055050463303896,0.0017638342073763953,0.0034571150464577345,3,1500
cvcl-resnext,tennisracquet,0.3621212121212121,0.002624319405407407,0.0015151515151515251,0.0029696969696969893,3,1500
clip-res,grill,0.7606666666666667,0.012055427546683426,0.006960204339273707,0.013642000504976465,3,1500
clip-res,dumbell,0.6446666666666667,0.0023094010767585054,0.0013333333333333348,0.002613333333333336,3,1500
clip-res,pipe,0.6553333333333334,0.014047538337136999,0.008110350040397635,0.015896286079179364,3,1500
clip-res,tree,0.9866666666666667,0.0023094010767585054,0.0013333333333333348,0.002613333333333336,3,1500
clip-res,handheldgame,0.7200000000000001,0.007211102550927985,0.0041633319989322695,0.008160130717907249,3,1500
clip-res,wineglass,0.9866666666666667,0.0030550504633038962,0.0017638342073763955,0.003457115046457735,3,1500
clip-res,sodacan,0.10066666666666667,0.0030550504633038884,0.001763834207376391,0.0034571150464577263,3,1500
clip-res,tricycle,0.9706666666666667,0.0041633319989322695,0.0024037008503093285,0.0047112536666062835,3,1500
clip-res,horse,0.956,0.008000000000000007,0.004618802153517011,0.00905285222089334,3,1500
clip-res,vase,0.9533333333333333,0.011547005383792525,0.006666666666666672,0.013066666666666676,3,1500
clip-res,basket,0.5613333333333334,0.025006665778014702,0.014437605218471792,0.02829770622820471,3,1500
clip-res,dresser,0.5513333333333333,0.013613718571108104,0.007859884081701072,0.015405372800134102,3,1500
clip-res,train,0.8073333333333333,0.009451631252505163,0.005456901847914935,0.010695527621913272,3,1500
clip-res,bell,0.8973333333333334,0.010263202878893778,0.005925462944877065,0.011613907371959048,3,1500
clip-res,pillow,0.9266666666666667,0.014742229591663958,0.008511430223202453,0.016682403237476807,3,1500
clip-res,ornament,0.9713333333333333,0.010263202878893778,0.005925462944877065,0.011613907371959048,3,1500
clip-res,axe,0.9486666666666667,0.006110100926607792,0.0035276684147527906,0.006914230092915469,3,1500
clip-res,doll,0.9986666666666667,0.0011547005383792527,0.0006666666666666674,0.001306666666666668,3,1500
clip-res,cookie,0.5586666666666666,0.00901849950564574,0.005206833117271075,0.010205392909851308,3,1500
clip-res,goggle,0.894,0.01216552506059645,0.007023769168568499,0.013766587570394256,3,1500
clip-res,lei,0.648,0.010000000000000009,0.005773502691896263,0.011316065276116675,3,1500
clip-res,muffin,0.9979999999999999,1.3597399555105182e-16,7.850462293418875e-17,1.5386906095100995e-16,3,1500
clip-res,trophy,0.8573333333333334,0.02655811238272281,0.015333333333333348,0.030053333333333362,3,1500
clip-res,fan,0.5833333333333334,0.022030282189144372,0.012719189352225923,0.024929611130362805,3,1500
clip-res,stool,0.8593333333333333,0.006110100926607792,0.0035276684147527906,0.006914230092915469,3,1500
clip-res,nailpolish,0.9446666666666667,0.01026320287889373,0.005925462944877037,0.011613907371958993,3,1500
clip-res,abacus,0.8586666666666667,0.01677299416721218,0.009683892697555976,0.018980429687209713,3,1500
clip-res,stapler,0.9326666666666666,0.00901849950564574,0.005206833117271075,0.010205392909851308,3,1500
clip-res,butterfly,0.98,0.0040000000000000036,0.0023094010767585054,0.00452642611044667,3,1500
clip-res,bird,0.9979999999999999,1.3597399555105182e-16,7.850462293418875e-17,1.5386906095100995e-16,3,1500
clip-res,helmet,0.944,0.01708800749063502,0.00986576572463247,0.019336900820279643,3,1500
clip-res,pen,0.9366666666666665,0.014468356276140418,0.008353309390761081,0.01637248640589172,3,1500
clip-res,microwave,0.7813333333333334,0.012220201853215583,0.007055336829505581,0.013828460185830938,3,1500
clip-res,calculator,0.9819999999999999,0.006000000000000005,0.003464101615137758,0.006789639165670006,3,1500
clip-res,earrings,0.9993333333333334,0.0011547005383792527,0.0006666666666666674,0.001306666666666668,3,1500
clip-res,pumpkin,0.9969696969696971,0.0026243194054073747,0.0015151515151515065,0.0029696969696969525,3,1500
clip-res,pitcher,0.9666666666666667,0.007571877794400371,0.004371625682868005,0.008568386338421288,3,1500
clip-res,lipstick,0.7926666666666667,0.012220201853215583,0.007055336829505581,0.013828460185830938,3,1500
clip-res,saddle,0.8213333333333334,0.014468356276140447,0.008353309390761099,0.016372486405891753,3,1500
clip-res,doorknob,0.8119999999999999,0.011135528725659994,0.006429100507328608,0.012601036994364071,3,1500
clip-res,bagel,0.96,0.006928203230275516,0.0040000000000000036,0.007840000000000008,3,1500
clip-res,candle,0.7893333333333334,0.019629909152447292,0.011333333333333343,0.022213333333333352,3,1500
clip-res,seashell,0.7946666666666667,0.012055427546683426,0.006960204339273707,0.013642000504976465,3,1500
clip-res,sippycup,0.7246666666666667,0.008082903768654767,0.0046666666666666705,0.009146666666666674,3,1500
clip-res,apple,0.9946666666666667,0.0030550504633038962,0.0017638342073763955,0.003457115046457735,3,1500
clip-res,handgun,0.9273333333333333,0.01404753833713694,0.0081103500403976,0.015896286079179298,3,1500
clip-res,meat,0.7733333333333334,0.007571877794400371,0.004371625682868005,0.008568386338421288,3,1500
clip-res,ring,0.9593333333333334,0.013316656236958798,0.007688375063113871,0.015069215123703187,3,1500
clip-res,telescope,0.8926666666666666,0.011372481406154664,0.00656590520119741,0.012869174194346923,3,1500
clip-res,handbag,0.9413333333333332,0.008326663997864477,0.0048074017006186215,0.009422507333212498,3,1500
clip-res,trumpet,0.7360000000000001,0.01907878402833893,0.011015141094572214,0.02158967654536154,3,1500
clip-res,rug,0.8113333333333332,0.028023799409311566,0.01617954813268211,0.031711914340056935,3,1500
clip-res,camera,0.8206666666666665,0.02484619353811226,0.014344956527566654,0.028116114794030637,3,1500
clip-res,suitcase,0.9226666666666667,0.014468356276140482,0.00835330939076112,0.016372486405891794,3,1500
clip-res,babushkadolls,0.9266666666666667,0.008082903768654767,0.0046666666666666705,0.009146666666666674,3,1500
clip-res,toothpaste,0.5800000000000001,0.019999999999999962,0.011547005383792493,0.022632130552233287,3,1500
clip-res,bread,0.726,0.018330302779823376,0.010583005244258372,0.02074269027874641,3,1500
clip-res,lantern,0.8346666666666667,0.017243356208503435,0.009955456348712062,0.019512694443475642,3,1500
clip-res,phone,0.9590909090909091,0.014193177269087242,0.008194434716963597,0.016061092045248648,3,1500
clip-res,powerstrip,0.782,0.014000000000000012,0.008082903768654769,0.015842491386563344,3,1500
clip-res,saltandpeppershake,0.57,0.015874507866387493,0.009165151389911651,0.017963696724226836,3,1500
clip-res,rabbit,0.9986666666666667,0.0023094010767585054,0.0013333333333333348,0.002613333333333336,3,1500
clip-res,headband,0.9306666666666666,0.008326663997864477,0.0048074017006186215,0.009422507333212498,3,1500
clip-res,keyboard,0.932,0.0034641016151377583,0.002000000000000002,0.003920000000000004,3,1500
clip-res,lock,0.9326666666666666,0.008326663997864477,0.0048074017006186215,0.009422507333212498,3,1500
clip-res,bonzai,0.9066666666666667,0.0219393102292058,0.01266666666666668,0.02482666666666669,3,1500
clip-res,tennisracquet,0.9954545454545455,0.0,0.0,0.0,3,1500
