model,class,mean_accuracy,std,se,ci95,n_seeds,total_trials
cvcl-resnext,headband,0.2273333333333333,0.0682446579105891,0.03940107161543255,0.07722610036624779,3,1500
cvcl-resnext,telescope,0.3753333333333333,0.01677299416721218,0.009683892697555976,0.018980429687209713,3,1500
cvcl-resnext,rabbit,0.3253333333333333,0.018583146486355125,0.01072898462628738,0.021028809867523264,3,1500
cvcl-resnext,stapler,0.38199999999999995,0.0990151503558925,0.057166423711825815,0.1120461904751786,3,1500
cvcl-resnext,stool,0.266,0.044676615807377355,0.025794056162870806,0.05055635007922678,3,1500
cvcl-resnext,ring,0.26466666666666666,0.09592358069491219,0.05538150513584034,0.10854775006624708,3,1500
cvcl-resnext,helmet,0.29866666666666664,0.05231953108862246,0.030206695357891174,0.0592051229014667,3,1500
cvcl-resnext,handbag,0.32466666666666666,0.05493025881363871,0.03171399971271012,0.06215943943691184,3,1500
cvcl-resnext,abacus,0.22466666666666665,0.018475208614068026,0.010666666666666668,0.020906666666666667,3,1500
cvcl-resnext,muffin,0.3833333333333333,0.030022213997860536,0.017333333333333333,0.03397333333333333,3,1500
cvcl-resnext,doll,0.37666666666666665,0.0219393102292058,0.01266666666666668,0.02482666666666669,3,1500
cvcl-resnext,tricycle,0.326,0.047286361670147534,0.027300793639257682,0.053509555532945056,3,1500
cvcl-resnext,dresser,0.21733333333333335,0.10237838313498282,0.059108187062180975,0.1158520466418747,3,1500
cvcl-resnext,lock,0.3041666666666667,0.008036375634160804,0.00463980363569169,0.009094015125955712,3,1500
cvcl-resnext,pipe,0.276,0.013856406460550998,0.00799999999999999,0.01567999999999998,3,1500
cvcl-resnext,axe,0.3746666666666667,0.03827967258654825,0.02210077927233437,0.043317527373775366,3,1500
cvcl-resnext,camera,0.20133333333333334,0.04932882862316247,0.028480012484391772,0.055820824469407865,3,1500
cvcl-resnext,earrings,0.2826666666666667,0.01858314648635512,0.010728984626287378,0.02102880986752326,3,1500
cvcl-resnext,lantern,0.254,0.06808817812219681,0.039310727967481515,0.07704902681626377,3,1500
cvcl-resnext,phone,0.3233333333333333,0.07264831572567791,0.04194352464039307,0.08220930829517041,3,1500
cvcl-resnext,horse,0.3013333333333333,0.018147543451754948,0.01047748909700115,0.020535878630122257,3,1500
cvcl-resnext,trophy,0.37200000000000005,0.028354893757515674,0.016370705543744913,0.03208658286574003,3,1500
cvcl-resnext,pillow,0.2075,0.05567764362830023,0.032145502536643195,0.06300518497182066,3,1500
cvcl-resnext,butterfly,0.20466666666666666,0.02995552258488129,0.01729482902809713,0.03389786489507037,3,1500
cvcl-resnext,trumpet,0.29733333333333334,0.048345975358175725,0.02791256188727777,0.054708621299064425,3,1500
cvcl-resnext,bread,0.26266666666666666,0.029143323992525845,0.016825905952165276,0.032978775666243944,3,1500
cvcl-resnext,calculator,0.19066666666666668,0.08161699169494877,0.04712159212552612,0.0923583205660312,3,1500
cvcl-resnext,meat,0.27066666666666667,0.010066445913694341,0.005811865258054236,0.011391255905786303,3,1500
cvcl-resnext,powerstrip,0.3806666666666667,0.05717808437971084,0.03301178240837319,0.06470309352041145,3,1500
cvcl-resnext,bell,0.266,0.021166010488516723,0.012220201853215573,0.023951595632302522,3,1500
cvcl-resnext,lipstick,0.322,0.023065125189341586,0.013316656236958784,0.026100646224439215,3,1500
cvcl-resnext,sippycup,0.10066666666666668,0.028936712552280947,0.01670661878152223,0.03274497281178357,3,1500
cvcl-resnext,bonzai,0.4146666666666667,0.0355715241918776,0.020537229067665818,0.040252968972625,3,1500
cvcl-resnext,sodacan,0.26,0.0302654919008431,0.0174737898961082,0.034248628196372075,3,1500
cvcl-resnext,tree,0.24933333333333332,0.019731531449265007,0.01139200499375672,0.022328329787763168,3,1500
cvcl-resnext,bird,0.34833333333333333,0.0337577151675485,0.01949002593921084,0.03820045084085324,3,1500
cvcl-resnext,handheldgame,0.20333333333333334,0.053116224765445585,0.03066666666666668,0.06010666666666668,3,1500
cvcl-resnext,saddle,0.272,0.020880613017821088,0.012055427546683409,0.023628637991499484,3,1500
cvcl-resnext,seashell,0.30800000000000005,0.033645207682521446,0.019425069712444624,0.03807313663639146,3,1500
cvcl-resnext,candle,0.30133333333333334,0.047721413781795424,0.027551971093029107,0.054001863342337045,3,1500
cvcl-resnext,goggle,0.3046666666666667,0.022479620400116473,0.01297861488928785,0.025438085183004187,3,1500
cvcl-resnext,lei,0.478,0.013999999999999985,0.008082903768654752,0.015842491386563313,3,1500
cvcl-resnext,pumpkin,0.19999999999999998,0.019843134832984433,0.011456439237389603,0.02245462090528362,3,1500
cvcl-resnext,nailpolish,0.3826666666666667,0.022479620400116505,0.012978614889287867,0.02543808518300422,3,1500
clip-res,grill,0.24500000000000002,0.029474565306379,0.01701714821388512,0.033353610499214835,3,1500
clip-res,tennisracquet,0.0,0.0,0.0,0.0,3,1500
clip-res,suitcase,0.248,0.005291502622129186,0.0030550504633038962,0.0059878989080756366,3,1500
clip-res,bagel,0.27666666666666667,0.021197484127446188,0.012238373167123878,0.023987211407562797,3,1500
clip-res,train,0.26866666666666666,0.006110100926607792,0.0035276684147527906,0.006914230092915469,3,1500
clip-res,microwave,0.262,0.029461839725312456,0.017009801096230757,0.03333921014861228,3,1500
clip-res,ornament,0.35666666666666663,0.016289055630494136,0.00940449065311058,0.018432801680096735,3,1500
clip-res,saltandpeppershake,0.3213333333333333,0.005033222956847171,0.0029059326290271185,0.005695627952893153,3,1500
clip-res,apple,0.32,0.009165151389911688,0.005291502622129186,0.010371345139373205,3,1500
clip-res,vase,0.266,0.01216552506059645,0.007023769168568499,0.013766587570394256,3,1500
clip-res,fan,0.26666666666666666,0.0070237691685684995,0.004055175020198818,0.007948143039589682,3,1500
clip-res,doorknob,0.26533333333333337,0.020033305601755612,0.01156623438193164,0.02266981938858602,3,1500
clip-res,rug,0.2786666666666667,0.00702376916856847,0.0040551750201988,0.007948143039589649,3,1500
clip-res,pitcher,0.26266666666666666,0.03629508690350987,0.020954978194002286,0.04107175726024448,3,1500
clip-res,wineglass,0.2886666666666667,0.030615900008546755,0.017676098111417137,0.034645152298377585,3,1500
clip-res,dumbell,0.25333333333333335,0.017009801096230764,0.009820613241770824,0.019248401953870814,3,1500
clip-res,cookie,0.31866666666666665,0.019425069712444638,0.011215069227507158,0.02198153568591403,3,1500
clip-res,babushkadolls,0.30666666666666664,0.01847520861406804,0.010666666666666677,0.020906666666666684,3,1500
clip-res,basket,0.2773333333333334,0.017243356208503403,0.009955456348712045,0.019512694443475607,3,1500
clip-res,toothpaste,0.3046666666666667,0.02685764943797824,0.015506271132817339,0.030392291420321984,3,1500
clip-res,handgun,0.24266666666666667,0.029955522584881305,0.017294829028097137,0.033897864895070386,3,1500
clip-res,pen,0.2733333333333334,0.006429100507328643,0.003711842908553352,0.007275212100764569,3,1500
clip-res,keyboard,0.28800000000000003,0.026153393661244032,0.015099668870541495,0.029595350986261332,3,1500
clip-res,headband,0.2373333333333333,0.007571877794400356,0.004371625682867995,0.008568386338421271,3,1500
clip-res,telescope,0.24666666666666667,0.028095076674273984,0.01622070008079526,0.03179257215835871,3,1500
clip-res,rabbit,0.3813333333333333,0.023860706890897698,0.013775985546514545,0.02700093167116851,3,1500
clip-res,stapler,0.24666666666666667,0.018583146486355142,0.01072898462628739,0.021028809867523285,3,1500
clip-res,stool,0.24666666666666667,0.022300971578236985,0.012875471943885318,0.02523592501001522,3,1500
clip-res,ring,0.236,0.011999999999999997,0.006928203230275508,0.013579278331339994,3,1500
clip-res,helmet,0.24066666666666667,0.01501110699893027,0.008666666666666668,0.016986666666666667,3,1500
clip-res,handbag,0.258,0.031176914536239803,0.01800000000000001,0.03528000000000001,3,1500
clip-res,abacus,0.29866666666666664,0.011015141094572214,0.006359594676112977,0.012464805565181435,3,1500
clip-res,muffin,0.30266666666666664,0.021007935008784995,0.01212893693244018,0.023772716387582757,3,1500
clip-res,doll,0.36400000000000005,0.03487119154832539,0.020132891827388668,0.03946046798168179,3,1500
clip-res,tricycle,0.254,0.036166282640050236,0.020880613017821095,0.040926001514929346,3,1500
clip-res,dresser,0.22999999999999998,0.031432467291003414,0.01814754345175493,0.03556918516543966,3,1500
clip-res,lock,0.2591666666666667,0.00381881307912987,0.0022047927592204943,0.004321393808072169,3,1500
clip-res,pipe,0.25266666666666665,0.04110150037812894,0.023729962307410247,0.04651072612252409,3,1500
clip-res,axe,0.3466666666666667,0.005033222956847145,0.002905932629027104,0.005695627952893123,3,1500
clip-res,camera,0.27266666666666667,0.02335237318418265,0.013482498944104452,0.026425697930444726,3,1500
clip-res,earrings,0.3466666666666667,0.030746273486933876,0.01775136927425913,0.03479268377754789,3,1500
clip-res,lantern,0.3786666666666667,0.009451631252505225,0.005456901847914972,0.010695527621913345,3,1500
clip-res,phone,0.32888888888888884,0.029122983160180336,0.016814162167135056,0.032955757847584706,3,1500
clip-res,horse,0.3419999999999999,0.011135528725660024,0.006429100507328625,0.012601036994364106,3,1500
clip-res,trophy,0.2773333333333334,0.006110100926607762,0.0035276684147527737,0.006914230092915436,3,1500
clip-res,pillow,0.2708333333333333,0.005773502691896262,0.003333333333333336,0.006533333333333338,3,1500
clip-res,butterfly,0.24733333333333332,0.020526405757787542,0.011850925889754123,0.02322781474391808,3,1500
clip-res,trumpet,0.26666666666666666,0.021007935008784964,0.012128936932440163,0.02377271638758272,3,1500
clip-res,bread,0.31066666666666665,0.03055050463303893,0.017638342073763937,0.03457115046457731,3,1500
clip-res,calculator,0.30466666666666664,0.008082903768654767,0.0046666666666666705,0.009146666666666674,3,1500
clip-res,meat,0.244,0.010583005244258372,0.0061101009266077925,0.011975797816151273,3,1500
clip-res,powerstrip,0.24933333333333332,0.017925772879665017,0.010349449797506691,0.020284921603113116,3,1500
clip-res,bell,0.2313333333333333,0.005033222956847158,0.002905932629027111,0.005695627952893138,3,1500
clip-res,lipstick,0.23933333333333331,0.03590728802532064,0.020731082407288298,0.04063292151828506,3,1500
clip-res,sippycup,0.332,0.013999999999999985,0.008082903768654752,0.015842491386563313,3,1500
clip-res,bonzai,0.244,0.011135528725660041,0.006429100507328636,0.012601036994364124,3,1500
clip-res,sodacan,0.4246666666666667,0.004618802153517011,0.0026666666666666696,0.005226666666666672,3,1500
clip-res,tree,0.298,0.015099668870541514,0.008717797887081356,0.017086883858679458,3,1500
clip-res,bird,0.3541666666666667,0.014648663192705769,0.00845740963757684,0.016576522889650603,3,1500
clip-res,handheldgame,0.3753333333333333,0.01890326250501045,0.010913803695829944,0.02139105524382669,3,1500
clip-res,saddle,0.24066666666666667,0.01858314648635514,0.010728984626287389,0.02102880986752328,3,1500
clip-res,seashell,0.2853333333333334,0.011718930554164609,0.006765927710061468,0.013261218311720478,3,1500
clip-res,candle,0.26733333333333337,0.030088757590391348,0.01737175229439384,0.034048634497011926,3,1500
clip-res,goggle,0.25733333333333336,0.02532455988429676,0.014621141466307533,0.028657437273962767,3,1500
clip-res,lei,0.38800000000000007,0.020784609690826513,0.011999999999999992,0.023519999999999985,3,1500
clip-res,pumpkin,0.3466666666666667,0.016645820296198467,0.009610468828892322,0.018836518904628948,3,1500
clip-res,nailpolish,0.278,0.021071307505705468,0.012165525060596434,0.02384442911876901,3,1500
