model,class,seed,accuracy,n_trials,test_type
cvcl-resnext,muffin,2,0.1638888888888889,500,scds_text_vision_noblackwhite
cvcl-resnext,powerstrip,0,0.4444444444444444,500,scds_text_vision_noblackwhite
cvcl-resnext,powerstrip,1,0.26666666666666666,500,scds_text_vision_noblackwhite
cvcl-resnext,powerstrip,2,0.3055555555555556,500,scds_text_vision_noblackwhite
cvcl-resnext,bread,0,0.325,500,scds_text_vision_noblackwhite
cvcl-resnext,bread,1,0.25555555555555554,500,scds_text_vision_noblackwhite
cvcl-resnext,bread,2,0.30277777777777776,500,scds_text_vision_noblackwhite
cvcl-resnext,helmet,0,0.26944444444444443,500,scds_text_vision_noblackwhite
cvcl-resnext,helmet,1,0.23333333333333334,500,scds_text_vision_noblackwhite
cvcl-resnext,helmet,2,0.33611111111111114,500,scds_text_vision_noblackwhite
cvcl-resnext,meat,0,0.44722222222222224,500,scds_text_vision_noblackwhite
cvcl-resnext,meat,1,0.30833333333333335,500,scds_text_vision_noblackwhite
cvcl-resnext,meat,2,0.43333333333333335,500,scds_text_vision_noblackwhite
cvcl-resnext,dresser,0,0.15,500,scds_text_vision_noblackwhite
cvcl-resnext,dresser,1,0.21944444444444444,500,scds_text_vision_noblackwhite
cvcl-resnext,dresser,2,0.22777777777777777,500,scds_text_vision_noblackwhite
cvcl-resnext,saddle,0,0.36944444444444446,500,scds_text_vision_noblackwhite
cvcl-resnext,saddle,1,0.2972222222222222,500,scds_text_vision_noblackwhite
cvcl-resnext,saddle,2,0.18611111111111112,500,scds_text_vision_noblackwhite
cvcl-resnext,stapler,0,0.31666666666666665,500,scds_text_vision_noblackwhite
cvcl-resnext,stapler,1,0.18611111111111112,500,scds_text_vision_noblackwhite
cvcl-resnext,stapler,2,0.21944444444444444,500,scds_text_vision_noblackwhite
cvcl-resnext,handbag,0,0.3194444444444444,500,scds_text_vision_noblackwhite
cvcl-resnext,handbag,1,0.3138888888888889,500,scds_text_vision_noblackwhite
cvcl-resnext,handbag,2,0.35555555555555557,500,scds_text_vision_noblackwhite
cvcl-resnext,apple,0,0.26666666666666666,500,scds_text_vision_noblackwhite
cvcl-resnext,apple,1,0.30277777777777776,500,scds_text_vision_noblackwhite
cvcl-resnext,apple,2,0.3111111111111111,500,scds_text_vision_noblackwhite
cvcl-resnext,basket,0,0.3055555555555556,500,scds_text_vision_noblackwhite
cvcl-resnext,basket,1,0.2361111111111111,500,scds_text_vision_noblackwhite
cvcl-resnext,basket,2,0.2388888888888889,500,scds_text_vision_noblackwhite
cvcl-resnext,headband,0,0.2916666666666667,500,scds_text_vision_noblackwhite
cvcl-resnext,headband,1,0.2361111111111111,500,scds_text_vision_noblackwhite
cvcl-resnext,headband,2,0.3277777777777778,500,scds_text_vision_noblackwhite
cvcl-resnext,microwave,0,0.3055555555555556,500,scds_text_vision_noblackwhite
cvcl-resnext,microwave,1,0.28888888888888886,500,scds_text_vision_noblackwhite
cvcl-resnext,microwave,2,0.24444444444444444,500,scds_text_vision_noblackwhite
cvcl-resnext,grill,0,0.33055555555555555,500,scds_text_vision_noblackwhite
cvcl-resnext,grill,1,0.2361111111111111,500,scds_text_vision_noblackwhite
cvcl-resnext,grill,2,0.2361111111111111,500,scds_text_vision_noblackwhite
cvcl-resnext,calculator,0,0.2861111111111111,500,scds_text_vision_noblackwhite
cvcl-resnext,calculator,1,0.3138888888888889,500,scds_text_vision_noblackwhite
cvcl-resnext,calculator,2,0.38333333333333336,500,scds_text_vision_noblackwhite
cvcl-resnext,keyboard,0,0.23055555555555557,500,scds_text_vision_noblackwhite
cvcl-resnext,keyboard,1,0.21666666666666667,500,scds_text_vision_noblackwhite
cvcl-resnext,keyboard,2,0.21666666666666667,500,scds_text_vision_noblackwhite
cvcl-resnext,suitcase,0,0.3,500,scds_text_vision_noblackwhite
cvcl-resnext,suitcase,1,0.2111111111111111,500,scds_text_vision_noblackwhite
cvcl-resnext,suitcase,2,0.35555555555555557,500,scds_text_vision_noblackwhite
cvcl-resnext,bird,0,0.3821428571428571,500,scds_text_vision_noblackwhite
cvcl-resnext,bird,1,0.3357142857142857,500,scds_text_vision_noblackwhite
cvcl-resnext,bird,2,0.2714285714285714,500,scds_text_vision_noblackwhite
cvcl-resnext,bagel,0,0.28888888888888886,500,scds_text_vision_noblackwhite
cvcl-resnext,bagel,1,0.25,500,scds_text_vision_noblackwhite
cvcl-resnext,bagel,2,0.21388888888888888,500,scds_text_vision_noblackwhite
cvcl-resnext,dumbell,0,0.2861111111111111,500,scds_text_vision_noblackwhite
cvcl-resnext,dumbell,1,0.325,500,scds_text_vision_noblackwhite
cvcl-resnext,dumbell,2,0.325,500,scds_text_vision_noblackwhite
cvcl-resnext,toothpaste,0,0.3055555555555556,500,scds_text_vision_noblackwhite
cvcl-resnext,toothpaste,1,0.20555555555555555,500,scds_text_vision_noblackwhite
cvcl-resnext,toothpaste,2,0.23333333333333334,500,scds_text_vision_noblackwhite
cvcl-resnext,goggle,0,0.31666666666666665,500,scds_text_vision_noblackwhite
cvcl-resnext,goggle,1,0.41944444444444445,500,scds_text_vision_noblackwhite
cvcl-resnext,goggle,2,0.275,500,scds_text_vision_noblackwhite
cvcl-resnext,tree,0,0.25833333333333336,500,scds_text_vision_noblackwhite
cvcl-resnext,tree,1,0.31666666666666665,500,scds_text_vision_noblackwhite
cvcl-resnext,tree,2,0.3333333333333333,500,scds_text_vision_noblackwhite
cvcl-resnext,abacus,0,0.33611111111111114,500,scds_text_vision_noblackwhite
cvcl-resnext,abacus,1,0.275,500,scds_text_vision_noblackwhite
cvcl-resnext,abacus,2,0.3138888888888889,500,scds_text_vision_noblackwhite
cvcl-resnext,saltandpeppershake,0,0.3388888888888889,500,scds_text_vision_noblackwhite
cvcl-resnext,saltandpeppershake,1,0.28888888888888886,500,scds_text_vision_noblackwhite
cvcl-resnext,saltandpeppershake,2,0.33055555555555555,500,scds_text_vision_noblackwhite
cvcl-resnext,horse,0,0.2638888888888889,500,scds_text_vision_noblackwhite
cvcl-resnext,horse,1,0.2722222222222222,500,scds_text_vision_noblackwhite
cvcl-resnext,horse,2,0.19722222222222222,500,scds_text_vision_noblackwhite
cvcl-resnext,doorknob,0,0.2861111111111111,500,scds_text_vision_noblackwhite
cvcl-resnext,doorknob,1,0.2361111111111111,500,scds_text_vision_noblackwhite
cvcl-resnext,doorknob,2,0.26666666666666666,500,scds_text_vision_noblackwhite
cvcl-resnext,earrings,0,0.38333333333333336,500,scds_text_vision_noblackwhite
cvcl-resnext,earrings,1,0.38055555555555554,500,scds_text_vision_noblackwhite
cvcl-resnext,earrings,2,0.30277777777777776,500,scds_text_vision_noblackwhite
cvcl-resnext,lipstick,0,0.2916666666666667,500,scds_text_vision_noblackwhite
cvcl-resnext,lipstick,1,0.25,500,scds_text_vision_noblackwhite
cvcl-resnext,lipstick,2,0.24166666666666667,500,scds_text_vision_noblackwhite
cvcl-resnext,bell,0,0.21944444444444444,500,scds_text_vision_noblackwhite
cvcl-resnext,bell,1,0.21388888888888888,500,scds_text_vision_noblackwhite
cvcl-resnext,bell,2,0.25,500,scds_text_vision_noblackwhite
cvcl-resnext,pumpkin,0,0.21666666666666667,500,scds_text_vision_noblackwhite
cvcl-resnext,pumpkin,1,0.31666666666666665,500,scds_text_vision_noblackwhite
cvcl-resnext,pumpkin,2,0.25,500,scds_text_vision_noblackwhite
cvcl-resnext,phone,0,0.375,500,scds_text_vision_noblackwhite
cvcl-resnext,phone,1,0.2875,500,scds_text_vision_noblackwhite
cvcl-resnext,phone,2,0.15,500,scds_text_vision_noblackwhite
cvcl-resnext,trumpet,0,0.3138888888888889,500,scds_text_vision_noblackwhite
cvcl-resnext,trumpet,1,0.25555555555555554,500,scds_text_vision_noblackwhite
cvcl-resnext,trumpet,2,0.3194444444444444,500,scds_text_vision_noblackwhite
clip-res,doll,0,0.3138888888888889,500,scds_text_vision_noblackwhite
clip-res,doll,1,0.325,500,scds_text_vision_noblackwhite
clip-res,doll,2,0.3277777777777778,500,scds_text_vision_noblackwhite
clip-res,bonzai,0,0.33611111111111114,500,scds_text_vision_noblackwhite
clip-res,bonzai,1,0.2861111111111111,500,scds_text_vision_noblackwhite
clip-res,bonzai,2,0.2972222222222222,500,scds_text_vision_noblackwhite
clip-res,pipe,0,0.2972222222222222,500,scds_text_vision_noblackwhite
clip-res,pipe,1,0.2861111111111111,500,scds_text_vision_noblackwhite
clip-res,pipe,2,0.2361111111111111,500,scds_text_vision_noblackwhite
clip-res,tennisracquet,0,0.0,500,scds_text_vision_noblackwhite
clip-res,tennisracquet,1,0.0,500,scds_text_vision_noblackwhite
clip-res,tennisracquet,2,0.0,500,scds_text_vision_noblackwhite
clip-res,pitcher,0,0.3277777777777778,500,scds_text_vision_noblackwhite
clip-res,pitcher,1,0.3194444444444444,500,scds_text_vision_noblackwhite
clip-res,pitcher,2,0.3388888888888889,500,scds_text_vision_noblackwhite
clip-res,lock,0,0.24444444444444444,500,scds_text_vision_noblackwhite
clip-res,lock,1,0.25,500,scds_text_vision_noblackwhite
clip-res,lock,2,0.2638888888888889,500,scds_text_vision_noblackwhite
clip-res,ornament,0,0.3388888888888889,500,scds_text_vision_noblackwhite
clip-res,ornament,1,0.3055555555555556,500,scds_text_vision_noblackwhite
clip-res,ornament,2,0.3472222222222222,500,scds_text_vision_noblackwhite
clip-res,vase,0,0.3611111111111111,500,scds_text_vision_noblackwhite
clip-res,vase,1,0.30277777777777776,500,scds_text_vision_noblackwhite
clip-res,vase,2,0.3333333333333333,500,scds_text_vision_noblackwhite
clip-res,ring,0,0.2777777777777778,500,scds_text_vision_noblackwhite
clip-res,ring,1,0.29444444444444445,500,scds_text_vision_noblackwhite
clip-res,ring,2,0.2972222222222222,500,scds_text_vision_noblackwhite
clip-res,rabbit,0,0.4527777777777778,500,scds_text_vision_noblackwhite
clip-res,rabbit,1,0.43333333333333335,500,scds_text_vision_noblackwhite
clip-res,rabbit,2,0.4305555555555556,500,scds_text_vision_noblackwhite
clip-res,babushkadolls,0,0.2972222222222222,500,scds_text_vision_noblackwhite
clip-res,babushkadolls,1,0.25833333333333336,500,scds_text_vision_noblackwhite
clip-res,babushkadolls,2,0.28888888888888886,500,scds_text_vision_noblackwhite
clip-res,train,0,0.3277777777777778,500,scds_text_vision_noblackwhite
clip-res,train,1,0.29444444444444445,500,scds_text_vision_noblackwhite
clip-res,train,2,0.31666666666666665,500,scds_text_vision_noblackwhite
clip-res,nailpolish,0,0.33055555555555555,500,scds_text_vision_noblackwhite
clip-res,nailpolish,1,0.29444444444444445,500,scds_text_vision_noblackwhite
clip-res,nailpolish,2,0.3333333333333333,500,scds_text_vision_noblackwhite
clip-res,lei,0,0.40555555555555556,500,scds_text_vision_noblackwhite
clip-res,lei,1,0.45,500,scds_text_vision_noblackwhite
clip-res,lei,2,0.4305555555555556,500,scds_text_vision_noblackwhite
clip-res,telescope,0,0.30277777777777776,500,scds_text_vision_noblackwhite
clip-res,telescope,1,0.30833333333333335,500,scds_text_vision_noblackwhite
clip-res,telescope,2,0.2833333333333333,500,scds_text_vision_noblackwhite
clip-res,camera,0,0.28055555555555556,500,scds_text_vision_noblackwhite
clip-res,camera,1,0.2388888888888889,500,scds_text_vision_noblackwhite
clip-res,camera,2,0.25,500,scds_text_vision_noblackwhite
clip-res,wineglass,0,0.28888888888888886,500,scds_text_vision_noblackwhite
clip-res,wineglass,1,0.3277777777777778,500,scds_text_vision_noblackwhite
clip-res,wineglass,2,0.3333333333333333,500,scds_text_vision_noblackwhite
clip-res,fan,0,0.3638888888888889,500,scds_text_vision_noblackwhite
clip-res,fan,1,0.3416666666666667,500,scds_text_vision_noblackwhite
clip-res,fan,2,0.3611111111111111,500,scds_text_vision_noblackwhite
clip-res,sodacan,0,0.38055555555555554,500,scds_text_vision_noblackwhite
clip-res,sodacan,1,0.36944444444444446,500,scds_text_vision_noblackwhite
clip-res,sodacan,2,0.3472222222222222,500,scds_text_vision_noblackwhite
clip-res,seashell,0,0.3333333333333333,500,scds_text_vision_noblackwhite
clip-res,seashell,1,0.3333333333333333,500,scds_text_vision_noblackwhite
clip-res,seashell,2,0.35555555555555557,500,scds_text_vision_noblackwhite
clip-res,handgun,0,0.3416666666666667,500,scds_text_vision_noblackwhite
clip-res,handgun,1,0.33611111111111114,500,scds_text_vision_noblackwhite
clip-res,handgun,2,0.2638888888888889,500,scds_text_vision_noblackwhite
clip-res,pillow,0,0.3055555555555556,500,scds_text_vision_noblackwhite
clip-res,pillow,1,0.275,500,scds_text_vision_noblackwhite
clip-res,pillow,2,0.2861111111111111,500,scds_text_vision_noblackwhite
clip-res,sippycup,0,0.35,500,scds_text_vision_noblackwhite
clip-res,sippycup,1,0.3472222222222222,500,scds_text_vision_noblackwhite
clip-res,sippycup,2,0.3277777777777778,500,scds_text_vision_noblackwhite
clip-res,tricycle,0,0.2833333333333333,500,scds_text_vision_noblackwhite
clip-res,tricycle,1,0.3138888888888889,500,scds_text_vision_noblackwhite
clip-res,tricycle,2,0.2916666666666667,500,scds_text_vision_noblackwhite
clip-res,cookie,0,0.275,500,scds_text_vision_noblackwhite
clip-res,cookie,1,0.28888888888888886,500,scds_text_vision_noblackwhite
clip-res,cookie,2,0.2916666666666667,500,scds_text_vision_noblackwhite
clip-res,trophy,0,0.28055555555555556,500,scds_text_vision_noblackwhite
clip-res,trophy,1,0.3,500,scds_text_vision_noblackwhite
clip-res,trophy,2,0.3055555555555556,500,scds_text_vision_noblackwhite
clip-res,butterfly,0,0.3138888888888889,500,scds_text_vision_noblackwhite
clip-res,butterfly,1,0.3611111111111111,500,scds_text_vision_noblackwhite
clip-res,butterfly,2,0.375,500,scds_text_vision_noblackwhite
clip-res,lantern,0,0.3,500,scds_text_vision_noblackwhite
clip-res,lantern,1,0.3,500,scds_text_vision_noblackwhite
clip-res,lantern,2,0.25277777777777777,500,scds_text_vision_noblackwhite
clip-res,axe,0,0.3055555555555556,500,scds_text_vision_noblackwhite
clip-res,axe,1,0.26944444444444443,500,scds_text_vision_noblackwhite
clip-res,axe,2,0.2388888888888889,500,scds_text_vision_noblackwhite
clip-res,candle,0,0.3611111111111111,500,scds_text_vision_noblackwhite
clip-res,candle,1,0.3611111111111111,500,scds_text_vision_noblackwhite
clip-res,candle,2,0.33611111111111114,500,scds_text_vision_noblackwhite
clip-res,pen,0,0.375,500,scds_text_vision_noblackwhite
clip-res,pen,1,0.35833333333333334,500,scds_text_vision_noblackwhite
clip-res,pen,2,0.35833333333333334,500,scds_text_vision_noblackwhite
clip-res,stool,0,0.33055555555555555,500,scds_text_vision_noblackwhite
clip-res,stool,1,0.34444444444444444,500,scds_text_vision_noblackwhite
clip-res,stool,2,0.3055555555555556,500,scds_text_vision_noblackwhite
clip-res,handheldgame,0,0.29444444444444445,500,scds_text_vision_noblackwhite
clip-res,handheldgame,1,0.2833333333333333,500,scds_text_vision_noblackwhite
clip-res,handheldgame,2,0.275,500,scds_text_vision_noblackwhite
clip-res,muffin,0,0.33611111111111114,500,scds_text_vision_noblackwhite
clip-res,muffin,1,0.35555555555555557,500,scds_text_vision_noblackwhite
clip-res,muffin,2,0.3138888888888889,500,scds_text_vision_noblackwhite
clip-res,powerstrip,0,0.28055555555555556,500,scds_text_vision_noblackwhite
clip-res,powerstrip,1,0.3416666666666667,500,scds_text_vision_noblackwhite
clip-res,powerstrip,2,0.29444444444444445,500,scds_text_vision_noblackwhite
clip-res,bread,0,0.29444444444444445,500,scds_text_vision_noblackwhite
clip-res,bread,1,0.2972222222222222,500,scds_text_vision_noblackwhite
clip-res,bread,2,0.2611111111111111,500,scds_text_vision_noblackwhite
clip-res,helmet,0,0.30833333333333335,500,scds_text_vision_noblackwhite
clip-res,helmet,1,0.2861111111111111,500,scds_text_vision_noblackwhite
clip-res,helmet,2,0.3333333333333333,500,scds_text_vision_noblackwhite
clip-res,meat,0,0.30833333333333335,500,scds_text_vision_noblackwhite
clip-res,meat,1,0.325,500,scds_text_vision_noblackwhite
clip-res,meat,2,0.2777777777777778,500,scds_text_vision_noblackwhite
clip-res,dresser,0,0.29444444444444445,500,scds_text_vision_noblackwhite
clip-res,dresser,1,0.3055555555555556,500,scds_text_vision_noblackwhite
clip-res,dresser,2,0.33055555555555555,500,scds_text_vision_noblackwhite
clip-res,saddle,0,0.26666666666666666,500,scds_text_vision_noblackwhite
clip-res,saddle,1,0.2611111111111111,500,scds_text_vision_noblackwhite
clip-res,saddle,2,0.29444444444444445,500,scds_text_vision_noblackwhite
clip-res,stapler,0,0.2972222222222222,500,scds_text_vision_noblackwhite
clip-res,stapler,1,0.2722222222222222,500,scds_text_vision_noblackwhite
clip-res,stapler,2,0.2861111111111111,500,scds_text_vision_noblackwhite
clip-res,handbag,0,0.3138888888888889,500,scds_text_vision_noblackwhite
clip-res,handbag,1,0.2388888888888889,500,scds_text_vision_noblackwhite
clip-res,handbag,2,0.22777777777777777,500,scds_text_vision_noblackwhite
clip-res,apple,0,0.3333333333333333,500,scds_text_vision_noblackwhite
clip-res,apple,1,0.34444444444444444,500,scds_text_vision_noblackwhite
clip-res,apple,2,0.36666666666666664,500,scds_text_vision_noblackwhite
clip-res,basket,0,0.275,500,scds_text_vision_noblackwhite
clip-res,basket,1,0.25,500,scds_text_vision_noblackwhite
clip-res,basket,2,0.24444444444444444,500,scds_text_vision_noblackwhite
clip-res,headband,0,0.26666666666666666,500,scds_text_vision_noblackwhite
clip-res,headband,1,0.25555555555555554,500,scds_text_vision_noblackwhite
clip-res,headband,2,0.2722222222222222,500,scds_text_vision_noblackwhite
clip-res,microwave,0,0.24722222222222223,500,scds_text_vision_noblackwhite
clip-res,microwave,1,0.24444444444444444,500,scds_text_vision_noblackwhite
clip-res,microwave,2,0.23333333333333334,500,scds_text_vision_noblackwhite
clip-res,grill,0,0.2833333333333333,500,scds_text_vision_noblackwhite
clip-res,grill,1,0.275,500,scds_text_vision_noblackwhite
clip-res,grill,2,0.28055555555555556,500,scds_text_vision_noblackwhite
clip-res,calculator,0,0.28055555555555556,500,scds_text_vision_noblackwhite
clip-res,calculator,1,0.26666666666666666,500,scds_text_vision_noblackwhite
clip-res,calculator,2,0.2777777777777778,500,scds_text_vision_noblackwhite
clip-res,keyboard,0,0.26944444444444443,500,scds_text_vision_noblackwhite
clip-res,keyboard,1,0.26666666666666666,500,scds_text_vision_noblackwhite
clip-res,keyboard,2,0.25555555555555554,500,scds_text_vision_noblackwhite
clip-res,suitcase,0,0.25555555555555554,500,scds_text_vision_noblackwhite
clip-res,suitcase,1,0.24722222222222223,500,scds_text_vision_noblackwhite
clip-res,suitcase,2,0.3055555555555556,500,scds_text_vision_noblackwhite
clip-res,bird,0,0.35,500,scds_text_vision_noblackwhite
clip-res,bird,1,0.375,500,scds_text_vision_noblackwhite
clip-res,bird,2,0.30714285714285716,500,scds_text_vision_noblackwhite
clip-res,bagel,0,0.2611111111111111,500,scds_text_vision_noblackwhite
clip-res,bagel,1,0.2972222222222222,500,scds_text_vision_noblackwhite
clip-res,bagel,2,0.3,500,scds_text_vision_noblackwhite
clip-res,dumbell,0,0.29444444444444445,500,scds_text_vision_noblackwhite
clip-res,dumbell,1,0.2916666666666667,500,scds_text_vision_noblackwhite
clip-res,dumbell,2,0.3138888888888889,500,scds_text_vision_noblackwhite
clip-res,toothpaste,0,0.3194444444444444,500,scds_text_vision_noblackwhite
clip-res,toothpaste,1,0.3333333333333333,500,scds_text_vision_noblackwhite
clip-res,toothpaste,2,0.28888888888888886,500,scds_text_vision_noblackwhite
clip-res,goggle,0,0.33611111111111114,500,scds_text_vision_noblackwhite
