model,class,mean_accuracy,std,se,ci95,n_seeds,total_trials
cvcl-resnext,abacus,0.31833333333333336,0.01527525231651948,0.008819171036881977,0.017285575232288675,3,1500
cvcl-resnext,babushkadolls,0.34333333333333327,0.09517527690179489,0.054949471739448454,0.10770096460931898,3,1500
cvcl-resnext,lipstick,0.22083333333333333,0.018929694486000914,0.010929064207170002,0.021420965846053203,3,1500
cvcl-resnext,telescope,0.16083333333333333,0.09887913497464132,0.05708789519484651,0.11189227458189915,3,1500
cvcl-resnext,trumpet,0.2808333333333333,0.023094010767585018,0.013333333333333327,0.02613333333333332,3,1500
cvcl-resnext,bird,0.29791666666666666,0.022170621514367467,0.012800214299421367,0.025088420026865878,3,1500
cvcl-resnext,handbag,0.3408333333333333,0.02765110003839509,0.01596437005055668,0.03129016529909109,3,1500
cvcl-resnext,basket,0.24833333333333338,0.019418633662885078,0.011211353372561428,0.0219742526102204,3,1500
cvcl-resnext,ornament,0.315,0.06905613658466568,0.0398695790463523,0.0781443749308505,3,1500
cvcl-resnext,handgun,0.20333333333333337,0.017017148213885114,0.00982485510212633,0.019256716000167606,3,1500
cvcl-resnext,lei,0.21083333333333332,0.03013856886670854,0.01740051084818425,0.03410500126244113,3,1500
cvcl-resnext,nailpolish,0.32666666666666666,0.0411045415171284,0.02373171810983023,0.046514167495267246,3,1500
cvcl-resnext,phone,0.26249999999999996,0.11456439237389598,0.06614378277661476,0.12964181424216492,3,1500
cvcl-resnext,toothpaste,0.22916666666666666,0.02602082499332665,0.015023130314433286,0.02944533541628924,3,1500
cvcl-resnext,trophy,0.26916666666666667,0.09138973319434371,0.05276388706092242,0.10341721863940795,3,1500
cvcl-resnext,pipe,0.2333333333333333,0.03883726732577015,0.022422706745122853,0.043948505220440796,3,1500
cvcl-resnext,sodacan,0.34583333333333327,0.0622662294774088,0.035949424350204984,0.07046087172640177,3,1500
cvcl-resnext,bread,0.27499999999999997,0.029474565306378986,0.017017148213885114,0.03335361049921482,3,1500
cvcl-resnext,pumpkin,0.23333333333333336,0.03818813079129867,0.022047927592204926,0.04321393808072165,3,1500
cvcl-resnext,bell,0.22666666666666666,0.021262251370288445,0.012275766552213524,0.024060502442338507,3,1500
cvcl-resnext,sippycup,0.245,0.04821825380496477,0.027838821814150108,0.054564090755734214,3,1500
cvcl-resnext,keyboard,0.23416666666666666,0.04612031367340569,0.026627575514450753,0.05219004800832348,3,1500
cvcl-resnext,rug,0.2275,0.06067330549755798,0.0350297492616395,0.06865830855281342,3,1500
cvcl-resnext,meat,0.3833333333333333,0.07501388760311876,0.04330928820062095,0.08488620487321706,3,1500
cvcl-resnext,stapler,0.28,0.0846684711093805,0.04888336458687489,0.09581139459027477,3,1500
cvcl-resnext,microwave,0.28833333333333333,0.036429154990657325,0.021032382440206606,0.04122346958280495,3,1500
cvcl-resnext,lock,0.16416666666666666,0.04163331998932266,0.024037008503093267,0.0471125366660628,3,1500
cvcl-resnext,pitcher,0.31,0.04337337893224367,0.025041632002194527,0.049081598724301276,3,1500
cvcl-resnext,vase,0.3375000000000001,0.04250000000000001,0.0245373864405591,0.04809327742349584,3,1500
cvcl-resnext,saltandpeppershake,0.3358333333333334,0.05757241816471958,0.03323945112529855,0.06514932420558515,3,1500
cvcl-resnext,cookie,0.22416666666666665,0.009464847243000448,0.005464532103584996,0.010710482923026591,3,1500
cvcl-resnext,pillow,0.2825,0.03191786333700926,0.018427786989579982,0.036118462499576766,3,1500
cvcl-resnext,stool,0.295,0.03699662146737186,0.021360009363293832,0.041865618352055906,3,1500
cvcl-resnext,train,0.22333333333333336,0.04259792639710687,0.024593924272289517,0.04820409157368745,3,1500
cvcl-resnext,earrings,0.3283333333333333,0.025041632002194534,0.014457792977414563,0.02833727423573254,3,1500
cvcl-resnext,powerstrip,0.3416666666666666,0.1024796727811586,0.05916666666666669,0.1159666666666667,3,1500
cvcl-resnext,suitcase,0.29333333333333333,0.07090192757135262,0.04093524696938379,0.08023308405999222,3,1500
cvcl-resnext,axe,0.28250000000000003,0.047893110151670054,0.027651100038395104,0.05419615607525441,3,1500
cvcl-resnext,goggle,0.2975,0.09607939425287816,0.05547146413547539,0.10872406970553176,3,1500
cvcl-resnext,tennisracquet,0.0,0.0,0.0,0.0,3,1500
cvcl-resnext,calculator,0.3408333333333333,0.038756719847444956,0.022376202636829257,0.04385735716818535,3,1500
cvcl-resnext,camera,0.23083333333333336,0.06663019835880225,0.03846896295861264,0.07539916739888078,3,1500
cvcl-resnext,handheldgame,0.3841666666666666,0.032627953250753156,0.01883775759242886,0.03692200488116056,3,1500
cvcl-resnext,wineglass,0.225,0.027838821814150108,0.01607275126832159,0.03150259248591032,3,1500
cvcl-resnext,pen,0.26999999999999996,0.02633913438213184,0.015206906325745546,0.02980553639846127,3,1500
cvcl-resnext,tree,0.2833333333333334,0.04849828175650487,0.028000496027352405,0.05488097221361071,3,1500
cvcl-resnext,candle,0.325,0.041608292442733084,0.02402255884233262,0.04708421533097193,3,1500
cvcl-resnext,headband,0.26499999999999996,0.03191786333700926,0.018427786989579982,0.036118462499576766,3,1500
clip-res,apple,0.35333333333333333,0.011814539065631501,0.006821127309893697,0.013369409527391645,3,1500
clip-res,bonzai,0.29083333333333333,0.021842237370135256,0.012610621625351294,0.024716818385688538,3,1500
clip-res,lantern,0.3033333333333333,0.016266017746619295,0.00939118972465388,0.018406731860321605,3,1500
clip-res,ring,0.27999999999999997,0.006614378277661452,0.0038188130791298527,0.007484873635094511,3,1500
clip-res,helmet,0.3066666666666667,0.008779711460710623,0.005068968775248521,0.009935178799487101,3,1500
clip-res,dumbell,0.32583333333333336,0.017017148213885096,0.00982485510212632,0.019256716000167585,3,1500
clip-res,butterfly,0.35984848484848486,0.006560798513518469,0.0037878787878787845,0.007424242424242417,3,1500
clip-res,muffin,0.36333333333333334,0.02516611478423583,0.014529663145135577,0.02847813976446573,3,1500
clip-res,tricycle,0.3116666666666667,0.0028867513459481316,0.0016666666666666683,0.00326666666666667,3,1500
clip-res,dresser,0.27,0.021360009363293818,0.012332207155790613,0.024171126025349602,3,1500
clip-res,fan,0.37999999999999995,0.03929058411375428,0.02268442931469367,0.04446148145679959,3,1500
clip-res,saddle,0.2758333333333333,0.03055050463303893,0.017638342073763937,0.03457115046457731,3,1500
clip-res,grill,0.31,0.03031088913245538,0.017500000000000016,0.03430000000000003,3,1500
clip-res,horse,0.315,0.007500000000000007,0.004330127018922198,0.008487048957087507,3,1500
clip-res,rabbit,0.3866666666666667,0.048755341587700236,0.02814890959009089,0.055171862796578146,3,1500
clip-res,doorknob,0.31583333333333335,0.019418633662885088,0.011211353372561435,0.021974252610220412,3,1500
clip-res,seashell,0.3675,0.012500000000000011,0.007216878364870329,0.014145081595145844,3,1500
clip-res,doll,0.3225,0.0025000000000000022,0.0014433756729740658,0.0028290163190291687,3,1500
clip-res,bagel,0.28,0.013228756555322933,0.007637626158259722,0.014969747270189055,3,1500
clip-res,abacus,0.2891666666666667,0.01040832999733064,0.006009252125773303,0.011778134166515674,3,1500
clip-res,babushkadolls,0.2733333333333333,0.016645820296198464,0.00961046882889232,0.018836518904628945,3,1500
clip-res,lipstick,0.31,0.045825756949558386,0.0264575131106459,0.05185672569686597,3,1500
clip-res,telescope,0.2941666666666667,0.02649685515930774,0.01529796645890485,0.029984014259453504,3,1500
clip-res,trumpet,0.2683333333333333,0.016645820296198474,0.009610468828892325,0.01883651890462896,3,1500
clip-res,bird,0.39375,0.011267347735824957,0.006505206248331659,0.012750204246730052,3,1500
clip-res,handbag,0.28583333333333333,0.025289984842489188,0.014601179556612689,0.028618311930960868,3,1500
clip-res,basket,0.27166666666666667,0.01010362971081843,0.0058333333333333215,0.011433333333333311,3,1500
clip-res,ornament,0.30583333333333335,0.02982588361362216,0.017219981933143204,0.03375116458896068,3,1500
clip-res,handgun,0.2933333333333333,0.03125833222251841,0.01804700652308976,0.03537213278525593,3,1500
clip-res,lei,0.42083333333333334,0.011814539065631532,0.0068211273098937155,0.013369409527391681,3,1500
clip-res,nailpolish,0.3433333333333333,0.030242078852706755,0.017460272366464136,0.034222133838269705,3,1500
clip-res,phone,0.3958333333333333,0.03818813079129867,0.022047927592204926,0.04321393808072165,3,1500
clip-res,toothpaste,0.31083333333333335,0.013768926368215268,0.007949493345141221,0.015581006956476793,3,1500
clip-res,trophy,0.27416666666666667,0.01773649721149396,0.010240171439537087,0.02007073602149269,3,1500
clip-res,pipe,0.2733333333333334,0.002886751345948131,0.001666666666666668,0.003266666666666669,3,1500
clip-res,sodacan,0.37916666666666665,0.032242570203588505,0.018615256586407232,0.03648590290935817,3,1500
clip-res,bread,0.28583333333333333,0.029825883613622126,0.017219981933143183,0.03375116458896064,3,1500
clip-res,pumpkin,0.20833333333333334,0.01443375672974064,0.008333333333333331,0.016333333333333328,3,1500
clip-res,bell,0.36833333333333335,0.02504163200219452,0.014457792977414554,0.028337274235732523,3,1500
clip-res,sippycup,0.3283333333333333,0.01587713240271472,0.009166666666666675,0.017966666666666683,3,1500
clip-res,keyboard,0.26,0.009013878188659981,0.005204164998665337,0.01020016339738406,3,1500
clip-res,rug,0.25333333333333335,0.018085445345175588,0.010441636738451391,0.020465608007364723,3,1500
clip-res,meat,0.29666666666666663,0.005773502691896262,0.003333333333333336,0.006533333333333338,3,1500
clip-res,stapler,0.2933333333333334,0.013768926368215235,0.007949493345141202,0.015581006956476757,3,1500
clip-res,microwave,0.25916666666666666,0.0166458202961985,0.009610468828892339,0.018836518904628986,3,1500
clip-res,lock,0.27166666666666667,0.018763883748662828,0.010833333333333328,0.021233333333333323,3,1500
clip-res,pitcher,0.33916666666666667,0.024022558842332616,0.013869430814244361,0.027184084395918948,3,1500
clip-res,vase,0.3116666666666667,0.026496855159307768,0.015297966458904865,0.029984014259453535,3,1500
clip-res,saltandpeppershake,0.3066666666666667,0.02362907813126303,0.01364225461978741,0.02673881905478332,3,1500
clip-res,cookie,0.2816666666666667,0.006291528696058935,0.0036324157862838813,0.0071195349411164064,3,1500
clip-res,pillow,0.3016666666666667,0.01181453906563153,0.006821127309893714,0.01336940952739168,3,1500
clip-res,stool,0.3241666666666667,0.03875671984744493,0.022376202636829243,0.04385735716818531,3,1500
clip-res,train,0.32583333333333336,0.01233220715579063,0.00712000312109795,0.01395520611735198,3,1500
clip-res,earrings,0.3675,0.02291287847477922,0.013228756555322966,0.02592836284843301,3,1500
clip-res,powerstrip,0.30666666666666664,0.005204164998665336,0.0030046260628866605,0.005889067083257854,3,1500
clip-res,suitcase,0.26666666666666666,0.008779711460710623,0.005068968775248521,0.009935178799487101,3,1500
clip-res,axe,0.2708333333333333,0.008036375634160804,0.00463980363569169,0.009094015125955712,3,1500
clip-res,goggle,0.32499999999999996,0.027838821814150108,0.01607275126832159,0.03150259248591032,3,1500
clip-res,tennisracquet,0.0,0.0,0.0,0.0,3,1500
clip-res,calculator,0.25583333333333336,0.023760962382305427,0.013718398027628611,0.026888060134152077,3,1500
clip-res,camera,0.2525,0.0330718913883074,0.019094065395649343,0.03742436817547271,3,1500
clip-res,handheldgame,0.28750000000000003,0.02384848003542363,0.01376892636821525,0.02698709568170189,3,1500
clip-res,wineglass,0.3266666666666667,0.017736497211493986,0.0102401714395371,0.020070736021492716,3,1500
clip-res,pen,0.37666666666666665,0.031057741922640367,0.017931195659458343,0.03514514349253835,3,1500
clip-res,tree,0.30083333333333334,0.018763883748662852,0.010833333333333342,0.02123333333333335,3,1500
clip-res,candle,0.34500000000000003,0.007499999999999979,0.004330127018922181,0.008487048957087476,3,1500
clip-res,headband,0.27666666666666667,0.02466441431158123,0.014240006242195881,0.027910412234703925,3,1500
