model,class,seed,accuracy,n_trials,test_type
cvcl-resnext,sodacan,0,0.4175,500,scds_text_vision
cvcl-resnext,sodacan,1,0.315,500,scds_text_vision
cvcl-resnext,sodacan,2,0.305,500,scds_text_vision
cvcl-resnext,bread,0,0.3075,500,scds_text_vision
cvcl-resnext,bread,1,0.2675,500,scds_text_vision
cvcl-resnext,bread,2,0.25,500,scds_text_vision
cvcl-resnext,pumpkin,0,0.275,500,scds_text_vision
cvcl-resnext,pumpkin,1,0.2,500,scds_text_vision
cvcl-resnext,pumpkin,2,0.225,500,scds_text_vision
cvcl-resnext,bell,0,0.235,500,scds_text_vision
cvcl-resnext,bell,1,0.2025,500,scds_text_vision
cvcl-resnext,bell,2,0.2425,500,scds_text_vision
cvcl-resnext,sippycup,0,0.3,500,scds_text_vision
cvcl-resnext,sippycup,1,0.21,500,scds_text_vision
cvcl-resnext,sippycup,2,0.225,500,scds_text_vision
cvcl-resnext,keyboard,0,0.285,500,scds_text_vision
cvcl-resnext,keyboard,1,0.195,500,scds_text_vision
cvcl-resnext,keyboard,2,0.2225,500,scds_text_vision
cvcl-resnext,rug,0,0.2975,500,scds_text_vision
cvcl-resnext,rug,1,0.19,500,scds_text_vision
cvcl-resnext,rug,2,0.195,500,scds_text_vision
cvcl-resnext,meat,0,0.4575,500,scds_text_vision
cvcl-resnext,meat,1,0.3075,500,scds_text_vision
cvcl-resnext,meat,2,0.385,500,scds_text_vision
cvcl-resnext,stapler,0,0.375,500,scds_text_vision
cvcl-resnext,stapler,1,0.2125,500,scds_text_vision
cvcl-resnext,stapler,2,0.2525,500,scds_text_vision
cvcl-resnext,microwave,0,0.33,500,scds_text_vision
cvcl-resnext,microwave,1,0.2725,500,scds_text_vision
cvcl-resnext,microwave,2,0.2625,500,scds_text_vision
cvcl-resnext,lock,0,0.1175,500,scds_text_vision
cvcl-resnext,lock,1,0.1775,500,scds_text_vision
cvcl-resnext,lock,2,0.1975,500,scds_text_vision
cvcl-resnext,pitcher,0,0.3575,500,scds_text_vision
cvcl-resnext,pitcher,1,0.2725,500,scds_text_vision
cvcl-resnext,pitcher,2,0.3,500,scds_text_vision
cvcl-resnext,vase,0,0.3375,500,scds_text_vision
cvcl-resnext,vase,1,0.295,500,scds_text_vision
cvcl-resnext,vase,2,0.38,500,scds_text_vision
cvcl-resnext,saltandpeppershake,0,0.395,500,scds_text_vision
cvcl-resnext,saltandpeppershake,1,0.3325,500,scds_text_vision
cvcl-resnext,saltandpeppershake,2,0.28,500,scds_text_vision
cvcl-resnext,cookie,0,0.2175,500,scds_text_vision
cvcl-resnext,cookie,1,0.235,500,scds_text_vision
cvcl-resnext,cookie,2,0.22,500,scds_text_vision
cvcl-resnext,pillow,0,0.29,500,scds_text_vision
cvcl-resnext,pillow,1,0.2475,500,scds_text_vision
cvcl-resnext,pillow,2,0.31,500,scds_text_vision
cvcl-resnext,stool,0,0.3375,500,scds_text_vision
cvcl-resnext,stool,1,0.2775,500,scds_text_vision
cvcl-resnext,stool,2,0.27,500,scds_text_vision
cvcl-resnext,train,0,0.1975,500,scds_text_vision
cvcl-resnext,train,1,0.2725,500,scds_text_vision
cvcl-resnext,train,2,0.2,500,scds_text_vision
cvcl-resnext,earrings,0,0.3375,500,scds_text_vision
cvcl-resnext,earrings,1,0.3,500,scds_text_vision
cvcl-resnext,earrings,2,0.3475,500,scds_text_vision
cvcl-resnext,powerstrip,0,0.46,500,scds_text_vision
cvcl-resnext,powerstrip,1,0.2825,500,scds_text_vision
cvcl-resnext,powerstrip,2,0.2825,500,scds_text_vision
cvcl-resnext,suitcase,0,0.3225,500,scds_text_vision
cvcl-resnext,suitcase,1,0.2125,500,scds_text_vision
cvcl-resnext,suitcase,2,0.345,500,scds_text_vision
cvcl-resnext,axe,0,0.3375,500,scds_text_vision
cvcl-resnext,axe,1,0.25,500,scds_text_vision
cvcl-resnext,axe,2,0.26,500,scds_text_vision
cvcl-resnext,goggle,0,0.255,500,scds_text_vision
cvcl-resnext,goggle,1,0.4075,500,scds_text_vision
cvcl-resnext,goggle,2,0.23,500,scds_text_vision
cvcl-resnext,tennisracquet,0,0.0,500,scds_text_vision
cvcl-resnext,tennisracquet,1,0.0,500,scds_text_vision
cvcl-resnext,tennisracquet,2,0.0,500,scds_text_vision
cvcl-resnext,calculator,0,0.3025,500,scds_text_vision
cvcl-resnext,calculator,1,0.34,500,scds_text_vision
cvcl-resnext,calculator,2,0.38,500,scds_text_vision
cvcl-resnext,camera,0,0.28,500,scds_text_vision
cvcl-resnext,camera,1,0.2575,500,scds_text_vision
cvcl-resnext,camera,2,0.155,500,scds_text_vision
cvcl-resnext,handheldgame,0,0.41,500,scds_text_vision
cvcl-resnext,handheldgame,1,0.3475,500,scds_text_vision
cvcl-resnext,handheldgame,2,0.395,500,scds_text_vision
cvcl-resnext,wineglass,0,0.25,500,scds_text_vision
cvcl-resnext,wineglass,1,0.195,500,scds_text_vision
cvcl-resnext,wineglass,2,0.23,500,scds_text_vision
cvcl-resnext,pen,0,0.2975,500,scds_text_vision
cvcl-resnext,pen,1,0.2675,500,scds_text_vision
cvcl-resnext,pen,2,0.245,500,scds_text_vision
cvcl-resnext,tree,0,0.2275,500,scds_text_vision
cvcl-resnext,tree,1,0.3075,500,scds_text_vision
cvcl-resnext,tree,2,0.315,500,scds_text_vision
cvcl-resnext,candle,0,0.355,500,scds_text_vision
cvcl-resnext,candle,1,0.3425,500,scds_text_vision
cvcl-resnext,candle,2,0.2775,500,scds_text_vision
cvcl-resnext,headband,0,0.2575,500,scds_text_vision
cvcl-resnext,headband,1,0.2375,500,scds_text_vision
cvcl-resnext,headband,2,0.3,500,scds_text_vision
clip-res,apple,0,0.34,500,scds_text_vision
clip-res,apple,1,0.3625,500,scds_text_vision
clip-res,apple,2,0.3575,500,scds_text_vision
clip-res,bonzai,0,0.315,500,scds_text_vision
clip-res,bonzai,1,0.285,500,scds_text_vision
clip-res,bonzai,2,0.2725,500,scds_text_vision
clip-res,lantern,0,0.2875,500,scds_text_vision
clip-res,lantern,1,0.3025,500,scds_text_vision
clip-res,lantern,2,0.32,500,scds_text_vision
clip-res,ring,0,0.2775,500,scds_text_vision
clip-res,ring,1,0.2875,500,scds_text_vision
clip-res,ring,2,0.275,500,scds_text_vision
clip-res,helmet,0,0.3075,500,scds_text_vision
clip-res,helmet,1,0.315,500,scds_text_vision
clip-res,helmet,2,0.2975,500,scds_text_vision
clip-res,dumbell,0,0.345,500,scds_text_vision
clip-res,dumbell,1,0.32,500,scds_text_vision
clip-res,dumbell,2,0.3125,500,scds_text_vision
clip-res,butterfly,0,0.3522727272727273,500,scds_text_vision
clip-res,butterfly,1,0.36363636363636365,500,scds_text_vision
clip-res,butterfly,2,0.36363636363636365,500,scds_text_vision
clip-res,muffin,0,0.36,500,scds_text_vision
clip-res,muffin,1,0.39,500,scds_text_vision
clip-res,muffin,2,0.34,500,scds_text_vision
clip-res,tricycle,0,0.31,500,scds_text_vision
clip-res,tricycle,1,0.31,500,scds_text_vision
clip-res,tricycle,2,0.315,500,scds_text_vision
clip-res,dresser,0,0.2675,500,scds_text_vision
clip-res,dresser,1,0.25,500,scds_text_vision
clip-res,dresser,2,0.2925,500,scds_text_vision
clip-res,fan,0,0.425,500,scds_text_vision
clip-res,fan,1,0.3625,500,scds_text_vision
clip-res,fan,2,0.3525,500,scds_text_vision
clip-res,saddle,0,0.2425,500,scds_text_vision
clip-res,saddle,1,0.2825,500,scds_text_vision
clip-res,saddle,2,0.3025,500,scds_text_vision
clip-res,grill,0,0.305,500,scds_text_vision
clip-res,grill,1,0.2825,500,scds_text_vision
clip-res,grill,2,0.3425,500,scds_text_vision
clip-res,horse,0,0.3225,500,scds_text_vision
clip-res,horse,1,0.3075,500,scds_text_vision
clip-res,horse,2,0.315,500,scds_text_vision
clip-res,rabbit,0,0.3375,500,scds_text_vision
clip-res,rabbit,1,0.3875,500,scds_text_vision
clip-res,rabbit,2,0.435,500,scds_text_vision
clip-res,doorknob,0,0.3375,500,scds_text_vision
clip-res,doorknob,1,0.31,500,scds_text_vision
clip-res,doorknob,2,0.3,500,scds_text_vision
clip-res,seashell,0,0.355,500,scds_text_vision
clip-res,seashell,1,0.3675,500,scds_text_vision
clip-res,seashell,2,0.38,500,scds_text_vision
clip-res,doll,0,0.3225,500,scds_text_vision
clip-res,doll,1,0.325,500,scds_text_vision
clip-res,doll,2,0.32,500,scds_text_vision
clip-res,bagel,0,0.295,500,scds_text_vision
clip-res,bagel,1,0.275,500,scds_text_vision
clip-res,bagel,2,0.27,500,scds_text_vision
clip-res,abacus,0,0.2925,500,scds_text_vision
clip-res,abacus,1,0.2775,500,scds_text_vision
clip-res,abacus,2,0.2975,500,scds_text_vision
clip-res,babushkadolls,0,0.2925,500,scds_text_vision
clip-res,babushkadolls,1,0.2625,500,scds_text_vision
clip-res,babushkadolls,2,0.265,500,scds_text_vision
clip-res,lipstick,0,0.27,500,scds_text_vision
clip-res,lipstick,1,0.3,500,scds_text_vision
clip-res,lipstick,2,0.36,500,scds_text_vision
clip-res,telescope,0,0.29,500,scds_text_vision
clip-res,telescope,1,0.3225,500,scds_text_vision
clip-res,telescope,2,0.27,500,scds_text_vision
clip-res,trumpet,0,0.25,500,scds_text_vision
clip-res,trumpet,1,0.2825,500,scds_text_vision
clip-res,trumpet,2,0.2725,500,scds_text_vision
clip-res,bird,0,0.40625,500,scds_text_vision
clip-res,bird,1,0.390625,500,scds_text_vision
clip-res,bird,2,0.384375,500,scds_text_vision
clip-res,handbag,0,0.27,500,scds_text_vision
clip-res,handbag,1,0.315,500,scds_text_vision
clip-res,handbag,2,0.2725,500,scds_text_vision
clip-res,basket,0,0.27,500,scds_text_vision
clip-res,basket,1,0.2625,500,scds_text_vision
clip-res,basket,2,0.2825,500,scds_text_vision
clip-res,ornament,0,0.285,500,scds_text_vision
clip-res,ornament,1,0.2925,500,scds_text_vision
clip-res,ornament,2,0.34,500,scds_text_vision
clip-res,handgun,0,0.2575,500,scds_text_vision
clip-res,handgun,1,0.3075,500,scds_text_vision
clip-res,handgun,2,0.315,500,scds_text_vision
clip-res,lei,0,0.43,500,scds_text_vision
clip-res,lei,1,0.4075,500,scds_text_vision
clip-res,lei,2,0.425,500,scds_text_vision
clip-res,nailpolish,0,0.3775,500,scds_text_vision
clip-res,nailpolish,1,0.32,500,scds_text_vision
clip-res,nailpolish,2,0.3325,500,scds_text_vision
clip-res,phone,0,0.4375,500,scds_text_vision
clip-res,phone,1,0.3625,500,scds_text_vision
clip-res,phone,2,0.3875,500,scds_text_vision
clip-res,toothpaste,0,0.32,500,scds_text_vision
clip-res,toothpaste,1,0.295,500,scds_text_vision
clip-res,toothpaste,2,0.3175,500,scds_text_vision
clip-res,trophy,0,0.29,500,scds_text_vision
clip-res,trophy,1,0.2775,500,scds_text_vision
clip-res,trophy,2,0.255,500,scds_text_vision
clip-res,pipe,0,0.27,500,scds_text_vision
clip-res,pipe,1,0.275,500,scds_text_vision
clip-res,pipe,2,0.275,500,scds_text_vision
clip-res,sodacan,0,0.415,500,scds_text_vision
clip-res,sodacan,1,0.3525,500,scds_text_vision
clip-res,sodacan,2,0.37,500,scds_text_vision
clip-res,bread,0,0.32,500,scds_text_vision
clip-res,bread,1,0.2725,500,scds_text_vision
clip-res,bread,2,0.265,500,scds_text_vision
clip-res,pumpkin,0,0.2,500,scds_text_vision
clip-res,pumpkin,1,0.225,500,scds_text_vision
clip-res,pumpkin,2,0.2,500,scds_text_vision
clip-res,bell,0,0.3875,500,scds_text_vision
clip-res,bell,1,0.34,500,scds_text_vision
clip-res,bell,2,0.3775,500,scds_text_vision
clip-res,sippycup,0,0.31,500,scds_text_vision
clip-res,sippycup,1,0.3375,500,scds_text_vision
clip-res,sippycup,2,0.3375,500,scds_text_vision
clip-res,keyboard,0,0.2625,500,scds_text_vision
clip-res,keyboard,1,0.2675,500,scds_text_vision
clip-res,keyboard,2,0.25,500,scds_text_vision
clip-res,rug,0,0.2325,500,scds_text_vision
clip-res,rug,1,0.2625,500,scds_text_vision
clip-res,rug,2,0.265,500,scds_text_vision
clip-res,meat,0,0.3,500,scds_text_vision
clip-res,meat,1,0.29,500,scds_text_vision
clip-res,meat,2,0.3,500,scds_text_vision
clip-res,stapler,0,0.3025,500,scds_text_vision
clip-res,stapler,1,0.2775,500,scds_text_vision
clip-res,stapler,2,0.3,500,scds_text_vision
clip-res,microwave,0,0.2775,500,scds_text_vision
clip-res,microwave,1,0.255,500,scds_text_vision
clip-res,microwave,2,0.245,500,scds_text_vision
clip-res,lock,0,0.2525,500,scds_text_vision
clip-res,lock,1,0.2725,500,scds_text_vision
clip-res,lock,2,0.29,500,scds_text_vision
clip-res,pitcher,0,0.335,500,scds_text_vision
clip-res,pitcher,1,0.3175,500,scds_text_vision
clip-res,pitcher,2,0.365,500,scds_text_vision
clip-res,vase,0,0.3075,500,scds_text_vision
clip-res,vase,1,0.2875,500,scds_text_vision
clip-res,vase,2,0.34,500,scds_text_vision
clip-res,saltandpeppershake,0,0.315,500,scds_text_vision
clip-res,saltandpeppershake,1,0.325,500,scds_text_vision
clip-res,saltandpeppershake,2,0.28,500,scds_text_vision
clip-res,cookie,0,0.2875,500,scds_text_vision
clip-res,cookie,1,0.2825,500,scds_text_vision
clip-res,cookie,2,0.275,500,scds_text_vision
clip-res,pillow,0,0.315,500,scds_text_vision
clip-res,pillow,1,0.2975,500,scds_text_vision
clip-res,pillow,2,0.2925,500,scds_text_vision
clip-res,stool,0,0.28,500,scds_text_vision
clip-res,stool,1,0.34,500,scds_text_vision
clip-res,stool,2,0.3525,500,scds_text_vision
clip-res,train,0,0.34,500,scds_text_vision
clip-res,train,1,0.3175,500,scds_text_vision
clip-res,train,2,0.32,500,scds_text_vision
clip-res,earrings,0,0.3475,500,scds_text_vision
clip-res,earrings,1,0.3925,500,scds_text_vision
clip-res,earrings,2,0.3625,500,scds_text_vision
clip-res,powerstrip,0,0.3025,500,scds_text_vision
clip-res,powerstrip,1,0.3125,500,scds_text_vision
clip-res,powerstrip,2,0.305,500,scds_text_vision
clip-res,suitcase,0,0.2675,500,scds_text_vision
clip-res,suitcase,1,0.2575,500,scds_text_vision
clip-res,suitcase,2,0.275,500,scds_text_vision
clip-res,axe,0,0.2675,500,scds_text_vision
clip-res,axe,1,0.265,500,scds_text_vision
clip-res,axe,2,0.28,500,scds_text_vision
clip-res,goggle,0,0.33,500,scds_text_vision
clip-res,goggle,1,0.35,500,scds_text_vision
clip-res,goggle,2,0.295,500,scds_text_vision
clip-res,tennisracquet,0,0.0,500,scds_text_vision
clip-res,tennisracquet,1,0.0,500,scds_text_vision
clip-res,tennisracquet,2,0.0,500,scds_text_vision
clip-res,calculator,0,0.255,500,scds_text_vision
clip-res,calculator,1,0.28,500,scds_text_vision
clip-res,calculator,2,0.2325,500,scds_text_vision
clip-res,camera,0,0.265,500,scds_text_vision
clip-res,camera,1,0.2775,500,scds_text_vision
clip-res,camera,2,0.215,500,scds_text_vision
clip-res,handheldgame,0,0.26,500,scds_text_vision
clip-res,handheldgame,1,0.3025,500,scds_text_vision
clip-res,handheldgame,2,0.3,500,scds_text_vision
clip-res,wineglass,0,0.33,500,scds_text_vision
clip-res,wineglass,1,0.3425,500,scds_text_vision
clip-res,wineglass,2,0.3075,500,scds_text_vision
clip-res,pen,0,0.4125,500,scds_text_vision
clip-res,pen,1,0.36,500,scds_text_vision
clip-res,pen,2,0.3575,500,scds_text_vision
clip-res,tree,0,0.32,500,scds_text_vision
clip-res,tree,1,0.2825,500,scds_text_vision
clip-res,tree,2,0.3,500,scds_text_vision
clip-res,candle,0,0.3525,500,scds_text_vision
clip-res,candle,1,0.345,500,scds_text_vision
clip-res,candle,2,0.3375,500,scds_text_vision
clip-res,headband,0,0.265,500,scds_text_vision
clip-res,headband,1,0.305,500,scds_text_vision
clip-res,headband,2,0.26,500,scds_text_vision
