pumpkin_small_bumpy_01_red.png,small,bumpy,01,red,pumpkin
pumpkin_small_bumpy_01_green.png,small,bumpy,01,green,pumpkin
pumpkin_small_bumpy_01_blue.png,small,bumpy,01,blue,pumpkin
pumpkin_small_bumpy_01_yellow.png,small,bumpy,01,yellow,pumpkin
pumpkin_small_bumpy_01_orange.png,small,bumpy,01,orange,pumpkin
pumpkin_small_bumpy_01_purple.png,small,bumpy,01,purple,pumpkin
pumpkin_small_bumpy_01_pink.png,small,bumpy,01,pink,pumpkin
pumpkin_small_bumpy_01_brown.png,small,bumpy,01,brown,pumpkin
pumpkin_small_bumpy_01_black.png,small,bumpy,01,black,pumpkin
pumpkin_small_bumpy_01_gray.png,small,bumpy,01,gray,pumpkin
pumpkin_small_bumpy_02_red.png,small,bumpy,02,red,pumpkin
pumpkin_small_bumpy_02_green.png,small,bumpy,02,green,pumpkin
pumpkin_small_bumpy_02_blue.png,small,bumpy,02,blue,pumpkin
pumpkin_small_bumpy_02_yellow.png,small,bumpy,02,yellow,pumpkin
pumpkin_small_bumpy_02_orange.png,small,bumpy,02,orange,pumpkin
pumpkin_small_bumpy_02_purple.png,small,bumpy,02,purple,pumpkin
pumpkin_small_bumpy_02_pink.png,small,bumpy,02,pink,pumpkin
pumpkin_small_bumpy_02_brown.png,small,bumpy,02,brown,pumpkin
pumpkin_small_bumpy_02_black.png,small,bumpy,02,black,pumpkin
pumpkin_small_bumpy_02_gray.png,small,bumpy,02,gray,pumpkin
pumpkin_small_smooth_01_red.png,small,smooth,01,red,pumpkin
pumpkin_small_smooth_01_green.png,small,smooth,01,green,pumpkin
pumpkin_small_smooth_01_blue.png,small,smooth,01,blue,pumpkin
pumpkin_small_smooth_01_yellow.png,small,smooth,01,yellow,pumpkin
pumpkin_small_smooth_01_orange.png,small,smooth,01,orange,pumpkin
pumpkin_small_smooth_01_purple.png,small,smooth,01,purple,pumpkin
pumpkin_small_smooth_01_pink.png,small,smooth,01,pink,pumpkin
pumpkin_small_smooth_01_brown.png,small,smooth,01,brown,pumpkin
pumpkin_small_smooth_01_black.png,small,smooth,01,black,pumpkin
pumpkin_small_smooth_01_gray.png,small,smooth,01,gray,pumpkin
pumpkin_small_smooth_02_red.png,small,smooth,02,red,pumpkin
pumpkin_small_smooth_02_green.png,small,smooth,02,green,pumpkin
pumpkin_small_smooth_02_blue.png,small,smooth,02,blue,pumpkin
pumpkin_small_smooth_02_yellow.png,small,smooth,02,yellow,pumpkin
pumpkin_small_smooth_02_orange.png,small,smooth,02,orange,pumpkin
pumpkin_small_smooth_02_purple.png,small,smooth,02,purple,pumpkin
pumpkin_small_smooth_02_pink.png,small,smooth,02,pink,pumpkin
pumpkin_small_smooth_02_brown.png,small,smooth,02,brown,pumpkin
pumpkin_small_smooth_02_black.png,small,smooth,02,black,pumpkin
pumpkin_small_smooth_02_gray.png,small,smooth,02,gray,pumpkin
