filename,size,texture,variant,color,class
stapler_small_smooth_01_black.png,small,smooth,1,black,stapler
stapler_small_smooth_01_gray.png,small,smooth,1,gray,stapler
stapler_small_smooth_02_red.png,small,smooth,2,red,stapler
stapler_small_smooth_02_green.png,small,smooth,2,green,stapler
stapler_small_smooth_02_blue.png,small,smooth,2,blue,stapler
stapler_small_smooth_02_yellow.png,small,smooth,2,yellow,stapler
stapler_small_smooth_02_orange.png,small,smooth,2,orange,stapler
stapler_small_smooth_02_purple.png,small,smooth,2,purple,stapler
stapler_small_smooth_02_pink.png,small,smooth,2,pink,stapler
stapler_small_smooth_02_brown.png,small,smooth,2,brown,stapler
stapler_small_smooth_02_black.png,small,smooth,2,black,stapler
stapler_small_smooth_02_gray.png,small,smooth,2,gray,stapler
