model,class,mean_accuracy,std,se,ci95,n_seeds,total_trials
cvcl-resnext,fan,0.4426666666666667,0.019008769905844356,0.010974718422102897,0.021510448107321677,3,1500
cvcl-resnext,goggle,0.884,0.007211102550927985,0.0041633319989322695,0.008160130717907249,3,1500
cvcl-resnext,grill,0.9733333333333333,0.005773502691896262,0.003333333333333336,0.006533333333333338,3,1500
cvcl-resnext,handbag,0.968,0.011135528725660053,0.006429100507328643,0.012601036994364139,3,1500
cvcl-resnext,handgun,0.9700000000000001,0.022271057451320107,0.012858201014657285,0.025202073988728278,3,1500
cvcl-resnext,handheldgame,0.4566666666666667,0.009018499505645797,0.005206833117271108,0.01020539290985137,3,1500
cvcl-resnext,headband,0.8926666666666666,0.031643851430148875,0.018269586141392978,0.03580838883713024,3,1500
cvcl-resnext,helmet,0.9193333333333333,0.013316656236958798,0.007688375063113871,0.015069215123703187,3,1500
cvcl-resnext,horse,0.7613333333333333,0.03716629297271031,0.021457969252574795,0.042057619735046604,3,1500
cvcl-resnext,keyboard,0.8706666666666667,0.012701705922171777,0.007333333333333339,0.014373333333333346,3,1500
cvcl-resnext,lantern,0.6873333333333335,0.032145502536643146,0.018559214542766718,0.03637606050382276,3,1500
cvcl-resnext,lei,0.6946666666666667,0.02685764943797821,0.015506271132817322,0.03039229142032195,3,1500
cvcl-resnext,lipstick,0.9146666666666667,0.012701705922171777,0.007333333333333339,0.014373333333333346,3,1500
cvcl-resnext,lock,0.8886666666666666,0.009865765724632504,0.00569600249687836,0.011164164893881584,3,1500
cvcl-resnext,meat,0.8273333333333334,0.027227437142216166,0.01571976816340212,0.030810745600268155,3,1500
cvcl-resnext,microwave,0.9346666666666668,0.013316656236958735,0.007688375063113835,0.015069215123703118,3,1500
cvcl-resnext,muffin,0.7626666666666667,0.022030282189144428,0.012719189352225954,0.02492961113036287,3,1500
cvcl-resnext,nailpolish,0.6853333333333333,0.056047598818623194,0.032359096265364255,0.06342382868011394,3,1500
cvcl-resnext,ornament,0.568,0.023065125189341555,0.013316656236958765,0.02610064622443918,3,1500
cvcl-resnext,pen,0.7239999999999999,0.015099668870541514,0.008717797887081356,0.017086883858679458,3,1500
cvcl-resnext,phone,0.8086666666666668,0.020132891827388626,0.011623730516108441,0.022782511811572544,3,1500
cvcl-resnext,pillow,0.6266666666666666,0.011372481406154664,0.00656590520119741,0.012869174194346923,3,1500
cvcl-resnext,pipe,0.8506666666666667,0.029484459183328,0.017022860446404955,0.03336480647495371,3,1500
cvcl-resnext,pitcher,0.8193333333333334,0.011547005383792462,0.006666666666666637,0.013066666666666607,3,1500
cvcl-resnext,powerstrip,0.6739999999999999,0.057166423711825794,0.03300505011863083,0.06468989823251642,3,1500
cvcl-resnext,pumpkin,0.8863636363636364,0.023944667620119865,0.01382446029613232,0.027095942180419347,3,1500
cvcl-resnext,rabbit,0.9,0.01216552506059645,0.007023769168568499,0.013766587570394256,3,1500
cvcl-resnext,ring,0.918,0.03515679166249386,0.020297783130184422,0.039783654935161464,3,1500
cvcl-resnext,rug,0.8286666666666666,0.011015141094572214,0.006359594676112977,0.012464805565181435,3,1500
cvcl-resnext,saddle,0.7680000000000001,0.0243310501211929,0.014047538337136997,0.027533175140788513,3,1500
cvcl-resnext,saltandpeppershake,0.6426666666666666,0.02640706976045117,0.01524612883470571,0.02988241251602319,3,1500
cvcl-resnext,seashell,0.798,0.015620499351813323,0.009018499505645797,0.01767625903106576,3,1500
cvcl-resnext,sippycup,0.2953333333333334,0.020132891827388654,0.011623730516108457,0.022782511811572575,3,1500
cvcl-resnext,sodacan,0.7793333333333333,0.017925772879665017,0.010349449797506691,0.020284921603113116,3,1500
cvcl-resnext,stapler,0.7360000000000001,0.010583005244258372,0.0061101009266077925,0.011975797816151273,3,1500
cvcl-resnext,stool,0.9293333333333335,0.01101514109457215,0.00635959467611294,0.012464805565181362,3,1500
cvcl-resnext,suitcase,0.5186666666666667,0.0221208800307161,0.012771496040445357,0.0250321322392729,3,1500
cvcl-resnext,telescope,0.8313333333333334,0.043143172499635805,0.024908722256359192,0.04882109562246402,3,1500
cvcl-resnext,tennisracquet,0.9136363636363636,0.013636363636363613,0.007872958216222156,0.015430998103795427,3,1500
cvcl-resnext,toothpaste,0.9553333333333333,0.012055427546683426,0.006960204339273707,0.013642000504976465,3,1500
cvcl-resnext,train,0.9446666666666667,0.0190087699058443,0.010974718422102864,0.021510448107321615,3,1500
cvcl-resnext,tree,0.71,0.02088061301782112,0.012055427546683428,0.02362863799149952,3,1500
cvcl-resnext,tricycle,0.9480000000000001,0.02946183972531245,0.017009801096230754,0.033339210148612276,3,1500
cvcl-resnext,trophy,0.7153333333333333,0.02386070689089773,0.013775985546514564,0.027000931671168543,3,1500
cvcl-resnext,trumpet,0.9540000000000001,0.006000000000000005,0.003464101615137758,0.006789639165670006,3,1500
cvcl-resnext,vase,0.8906666666666667,0.020033305601755643,0.01156623438193166,0.02266981938858605,3,1500
cvcl-resnext,wineglass,0.694,0.04303486958270001,0.02484619353811229,0.048698539334700086,3,1500
clip-res,abacus,0.9346666666666666,0.0030550504633038355,0.0017638342073763604,0.0034571150464576665,3,1500
clip-res,apple,0.9793333333333333,0.0030550504633038962,0.0017638342073763955,0.003457115046457735,3,1500
clip-res,axe,0.8733333333333334,0.010263202878893778,0.005925462944877065,0.011613907371959048,3,1500
clip-res,babushkadolls,0.9713333333333333,0.0011547005383792527,0.0006666666666666674,0.001306666666666668,3,1500
clip-res,bagel,0.9873333333333333,0.003055050463303896,0.0017638342073763953,0.0034571150464577345,3,1500
clip-res,ball,1.0,0.0,0.0,0.0,3,1500
clip-res,basket,0.6946666666666665,0.020033305601755584,0.011566234381931625,0.022669819388585984,3,1500
clip-res,bell,0.9886666666666667,0.0023094010767585054,0.0013333333333333348,0.002613333333333336,3,1500
clip-res,bird,0.9579999999999999,0.0034641016151377574,0.0020000000000000018,0.003920000000000003,3,1500
clip-res,bonzai,0.972,0.0020000000000000018,0.0011547005383792527,0.002263213055223335,3,1500
clip-res,bread,0.7293333333333333,0.028936712552280967,0.01670661878152224,0.03274497281178359,3,1500
clip-res,butterfly,0.9746666666666667,0.0023094010767585054,0.0013333333333333348,0.002613333333333336,3,1500
clip-res,calculator,0.96,0.008000000000000007,0.004618802153517011,0.00905285222089334,3,1500
clip-res,camera,0.9899999999999999,0.008717797887081356,0.005033222956847171,0.009865116995420456,3,1500
clip-res,candle,0.9873333333333333,0.0023094010767585054,0.0013333333333333348,0.002613333333333336,3,1500
clip-res,cookie,0.984,0.0040000000000000036,0.0023094010767585054,0.00452642611044667,3,1500
clip-res,doll,0.9813333333333333,0.006429100507328643,0.003711842908553352,0.007275212100764569,3,1500
clip-res,doorknob,0.9633333333333333,0.006429100507328643,0.003711842908553352,0.007275212100764569,3,1500
clip-res,dresser,0.828,0.014000000000000014,0.008082903768654769,0.015842491386563348,3,1500
clip-res,dumbell,0.9386666666666666,0.0030550504633038477,0.0017638342073763675,0.00345711504645768,3,1500
clip-res,earrings,0.9606666666666666,0.006429100507328643,0.003711842908553352,0.007275212100764569,3,1500
clip-res,fan,0.7566666666666667,0.02386070689089773,0.013775985546514564,0.027000931671168543,3,1500
clip-res,goggle,0.9513333333333334,0.003055050463303896,0.0017638342073763953,0.0034571150464577345,3,1500
clip-res,grill,0.9926666666666666,0.003055050463303896,0.0017638342073763953,0.0034571150464577345,3,1500
clip-res,handbag,0.9653333333333333,0.008082903768654767,0.0046666666666666705,0.009146666666666674,3,1500
clip-res,handgun,0.9566666666666667,0.009865765724632504,0.00569600249687836,0.011164164893881584,3,1500
clip-res,handheldgame,0.6953333333333332,0.009237604307034021,0.005333333333333339,0.010453333333333344,3,1500
clip-res,headband,0.9413333333333332,0.0070237691685684405,0.004055175020198783,0.007948143039589616,3,1500
clip-res,helmet,0.9186666666666667,0.006110100926607792,0.0035276684147527906,0.006914230092915469,3,1500
clip-res,horse,0.7146666666666667,0.01700980109623078,0.009820613241770831,0.01924840195387083,3,1500
clip-res,keyboard,0.8633333333333333,0.007571877794400371,0.004371625682868005,0.008568386338421288,3,1500
clip-res,lantern,0.8646666666666666,0.012858201014657285,0.007423685817106704,0.014550424201529138,3,1500
clip-res,lei,0.914,0.010583005244258372,0.0061101009266077925,0.011975797816151273,3,1500
clip-res,lipstick,1.0,0.0,0.0,0.0,3,1500
clip-res,lock,0.9926666666666666,0.0011547005383792527,0.0006666666666666674,0.001306666666666668,3,1500
clip-res,meat,0.9326666666666666,0.005033222956847112,0.0029059326290270847,0.005695627952893086,3,1500
clip-res,microwave,0.9226666666666667,0.009865765724632504,0.00569600249687836,0.011164164893881584,3,1500
clip-res,muffin,0.9546666666666667,0.004618802153517011,0.0026666666666666696,0.005226666666666672,3,1500
clip-res,nailpolish,0.7673333333333333,0.008082903768654767,0.0046666666666666705,0.009146666666666674,3,1500
clip-res,ornament,0.9659999999999999,0.0040000000000000036,0.0023094010767585054,0.00452642611044667,3,1500
clip-res,pen,0.968,0.006000000000000005,0.003464101615137758,0.006789639165670006,3,1500
clip-res,phone,0.9106666666666667,0.004618802153517011,0.0026666666666666696,0.005226666666666672,3,1500
clip-res,pillow,0.9413333333333332,0.005033222956847112,0.0029059326290270847,0.005695627952893086,3,1500
clip-res,pipe,0.9579999999999999,0.0020000000000000018,0.0011547005383792527,0.002263213055223335,3,1500
clip-res,pitcher,0.9393333333333334,0.004163331998932224,0.0024037008503093025,0.004711253666606232,3,1500
clip-res,powerstrip,0.8293333333333334,0.011015141094572214,0.006359594676112977,0.012464805565181435,3,1500
clip-res,pumpkin,0.9818181818181818,0.004545454545454519,0.0026243194054073747,0.005143666034598455,3,1500
clip-res,rabbit,0.98,0.0,0.0,0.0,3,1500
clip-res,ring,0.9819999999999999,0.008717797887081356,0.005033222956847171,0.009865116995420456,3,1500
clip-res,rug,0.9333333333333335,0.015011106998930228,0.008666666666666644,0.016986666666666622,3,1500
clip-res,saddle,0.7806666666666667,0.0050332229568471705,0.002905932629027118,0.0056956279528931515,3,1500
clip-res,saltandpeppershake,0.9293333333333335,0.009018499505645743,0.005206833117271077,0.010205392909851311,3,1500
clip-res,seashell,0.9286666666666666,0.01331665623695875,0.007688375063113844,0.015069215123703135,3,1500
clip-res,sippycup,0.6106666666666666,0.009018499505645797,0.005206833117271108,0.01020539290985137,3,1500
clip-res,sodacan,0.9513333333333334,0.004618802153517011,0.0026666666666666696,0.005226666666666672,3,1500
clip-res,stapler,0.9540000000000001,0.012489995996796807,0.007211102550927985,0.01413376099981885,3,1500
clip-res,stool,0.9806666666666667,0.006110100926607792,0.0035276684147527906,0.006914230092915469,3,1500
clip-res,suitcase,0.7559999999999999,0.019697715603592226,0.011372481406154664,0.02229006355606314,3,1500
clip-res,telescope,0.9993333333333334,0.0011547005383792527,0.0006666666666666674,0.001306666666666668,3,1500
clip-res,tennisracquet,0.9848484848484849,0.006943296507508857,0.004008714107673627,0.007857079651040308,3,1500
clip-res,toothpaste,0.9420000000000001,0.015099668870541462,0.008717797887081326,0.0170868838586794,3,1500
clip-res,train,0.9493333333333333,0.005773502691896262,0.003333333333333336,0.006533333333333338,3,1500
clip-res,tree,0.922,0.010000000000000009,0.005773502691896263,0.011316065276116675,3,1500
clip-res,tricycle,1.0,0.0,0.0,0.0,3,1500
clip-res,trophy,0.9173333333333334,0.0070237691685684995,0.004055175020198818,0.007948143039589682,3,1500
clip-res,trumpet,0.9993333333333334,0.0011547005383792527,0.0006666666666666674,0.001306666666666668,3,1500
clip-res,vase,0.9546666666666667,0.0041633319989322695,0.0024037008503093285,0.0047112536666062835,3,1500
clip-res,wineglass,0.9253333333333335,0.003055050463303896,0.0017638342073763953,0.0034571150464577345,3,1500
