model,class,seed,accuracy,n_trials,test_type
cvcl-resnext,cookie,1,0.626,500,class_noblackwhite
cvcl-resnext,cookie,2,0.656,500,class_noblackwhite
cvcl-resnext,doll,0,0.692,500,class_noblackwhite
cvcl-resnext,doll,1,0.638,500,class_noblackwhite
cvcl-resnext,doll,2,0.618,500,class_noblackwhite
cvcl-resnext,doorknob,0,0.912,500,class_noblackwhite
cvcl-resnext,doorknob,1,0.884,500,class_noblackwhite
cvcl-resnext,doorknob,2,0.894,500,class_noblackwhite
cvcl-resnext,dresser,0,0.54,500,class_noblackwhite
cvcl-resnext,dresser,1,0.562,500,class_noblackwhite
cvcl-resnext,dresser,2,0.594,500,class_noblackwhite
cvcl-resnext,dumbell,0,0.862,500,class_noblackwhite
cvcl-resnext,dumbell,1,0.854,500,class_noblackwhite
cvcl-resnext,dumbell,2,0.876,500,class_noblackwhite
cvcl-resnext,earrings,0,0.576,500,class_noblackwhite
cvcl-resnext,earrings,1,0.548,500,class_noblackwhite
cvcl-resnext,earrings,2,0.616,500,class_noblackwhite
cvcl-resnext,fan,0,0.472,500,class_noblackwhite
cvcl-resnext,fan,1,0.452,500,class_noblackwhite
cvcl-resnext,fan,2,0.414,500,class_noblackwhite
cvcl-resnext,goggle,0,0.884,500,class_noblackwhite
cvcl-resnext,goggle,1,0.874,500,class_noblackwhite
cvcl-resnext,goggle,2,0.884,500,class_noblackwhite
cvcl-resnext,grill,0,0.964,500,class_noblackwhite
cvcl-resnext,grill,1,0.956,500,class_noblackwhite
cvcl-resnext,grill,2,0.962,500,class_noblackwhite
cvcl-resnext,handbag,0,0.978,500,class_noblackwhite
cvcl-resnext,handbag,1,0.962,500,class_noblackwhite
cvcl-resnext,handbag,2,0.966,500,class_noblackwhite
cvcl-resnext,handgun,0,0.99,500,class_noblackwhite
cvcl-resnext,handgun,1,0.95,500,class_noblackwhite
cvcl-resnext,handgun,2,0.976,500,class_noblackwhite
cvcl-resnext,handheldgame,0,0.452,500,class_noblackwhite
cvcl-resnext,handheldgame,1,0.474,500,class_noblackwhite
cvcl-resnext,handheldgame,2,0.472,500,class_noblackwhite
cvcl-resnext,headband,0,0.868,500,class_noblackwhite
cvcl-resnext,headband,1,0.808,500,class_noblackwhite
cvcl-resnext,headband,2,0.812,500,class_noblackwhite
cvcl-resnext,helmet,0,0.87,500,class_noblackwhite
cvcl-resnext,helmet,1,0.838,500,class_noblackwhite
cvcl-resnext,helmet,2,0.862,500,class_noblackwhite
cvcl-resnext,horse,0,0.794,500,class_noblackwhite
cvcl-resnext,horse,1,0.756,500,class_noblackwhite
cvcl-resnext,horse,2,0.774,500,class_noblackwhite
cvcl-resnext,keyboard,0,0.896,500,class_noblackwhite
cvcl-resnext,keyboard,1,0.874,500,class_noblackwhite
cvcl-resnext,keyboard,2,0.868,500,class_noblackwhite
cvcl-resnext,lantern,0,0.69,500,class_noblackwhite
cvcl-resnext,lantern,1,0.682,500,class_noblackwhite
cvcl-resnext,lantern,2,0.732,500,class_noblackwhite
cvcl-resnext,lei,0,0.696,500,class_noblackwhite
cvcl-resnext,lei,1,0.698,500,class_noblackwhite
cvcl-resnext,lei,2,0.696,500,class_noblackwhite
cvcl-resnext,lipstick,0,0.914,500,class_noblackwhite
cvcl-resnext,lipstick,1,0.894,500,class_noblackwhite
cvcl-resnext,lipstick,2,0.89,500,class_noblackwhite
cvcl-resnext,lock,0,0.868,500,class_noblackwhite
cvcl-resnext,lock,1,0.834,500,class_noblackwhite
cvcl-resnext,lock,2,0.852,500,class_noblackwhite
cvcl-resnext,meat,0,0.8,500,class_noblackwhite
cvcl-resnext,meat,1,0.776,500,class_noblackwhite
cvcl-resnext,meat,2,0.846,500,class_noblackwhite
cvcl-resnext,microwave,0,0.964,500,class_noblackwhite
cvcl-resnext,microwave,1,0.942,500,class_noblackwhite
cvcl-resnext,microwave,2,0.976,500,class_noblackwhite
cvcl-resnext,muffin,0,0.788,500,class_noblackwhite
cvcl-resnext,muffin,1,0.77,500,class_noblackwhite
cvcl-resnext,muffin,2,0.784,500,class_noblackwhite
cvcl-resnext,nailpolish,0,0.71,500,class_noblackwhite
cvcl-resnext,nailpolish,1,0.586,500,class_noblackwhite
cvcl-resnext,nailpolish,2,0.596,500,class_noblackwhite
cvcl-resnext,ornament,0,0.564,500,class_noblackwhite
cvcl-resnext,ornament,1,0.574,500,class_noblackwhite
cvcl-resnext,ornament,2,0.608,500,class_noblackwhite
cvcl-resnext,pen,0,0.672,500,class_noblackwhite
cvcl-resnext,pen,1,0.632,500,class_noblackwhite
cvcl-resnext,pen,2,0.67,500,class_noblackwhite
cvcl-resnext,phone,0,0.7957446808510639,500,class_noblackwhite
cvcl-resnext,phone,1,0.7957446808510639,500,class_noblackwhite
cvcl-resnext,phone,2,0.8489361702127659,500,class_noblackwhite
cvcl-resnext,pillow,0,0.628,500,class_noblackwhite
cvcl-resnext,pillow,1,0.596,500,class_noblackwhite
cvcl-resnext,pillow,2,0.592,500,class_noblackwhite
cvcl-resnext,pipe,0,0.846,500,class_noblackwhite
cvcl-resnext,pipe,1,0.778,500,class_noblackwhite
cvcl-resnext,pipe,2,0.816,500,class_noblackwhite
cvcl-resnext,pitcher,0,0.77,500,class_noblackwhite
cvcl-resnext,pitcher,1,0.77,500,class_noblackwhite
cvcl-resnext,pitcher,2,0.778,500,class_noblackwhite
cvcl-resnext,powerstrip,0,0.704,500,class_noblackwhite
cvcl-resnext,powerstrip,1,0.646,500,class_noblackwhite
cvcl-resnext,powerstrip,2,0.628,500,class_noblackwhite
cvcl-resnext,pumpkin,0,0.9307692307692308,500,class_noblackwhite
cvcl-resnext,pumpkin,1,0.882051282051282,500,class_noblackwhite
cvcl-resnext,pumpkin,2,0.8974358974358975,500,class_noblackwhite
cvcl-resnext,rabbit,0,0.876,500,class_noblackwhite
cvcl-resnext,rabbit,1,0.858,500,class_noblackwhite
cvcl-resnext,rabbit,2,0.876,500,class_noblackwhite
cvcl-resnext,ring,0,0.91,500,class_noblackwhite
cvcl-resnext,ring,1,0.88,500,class_noblackwhite
cvcl-resnext,ring,2,0.888,500,class_noblackwhite
cvcl-resnext,saddle,0,0.786,500,class_noblackwhite
cvcl-resnext,saddle,1,0.796,500,class_noblackwhite
cvcl-resnext,saddle,2,0.814,500,class_noblackwhite
cvcl-resnext,saltandpeppershake,0,0.65,500,class_noblackwhite
cvcl-resnext,saltandpeppershake,1,0.626,500,class_noblackwhite
cvcl-resnext,saltandpeppershake,2,0.634,500,class_noblackwhite
cvcl-resnext,seashell,0,0.834,500,class_noblackwhite
cvcl-resnext,seashell,1,0.82,500,class_noblackwhite
cvcl-resnext,seashell,2,0.786,500,class_noblackwhite
cvcl-resnext,sippycup,0,0.248,500,class_noblackwhite
cvcl-resnext,sippycup,1,0.276,500,class_noblackwhite
cvcl-resnext,sippycup,2,0.286,500,class_noblackwhite
cvcl-resnext,sodacan,0,0.8,500,class_noblackwhite
cvcl-resnext,sodacan,1,0.738,500,class_noblackwhite
cvcl-resnext,sodacan,2,0.756,500,class_noblackwhite
cvcl-resnext,stapler,0,0.748,500,class_noblackwhite
cvcl-resnext,stapler,1,0.73,500,class_noblackwhite
cvcl-resnext,stapler,2,0.714,500,class_noblackwhite
cvcl-resnext,stool,0,0.946,500,class_noblackwhite
cvcl-resnext,stool,1,0.93,500,class_noblackwhite
cvcl-resnext,stool,2,0.94,500,class_noblackwhite
cvcl-resnext,suitcase,0,0.512,500,class_noblackwhite
cvcl-resnext,suitcase,1,0.498,500,class_noblackwhite
cvcl-resnext,suitcase,2,0.478,500,class_noblackwhite
cvcl-resnext,telescope,0,0.848,500,class_noblackwhite
cvcl-resnext,telescope,1,0.77,500,class_noblackwhite
cvcl-resnext,telescope,2,0.812,500,class_noblackwhite
cvcl-resnext,tennisracquet,0,0.9,500,class_noblackwhite
cvcl-resnext,tennisracquet,1,0.93,500,class_noblackwhite
cvcl-resnext,tennisracquet,2,0.9,500,class_noblackwhite
cvcl-resnext,toothpaste,0,0.93,500,class_noblackwhite
cvcl-resnext,toothpaste,1,0.914,500,class_noblackwhite
cvcl-resnext,toothpaste,2,0.902,500,class_noblackwhite
cvcl-resnext,train,0,0.936,500,class_noblackwhite
cvcl-resnext,train,1,0.902,500,class_noblackwhite
cvcl-resnext,train,2,0.926,500,class_noblackwhite
cvcl-resnext,tree,0,0.784,500,class_noblackwhite
cvcl-resnext,tree,1,0.734,500,class_noblackwhite
cvcl-resnext,tree,2,0.72,500,class_noblackwhite
cvcl-resnext,tricycle,0,0.948,500,class_noblackwhite
cvcl-resnext,tricycle,1,0.902,500,class_noblackwhite
cvcl-resnext,tricycle,2,0.91,500,class_noblackwhite
cvcl-resnext,trophy,0,0.732,500,class_noblackwhite
cvcl-resnext,trophy,1,0.694,500,class_noblackwhite
cvcl-resnext,trophy,2,0.736,500,class_noblackwhite
cvcl-resnext,trumpet,0,0.892,500,class_noblackwhite
cvcl-resnext,trumpet,1,0.892,500,class_noblackwhite
cvcl-resnext,trumpet,2,0.896,500,class_noblackwhite
cvcl-resnext,vase,0,0.892,500,class_noblackwhite
cvcl-resnext,vase,1,0.836,500,class_noblackwhite
cvcl-resnext,vase,2,0.858,500,class_noblackwhite
cvcl-resnext,wineglass,0,0.676,500,class_noblackwhite
cvcl-resnext,wineglass,1,0.624,500,class_noblackwhite
cvcl-resnext,wineglass,2,0.668,500,class_noblackwhite
clip-res,abacus,0,0.948,500,class_noblackwhite
clip-res,abacus,1,0.952,500,class_noblackwhite
clip-res,abacus,2,0.946,500,class_noblackwhite
clip-res,apple,0,0.984,500,class_noblackwhite
clip-res,apple,1,0.976,500,class_noblackwhite
clip-res,apple,2,0.99,500,class_noblackwhite
clip-res,axe,0,0.914,500,class_noblackwhite
clip-res,axe,1,0.906,500,class_noblackwhite
clip-res,axe,2,0.906,500,class_noblackwhite
clip-res,babushkadolls,0,0.978,500,class_noblackwhite
clip-res,babushkadolls,1,0.986,500,class_noblackwhite
clip-res,babushkadolls,2,0.978,500,class_noblackwhite
clip-res,bagel,0,0.986,500,class_noblackwhite
clip-res,bagel,1,0.984,500,class_noblackwhite
clip-res,bagel,2,0.99,500,class_noblackwhite
clip-res,ball,0,0.998,500,class_noblackwhite
clip-res,ball,1,1.0,500,class_noblackwhite
clip-res,ball,2,1.0,500,class_noblackwhite
clip-res,basket,0,0.714,500,class_noblackwhite
clip-res,basket,1,0.688,500,class_noblackwhite
clip-res,basket,2,0.704,500,class_noblackwhite
clip-res,bell,0,0.986,500,class_noblackwhite
clip-res,bell,1,0.99,500,class_noblackwhite
clip-res,bell,2,0.992,500,class_noblackwhite
clip-res,bird,0,0.968,500,class_noblackwhite
clip-res,bird,1,0.972,500,class_noblackwhite
clip-res,bird,2,0.96,500,class_noblackwhite
clip-res,bonzai,0,0.976,500,class_noblackwhite
clip-res,bonzai,1,0.972,500,class_noblackwhite
clip-res,bonzai,2,0.98,500,class_noblackwhite
clip-res,bread,0,0.758,500,class_noblackwhite
clip-res,bread,1,0.75,500,class_noblackwhite
clip-res,bread,2,0.75,500,class_noblackwhite
clip-res,butterfly,0,0.98,500,class_noblackwhite
clip-res,butterfly,1,0.98,500,class_noblackwhite
clip-res,butterfly,2,0.98,500,class_noblackwhite
clip-res,calculator,0,0.964,500,class_noblackwhite
clip-res,calculator,1,0.966,500,class_noblackwhite
clip-res,calculator,2,0.972,500,class_noblackwhite
clip-res,camera,0,0.988,500,class_noblackwhite
clip-res,camera,1,0.99,500,class_noblackwhite
clip-res,camera,2,0.99,500,class_noblackwhite
clip-res,candle,0,1.0,500,class_noblackwhite
clip-res,candle,1,1.0,500,class_noblackwhite
clip-res,candle,2,1.0,500,class_noblackwhite
clip-res,cookie,0,0.968,500,class_noblackwhite
clip-res,cookie,1,0.962,500,class_noblackwhite
clip-res,cookie,2,0.956,500,class_noblackwhite
clip-res,doll,0,0.994,500,class_noblackwhite
clip-res,doll,1,0.992,500,class_noblackwhite
clip-res,doll,2,0.992,500,class_noblackwhite
clip-res,doorknob,0,0.962,500,class_noblackwhite
clip-res,doorknob,1,0.954,500,class_noblackwhite
clip-res,doorknob,2,0.964,500,class_noblackwhite
clip-res,dresser,0,0.86,500,class_noblackwhite
clip-res,dresser,1,0.83,500,class_noblackwhite
clip-res,dresser,2,0.848,500,class_noblackwhite
clip-res,dumbell,0,0.926,500,class_noblackwhite
clip-res,dumbell,1,0.932,500,class_noblackwhite
clip-res,dumbell,2,0.936,500,class_noblackwhite
clip-res,earrings,0,0.946,500,class_noblackwhite
clip-res,earrings,1,0.948,500,class_noblackwhite
clip-res,earrings,2,0.958,500,class_noblackwhite
clip-res,fan,0,0.792,500,class_noblackwhite
clip-res,fan,1,0.818,500,class_noblackwhite
clip-res,fan,2,0.784,500,class_noblackwhite
clip-res,goggle,0,0.978,500,class_noblackwhite
clip-res,goggle,1,0.972,500,class_noblackwhite
clip-res,goggle,2,0.956,500,class_noblackwhite
clip-res,grill,0,0.996,500,class_noblackwhite
clip-res,grill,1,0.994,500,class_noblackwhite
clip-res,grill,2,0.994,500,class_noblackwhite
clip-res,handbag,0,0.988,500,class_noblackwhite
clip-res,handbag,1,0.988,500,class_noblackwhite
clip-res,handbag,2,0.984,500,class_noblackwhite
clip-res,handgun,0,0.964,500,class_noblackwhite
clip-res,handgun,1,0.948,500,class_noblackwhite
clip-res,handgun,2,0.964,500,class_noblackwhite
clip-res,handheldgame,0,0.712,500,class_noblackwhite
clip-res,handheldgame,1,0.726,500,class_noblackwhite
clip-res,handheldgame,2,0.694,500,class_noblackwhite
clip-res,headband,0,0.936,500,class_noblackwhite
clip-res,headband,1,0.944,500,class_noblackwhite
clip-res,headband,2,0.95,500,class_noblackwhite
clip-res,helmet,0,0.928,500,class_noblackwhite
clip-res,helmet,1,0.93,500,class_noblackwhite
clip-res,helmet,2,0.926,500,class_noblackwhite
clip-res,horse,0,0.686,500,class_noblackwhite
clip-res,horse,1,0.734,500,class_noblackwhite
clip-res,horse,2,0.734,500,class_noblackwhite
clip-res,keyboard,0,0.866,500,class_noblackwhite
clip-res,keyboard,1,0.862,500,class_noblackwhite
clip-res,keyboard,2,0.854,500,class_noblackwhite
clip-res,lantern,0,0.898,500,class_noblackwhite
clip-res,lantern,1,0.896,500,class_noblackwhite
clip-res,lantern,2,0.91,500,class_noblackwhite
clip-res,lei,0,0.918,500,class_noblackwhite
clip-res,lei,1,0.914,500,class_noblackwhite
clip-res,lei,2,0.912,500,class_noblackwhite
clip-res,lipstick,0,0.998,500,class_noblackwhite
clip-res,lipstick,1,1.0,500,class_noblackwhite
clip-res,lipstick,2,1.0,500,class_noblackwhite
clip-res,lock,0,0.988,500,class_noblackwhite
clip-res,lock,1,0.98,500,class_noblackwhite
clip-res,lock,2,0.99,500,class_noblackwhite
clip-res,meat,0,0.938,500,class_noblackwhite
clip-res,meat,1,0.942,500,class_noblackwhite
clip-res,meat,2,0.954,500,class_noblackwhite
clip-res,microwave,0,0.952,500,class_noblackwhite
clip-res,microwave,1,0.952,500,class_noblackwhite
clip-res,microwave,2,0.964,500,class_noblackwhite
clip-res,muffin,0,0.95,500,class_noblackwhite
clip-res,muffin,1,0.964,500,class_noblackwhite
clip-res,muffin,2,0.96,500,class_noblackwhite
clip-res,nailpolish,0,0.798,500,class_noblackwhite
clip-res,nailpolish,1,0.8,500,class_noblackwhite
clip-res,nailpolish,2,0.794,500,class_noblackwhite
clip-res,ornament,0,0.964,500,class_noblackwhite
clip-res,ornament,1,0.97,500,class_noblackwhite
clip-res,ornament,2,0.966,500,class_noblackwhite
clip-res,pen,0,0.954,500,class_noblackwhite
clip-res,pen,1,0.956,500,class_noblackwhite
clip-res,pen,2,0.944,500,class_noblackwhite
clip-res,phone,0,0.9234042553191489,500,class_noblackwhite
clip-res,phone,1,0.9063829787234042,500,class_noblackwhite
clip-res,phone,2,0.9276595744680851,500,class_noblackwhite
clip-res,pillow,0,0.944,500,class_noblackwhite
clip-res,pillow,1,0.958,500,class_noblackwhite
clip-res,pillow,2,0.946,500,class_noblackwhite
clip-res,pipe,0,0.97,500,class_noblackwhite
clip-res,pipe,1,0.972,500,class_noblackwhite
clip-res,pipe,2,0.952,500,class_noblackwhite
clip-res,pitcher,0,0.886,500,class_noblackwhite
clip-res,pitcher,1,0.874,500,class_noblackwhite
clip-res,pitcher,2,0.882,500,class_noblackwhite
clip-res,powerstrip,0,0.832,500,class_noblackwhite
clip-res,powerstrip,1,0.884,500,class_noblackwhite
clip-res,powerstrip,2,0.834,500,class_noblackwhite
clip-res,pumpkin,0,1.0,500,class_noblackwhite
clip-res,pumpkin,1,1.0,500,class_noblackwhite
clip-res,pumpkin,2,1.0,500,class_noblackwhite
clip-res,rabbit,0,1.0,500,class_noblackwhite
clip-res,rabbit,1,1.0,500,class_noblackwhite
clip-res,rabbit,2,0.998,500,class_noblackwhite
clip-res,ring,0,0.984,500,class_noblackwhite
clip-res,ring,1,0.99,500,class_noblackwhite
clip-res,ring,2,0.986,500,class_noblackwhite
clip-res,saddle,0,0.788,500,class_noblackwhite
clip-res,saddle,1,0.794,500,class_noblackwhite
clip-res,saddle,2,0.812,500,class_noblackwhite
clip-res,saltandpeppershake,0,0.93,500,class_noblackwhite
clip-res,saltandpeppershake,1,0.932,500,class_noblackwhite
clip-res,saltandpeppershake,2,0.942,500,class_noblackwhite
clip-res,seashell,0,0.95,500,class_noblackwhite
clip-res,seashell,1,0.97,500,class_noblackwhite
clip-res,seashell,2,0.954,500,class_noblackwhite
clip-res,sippycup,0,0.598,500,class_noblackwhite
clip-res,sippycup,1,0.65,500,class_noblackwhite
clip-res,sippycup,2,0.604,500,class_noblackwhite
clip-res,sodacan,0,0.942,500,class_noblackwhite
clip-res,sodacan,1,0.942,500,class_noblackwhite
clip-res,sodacan,2,0.948,500,class_noblackwhite
clip-res,stapler,0,0.966,500,class_noblackwhite
clip-res,stapler,1,0.968,500,class_noblackwhite
clip-res,stapler,2,0.946,500,class_noblackwhite
clip-res,stool,0,0.988,500,class_noblackwhite
clip-res,stool,1,0.994,500,class_noblackwhite
clip-res,stool,2,0.998,500,class_noblackwhite
clip-res,suitcase,0,0.788,500,class_noblackwhite
clip-res,suitcase,1,0.772,500,class_noblackwhite
clip-res,suitcase,2,0.784,500,class_noblackwhite
clip-res,telescope,0,0.998,500,class_noblackwhite
clip-res,telescope,1,1.0,500,class_noblackwhite
clip-res,telescope,2,1.0,500,class_noblackwhite
clip-res,tennisracquet,0,0.96,500,class_noblackwhite
clip-res,tennisracquet,1,0.99,500,class_noblackwhite
clip-res,tennisracquet,2,0.99,500,class_noblackwhite
clip-res,toothpaste,0,0.952,500,class_noblackwhite
clip-res,toothpaste,1,0.934,500,class_noblackwhite
clip-res,toothpaste,2,0.936,500,class_noblackwhite
clip-res,train,0,0.952,500,class_noblackwhite
clip-res,train,1,0.944,500,class_noblackwhite
clip-res,train,2,0.944,500,class_noblackwhite
clip-res,tree,0,0.94,500,class_noblackwhite
clip-res,tree,1,0.926,500,class_noblackwhite
clip-res,tree,2,0.938,500,class_noblackwhite
clip-res,tricycle,0,1.0,500,class_noblackwhite
clip-res,tricycle,1,1.0,500,class_noblackwhite
clip-res,tricycle,2,1.0,500,class_noblackwhite
clip-res,trophy,0,0.926,500,class_noblackwhite
clip-res,trophy,1,0.92,500,class_noblackwhite
clip-res,trophy,2,0.922,500,class_noblackwhite
clip-res,trumpet,0,1.0,500,class_noblackwhite
clip-res,trumpet,1,1.0,500,class_noblackwhite
clip-res,trumpet,2,1.0,500,class_noblackwhite
clip-res,vase,0,0.972,500,class_noblackwhite
clip-res,vase,1,0.98,500,class_noblackwhite
clip-res,vase,2,0.982,500,class_noblackwhite
clip-res,wineglass,0,0.944,500,class_noblackwhite
clip-res,wineglass,1,0.932,500,class_noblackwhite
clip-res,wineglass,2,0.932,500,class_noblackwhite
