model,class,mean_accuracy,std,se,ci95,n_seeds,total_trials,test_type
cvcl-resnext,lei,0.8466666666666667,0.006429100507328643,0.003711842908553352,0.007275212100764569,3,1500,SCDT
cvcl-resnext,lipstick,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,lock,0.9766666666666666,0.02773685875028632,0.016013882865952435,0.03138721041726677,3,1500,SCDT
cvcl-resnext,meat,0.3593333333333333,0.015143755588800711,0.00874325136573599,0.017136772676842542,3,1500,SCDT
cvcl-resnext,microwave,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,muffin,0.5273333333333333,0.06278003929063228,0.03624607258418183,0.07104230226499639,3,1500,SCDT
cvcl-resnext,nailpolish,0.9953333333333333,0.008082903768654767,0.0046666666666666705,0.009146666666666674,3,1500,SCDT
cvcl-resnext,ornament,0.9453333333333332,0.035795716689756764,0.02066666666666665,0.04050666666666663,3,1500,SCDT
cvcl-resnext,pen,0.4486666666666667,0.016289055630494167,0.009404490653110597,0.01843280168009677,3,1500,SCDT
cvcl-resnext,phone,0.7433333333333333,0.03646002377033421,0.02105020453846261,0.04125840089538672,3,1500,SCDT
cvcl-resnext,pillow,0.9046666666666666,0.04041451884327378,0.02333333333333332,0.045733333333333306,3,1500,SCDT
cvcl-resnext,pipe,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,pitcher,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,powerstrip,0.9873333333333333,0.0219393102292058,0.01266666666666668,0.02482666666666669,3,1500,SCDT
cvcl-resnext,pumpkin,0.992,0.013856406460551033,0.008000000000000009,0.015680000000000017,3,1500,SCDT
cvcl-resnext,rabbit,0.9620000000000001,0.019287301521985926,0.011135528725660053,0.021825636302293706,3,1500,SCDT
cvcl-resnext,ring,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,rug,0.5286666666666666,0.056083271421461606,0.0323796918522157,0.06346419603034278,3,1500,SCDT
cvcl-resnext,saddle,0.9753333333333334,0.026102362600602547,0.0150702060739431,0.02953760390492848,3,1500,SCDT
cvcl-resnext,saltandpeppershake,0.9633333333333334,0.04300387579432034,0.02482829926604808,0.04866346656145424,3,1500,SCDT
cvcl-resnext,seashell,0.9193333333333333,0.0050332229568471705,0.002905932629027118,0.0056956279528931515,3,1500,SCDT
cvcl-resnext,sippycup,0.9446666666666665,0.006110100926607792,0.0035276684147527906,0.006914230092915469,3,1500,SCDT
cvcl-resnext,sodacan,0.9926666666666666,0.012701705922171779,0.007333333333333341,0.014373333333333347,3,1500,SCDT
cvcl-resnext,stapler,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,stool,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,suitcase,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,telescope,0.7646666666666667,0.02484619353811232,0.014344956527566689,0.02811611479403071,3,1500,SCDT
cvcl-resnext,tennisracquet,0.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,toothpaste,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,train,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,tree,0.7893333333333334,0.028378395538390316,0.016384274303259325,0.03211317763438828,3,1500,SCDT
cvcl-resnext,tricycle,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,trophy,0.9460000000000001,0.0040000000000000036,0.0023094010767585054,0.00452642611044667,3,1500,SCDT
cvcl-resnext,trumpet,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,vase,0.9513333333333334,0.013316656236958798,0.007688375063113871,0.015069215123703187,3,1500,SCDT
cvcl-resnext,wineglass,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,abacus,0.976,0.007211102550927985,0.0041633319989322695,0.008160130717907249,3,1500,SCDT
clip-res,apple,0.9773333333333333,0.0050332229568471705,0.002905932629027118,0.0056956279528931515,3,1500,SCDT
clip-res,axe,0.7533333333333333,0.012858201014657285,0.007423685817106704,0.014550424201529138,3,1500,SCDT
clip-res,babushkadolls,0.976,0.007211102550927985,0.0041633319989322695,0.008160130717907249,3,1500,SCDT
clip-res,bagel,0.5753333333333334,0.020526405757787507,0.011850925889754102,0.02322781474391804,3,1500,SCDT
clip-res,ball,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,basket,0.8726666666666666,0.0050332229568471705,0.002905932629027118,0.0056956279528931515,3,1500,SCDT
clip-res,bell,0.8586666666666667,0.005033222956847171,0.0029059326290271185,0.005695627952893153,3,1500,SCDT
clip-res,bird,0.9746666666666667,0.0011547005383792527,0.0006666666666666674,0.001306666666666668,3,1500,SCDT
clip-res,bonzai,0.8986666666666667,0.0050332229568471705,0.002905932629027118,0.0056956279528931515,3,1500,SCDT
clip-res,bread,0.628,0.021166010488516743,0.012220201853215585,0.023951595632302546,3,1500,SCDT
clip-res,butterfly,0.8486666666666666,0.015143755588800743,0.00874325136573601,0.017136772676842577,3,1500,SCDT
clip-res,calculator,0.5333333333333333,0.02335237318418268,0.013482498944104469,0.026425697930444757,3,1500,SCDT
clip-res,camera,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,candle,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,cookie,0.924,0.015620499351813323,0.009018499505645797,0.01767625903106576,3,1500,SCDT
clip-res,doll,0.62,0.013856406460551033,0.008000000000000009,0.015680000000000017,3,1500,SCDT
clip-res,doorknob,0.9480000000000001,0.015620499351813259,0.00901849950564576,0.01767625903106569,3,1500,SCDT
clip-res,dresser,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,dumbell,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,earrings,0.44933333333333336,0.007571877794400371,0.004371625682868005,0.008568386338421288,3,1500,SCDT
clip-res,fan,0.5273333333333333,0.030746273486933907,0.017751369274259146,0.03479268377754793,3,1500,SCDT
clip-res,goggle,0.9513333333333334,0.0023094010767585054,0.0013333333333333348,0.002613333333333336,3,1500,SCDT
clip-res,grill,0.9746666666666667,0.004618802153517011,0.0026666666666666696,0.005226666666666672,3,1500,SCDT
clip-res,handbag,0.9773333333333333,0.005773502691896262,0.003333333333333336,0.006533333333333338,3,1500,SCDT
clip-res,handgun,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,handheldgame,0.7426666666666666,0.020231987873991376,0.011680943645290166,0.022894649544768726,3,1500,SCDT
clip-res,headband,0.9833333333333334,0.0061101009266077925,0.003527668414752791,0.00691423009291547,3,1500,SCDT
clip-res,helmet,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,horse,0.6753333333333335,0.007571877794400371,0.004371625682868005,0.008568386338421288,3,1500,SCDT
clip-res,keyboard,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,lantern,0.9193333333333333,0.012220201853215583,0.007055336829505581,0.013828460185830938,3,1500,SCDT
clip-res,lei,0.9293333333333335,0.0061101009266077925,0.003527668414752791,0.00691423009291547,3,1500,SCDT
clip-res,lipstick,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,lock,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,meat,0.906,0.007211102550927985,0.0041633319989322695,0.008160130717907249,3,1500,SCDT
clip-res,microwave,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,muffin,0.8313333333333333,0.003055050463303896,0.0017638342073763953,0.0034571150464577345,3,1500,SCDT
clip-res,nailpolish,0.762,0.007211102550927985,0.0041633319989322695,0.008160130717907249,3,1500,SCDT
clip-res,ornament,0.7793333333333333,0.01171893055416464,0.006765927710061486,0.01326121831172051,3,1500,SCDT
clip-res,pen,0.9786666666666667,0.0030550504633038962,0.0017638342073763955,0.003457115046457735,3,1500,SCDT
clip-res,phone,0.8073333333333333,0.006429100507328643,0.003711842908553352,0.007275212100764569,3,1500,SCDT
clip-res,pillow,0.9513333333333334,0.007571877794400371,0.004371625682868005,0.008568386338421288,3,1500,SCDT
clip-res,pipe,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,pitcher,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,powerstrip,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,pumpkin,0.9286666666666666,0.0070237691685684995,0.004055175020198818,0.007948143039589682,3,1500,SCDT
clip-res,rabbit,0.9373333333333332,0.010263202878893716,0.005925462944877029,0.011613907371958977,3,1500,SCDT
clip-res,ring,0.9173333333333334,0.012055427546683426,0.006960204339273707,0.013642000504976465,3,1500,SCDT
clip-res,rug,0.5813333333333333,0.018583146486355156,0.010728984626287397,0.021028809867523302,3,1500,SCDT
clip-res,saddle,0.9473333333333332,0.008082903768654767,0.0046666666666666705,0.009146666666666674,3,1500,SCDT
clip-res,saltandpeppershake,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,seashell,0.924,0.01743559577416271,0.010066445913694343,0.019730233990840913,3,1500,SCDT
clip-res,sippycup,0.8000000000000002,0.0034641016151377574,0.0020000000000000018,0.003920000000000003,3,1500,SCDT
clip-res,sodacan,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,stapler,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,stool,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,suitcase,0.9579999999999999,0.0034641016151377574,0.0020000000000000018,0.003920000000000003,3,1500,SCDT
clip-res,telescope,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,tennisracquet,0.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,toothpaste,0.7286666666666667,0.017009801096230782,0.009820613241770833,0.019248401953870835,3,1500,SCDT
clip-res,train,0.9733333333333333,0.011015141094572214,0.006359594676112977,0.012464805565181435,3,1500,SCDT
clip-res,tree,0.7406666666666667,0.014189197769195187,0.00819213715162968,0.016056588817194174,3,1500,SCDT
clip-res,tricycle,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,trophy,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,trumpet,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,vase,0.9739999999999999,0.009165151389911688,0.005291502622129186,0.010371345139373205,3,1500,SCDT
clip-res,wineglass,1.0,0.0,0.0,0.0,3,1500,SCDT
