model,class,mean_accuracy,std,se,ci95,n_seeds,total_trials,test_type
clip-res,camera,0.624792356710805,0.015460947003421495,0.008926381914351939,0.0174957085521298,3,1500,SCDS_NoBlackWhite
clip-res,candle,0.8450499569362361,0.008151836586978437,0.004706465047881841,0.009224671493848409,3,1500,SCDS_NoBlackWhite
clip-res,cookie,0.5656061805388872,0.009479376703321957,0.0054729206914127995,0.010726924555169087,3,1500,SCDS_NoBlackWhite
clip-res,doll,0.20225056320430834,0.00699416096654366,0.004038080716789556,0.007914638204907528,3,1500,SCDS_NoBlackWhite
clip-res,doorknob,0.5611498626516856,0.036520933344306006,0.021085370697391453,0.04132732656688725,3,1500,SCDS_NoBlackWhite
clip-res,dresser,0.45638011728844946,0.01648621548957249,0.009518320950822855,0.018655909063612797,3,1500,SCDS_NoBlackWhite
clip-res,dumbell,0.38901433654132883,0.015214670872214626,0.008784194323704673,0.01721702087446116,3,1500,SCDS_NoBlackWhite
clip-res,earrings,0.3066159192040398,0.01926391437494077,0.011122026150017955,0.02179917125403519,3,1500,SCDS_NoBlackWhite
clip-res,fan,0.2037989037358594,0.018607875311849043,0.010743261820343037,0.021056793167872352,3,1500,SCDS_NoBlackWhite
clip-res,goggle,0.6800383576414357,0.002809665188802836,0.0016221609530880383,0.0031794354680525546,3,1500,SCDS_NoBlackWhite
clip-res,grill,0.5364954076188047,0.014068603562090354,0.008122512053694995,0.01592012362524219,3,1500,SCDS_NoBlackWhite
clip-res,handbag,0.7261510259778824,0.031585938049397834,0.018236149835426683,0.0357428536774363,3,1500,SCDS_NoBlackWhite
clip-res,handgun,0.24487133818465556,0.037357341724318004,0.02156827130074384,0.04227381174945793,3,1500,SCDS_NoBlackWhite
clip-res,handheldgame,0.5451376528553737,0.009819235506922576,0.005669138263158081,0.011111510995789838,3,1500,SCDS_NoBlackWhite
clip-res,headband,0.3655260180995475,0.028315518530626978,0.016347972245901322,0.03204202560196659,3,1500,SCDS_NoBlackWhite
clip-res,helmet,0.6680360341827595,0.01440483290825166,0.008316634157210677,0.016300602948132927,3,1500,SCDS_NoBlackWhite
clip-res,horse,0.3104613494993607,0.019346556443050368,0.01116973957028742,0.02189268955776334,3,1500,SCDS_NoBlackWhite
clip-res,keyboard,0.35292970154861325,0.015186799651413566,0.008768102866872537,0.017185481619070173,3,1500,SCDS_NoBlackWhite
clip-res,lantern,0.26939201703535365,0.010768045407039378,0.0062169339144002985,0.012185190472224586,3,1500,SCDS_NoBlackWhite
clip-res,lei,0.4298080139139742,0.027623987546196438,0.015948716645887383,0.03125948462593927,3,1500,SCDS_NoBlackWhite
clip-res,lipstick,0.759544059480597,0.008249814123449018,0.004763032404937667,0.009335543513677828,3,1500,SCDS_NoBlackWhite
clip-res,lock,0.8753943055010692,0.017263710155789036,0.009967207705656476,0.019535727103086695,3,1500,SCDS_NoBlackWhite
clip-res,meat,0.3844274118043587,0.0080501646503357,0.004647764727892126,0.009109618866668568,3,1500,SCDS_NoBlackWhite
clip-res,microwave,0.20919375803366522,0.004266593120085216,0.002463318686403805,0.004828104625351458,3,1500,SCDS_NoBlackWhite
clip-res,muffin,0.35507180650037795,0.015344712138942826,0.008859273684055959,0.01736417642074968,3,1500,SCDS_NoBlackWhite
clip-res,nailpolish,0.4187124509301929,0.021845141325965888,0.012612298225031824,0.024720104521062377,3,1500,SCDS_NoBlackWhite
clip-res,ornament,0.5281404429950777,0.019776371789062653,0.011417893576009443,0.022379071408978508,3,1500,SCDS_NoBlackWhite
clip-res,pen,0.274556236746108,0.01370720312329171,0.007913857413069348,0.015511160529615922,3,1500,SCDS_NoBlackWhite
clip-res,phone,0.8539392303527635,0.012451678458623095,0.007188979909948709,0.014090400623499469,3,1500,SCDS_NoBlackWhite
clip-res,pillow,0.8695982993574328,0.015727207087739763,0.009080107245707543,0.017797010201586784,3,1500,SCDS_NoBlackWhite
clip-res,pipe,0.7908562764897263,0.016600942688077183,0.009584558729762912,0.018785735110335305,3,1500,SCDS_NoBlackWhite
clip-res,pitcher,0.7242843633221705,0.010421607532286794,0.006016917914154412,0.011793159111742647,3,1500,SCDS_NoBlackWhite
clip-res,powerstrip,0.19823099745272024,0.02954796808959102,0.01705952733053185,0.03343667356784242,3,1500,SCDS_NoBlackWhite
clip-res,pumpkin,0.8167087542087542,0.038215743150190155,0.022063869595043886,0.04324518440628601,3,1500,SCDS_NoBlackWhite
clip-res,rabbit,0.3957999715312622,0.02942585785127094,0.01698902695156694,0.0332984928250712,3,1500,SCDS_NoBlackWhite
clip-res,ring,0.6382904855105528,0.01478879966845511,0.008538317469574007,0.016735102240365052,3,1500,SCDS_NoBlackWhite
clip-res,rug,0.6514612074495081,0.019608091941443872,0.011320737160687551,0.0221886448349476,3,1500,SCDS_NoBlackWhite
clip-res,saddle,0.28454484582469836,0.017752822633471436,0.010249596926310415,0.020089209975568414,3,1500,SCDS_NoBlackWhite
clip-res,saltandpeppershake,0.24791415206962242,0.008848180974535581,0.005108499667486643,0.010012659348273821,3,1500,SCDS_NoBlackWhite
clip-res,seashell,0.4811776232393477,0.022829882920991727,0.013180839050002214,0.025834444538004337,3,1500,SCDS_NoBlackWhite
clip-res,sippycup,0.13359303755851937,0.017027657998500097,0.009830922929102915,0.019268608941041713,3,1500,SCDS_NoBlackWhite
clip-res,sodacan,0.4847790934689507,0.01586950783476232,0.009162264620306901,0.017958038655801527,3,1500,SCDS_NoBlackWhite
clip-res,stapler,0.45432473238882026,0.024802732930631562,0.014319864534138528,0.028066934486911516,3,1500,SCDS_NoBlackWhite
clip-res,stool,0.9948992202192383,0.0031922363280539818,0.001843038503318869,0.0036123554665049833,3,1500,SCDS_NoBlackWhite
clip-res,suitcase,0.2600086348602813,0.03533648140920325,0.020401527053817703,0.039986993025482705,3,1500,SCDS_NoBlackWhite
clip-res,telescope,0.591509221393903,0.00975715087237065,0.005633293682686987,0.011041255618066495,3,1500,SCDS_NoBlackWhite
clip-res,tennisracquet,0.0,0.0,0.0,0.0,3,1500,SCDS_NoBlackWhite
clip-res,toothpaste,0.43615863786385384,0.006560707358393185,0.003787826159442664,0.007424139272507621,3,1500,SCDS_NoBlackWhite
clip-res,train,0.5142660393409249,0.02357080095725982,0.013608608277689047,0.02667287222427053,3,1500,SCDS_NoBlackWhite
clip-res,tree,0.60062640830981,0.008458752165654603,0.004883662839849015,0.009571979166104071,3,1500,SCDS_NoBlackWhite
clip-res,tricycle,0.8896757060137049,0.009034333585458885,0.005215974927513564,0.010223310857926587,3,1500,SCDS_NoBlackWhite
clip-res,trophy,0.5117940676365799,0.026038217000156596,0.015033171594258302,0.029465016324746268,3,1500,SCDS_NoBlackWhite
clip-res,trumpet,0.7042892846565745,0.03331275357743747,0.019233127245381194,0.03769692940094714,3,1500,SCDS_NoBlackWhite
clip-res,vase,0.7305904716506332,0.019059000887699393,0.011003719292998562,0.02156728981427718,3,1500,SCDS_NoBlackWhite
clip-res,wineglass,0.5515561042553544,0.028454058770795362,0.016427958490856136,0.03219879864207802,3,1500,SCDS_NoBlackWhite
