model,class,mean_accuracy,std,se,ci95,n_seeds,total_trials
cvcl-resnext,stool,0.9246666666666666,0.0070237691685684995,0.004055175020198818,0.007948143039589682,3,1500
cvcl-resnext,suitcase,0.5073333333333333,0.006110100926607792,0.0035276684147527906,0.006914230092915469,3,1500
cvcl-resnext,telescope,0.8340000000000001,0.0658483105326173,0.03801753981168867,0.0745143780309098,3,1500
cvcl-resnext,tennisracquet,0.9242424242424242,0.0052486388108147495,0.003030303030303013,0.005939393939393905,3,1500
cvcl-resnext,toothpaste,0.9466666666666667,0.0070237691685684995,0.004055175020198818,0.007948143039589682,3,1500
cvcl-resnext,train,0.9266666666666666,0.024027761721253434,0.013872434697789857,0.027189972007668116,3,1500
cvcl-resnext,tree,0.7093333333333334,0.029687258770949736,0.017139946842909908,0.03359429581210342,3,1500
cvcl-resnext,tricycle,0.9413333333333332,0.03448671241700681,0.01991091269742409,0.039025388886951215,3,1500
cvcl-resnext,trophy,0.7193333333333333,0.0219393102292058,0.01266666666666668,0.02482666666666669,3,1500
cvcl-resnext,trumpet,0.96,0.003464101615137758,0.0020000000000000018,0.003920000000000004,3,1500
cvcl-resnext,vase,0.8933333333333334,0.03360555509634285,0.019402176281140347,0.03802826551103508,3,1500
cvcl-resnext,wineglass,0.6920000000000001,0.04686149805543991,0.027055498516937358,0.05302877709319722,3,1500
clip-res,abacus,0.9373333333333332,0.002309401076758441,0.0013333333333332977,0.002613333333333263,3,1500
clip-res,apple,0.9746666666666667,0.0011547005383792527,0.0006666666666666674,0.001306666666666668,3,1500
clip-res,axe,0.8786666666666667,0.0030550504633038962,0.0017638342073763955,0.003457115046457735,3,1500
clip-res,babushkadolls,0.9620000000000001,0.006928203230275516,0.0040000000000000036,0.007840000000000008,3,1500
clip-res,bagel,0.9833333333333334,0.0011547005383792527,0.0006666666666666674,0.001306666666666668,3,1500
clip-res,basket,0.6713333333333334,0.016653327995729016,0.00961480340123728,0.018845014666425068,3,1500
clip-res,bell,0.9893333333333333,0.0041633319989322695,0.0024037008503093285,0.0047112536666062835,3,1500
clip-res,bonzai,0.9646666666666667,0.006110100926607792,0.0035276684147527906,0.006914230092915469,3,1500
clip-res,bread,0.7413333333333334,0.0061101009266077925,0.003527668414752791,0.00691423009291547,3,1500
clip-res,butterfly,0.9746666666666667,0.005773502691896262,0.003333333333333336,0.006533333333333338,3,1500
clip-res,calculator,0.9593333333333334,0.003055050463303896,0.0017638342073763953,0.0034571150464577345,3,1500
clip-res,camera,0.9940000000000001,0.0034641016151377574,0.0020000000000000018,0.003920000000000003,3,1500
clip-res,candle,0.992,0.0020000000000000018,0.0011547005383792527,0.002263213055223335,3,1500
clip-res,ornament,0.9633333333333333,0.0011547005383792527,0.0006666666666666674,0.001306666666666668,3,1500
clip-res,cookie,0.9833333333333334,0.0041633319989322695,0.0024037008503093285,0.0047112536666062835,3,1500
clip-res,doll,0.9766666666666666,0.008326663997864539,0.004807401700618657,0.009422507333212567,3,1500
clip-res,doorknob,0.9633333333333333,0.012858201014657285,0.007423685817106704,0.014550424201529138,3,1500
clip-res,dresser,0.8066666666666666,0.005773502691896263,0.0033333333333333366,0.00653333333333334,3,1500
clip-res,dumbell,0.9393333333333334,0.006429100507328579,0.003711842908553315,0.007275212100764498,3,1500
clip-res,earrings,0.96,0.0020000000000000018,0.0011547005383792527,0.002263213055223335,3,1500
clip-res,fan,0.7606666666666667,0.026102362600602547,0.0150702060739431,0.02953760390492848,3,1500
clip-res,goggle,0.9473333333333332,0.0070237691685684995,0.004055175020198818,0.007948143039589682,3,1500
clip-res,grill,0.9913333333333334,0.0011547005383792527,0.0006666666666666674,0.001306666666666668,3,1500
clip-res,handbag,0.9613333333333333,0.006429100507328643,0.003711842908553352,0.007275212100764569,3,1500
clip-res,handgun,0.9493333333333333,0.007571877794400371,0.004371625682868005,0.008568386338421288,3,1500
clip-res,handheldgame,0.7133333333333333,0.013012814197295436,0.007512951779723104,0.014725385488257284,3,1500
clip-res,headband,0.9433333333333334,0.011015141094572157,0.006359594676112944,0.01246480556518137,3,1500
clip-res,helmet,0.9186666666666667,0.0011547005383792527,0.0006666666666666674,0.001306666666666668,3,1500
clip-res,horse,0.6953333333333332,0.016653327995729033,0.009614803401237288,0.018845014666425085,3,1500
clip-res,keyboard,0.8666666666666667,0.018583146486355156,0.010728984626287397,0.021028809867523302,3,1500
clip-res,lantern,0.8546666666666667,0.013316656236958798,0.007688375063113871,0.015069215123703187,3,1500
clip-res,lei,0.8973333333333334,0.003055050463303896,0.0017638342073763953,0.0034571150464577345,3,1500
clip-res,lipstick,1.0,0.0,0.0,0.0,3,1500
clip-res,lock,0.9953333333333333,0.0011547005383792527,0.0006666666666666674,0.001306666666666668,3,1500
clip-res,meat,0.9446666666666665,0.009237604307033956,0.005333333333333301,0.01045333333333327,3,1500
clip-res,microwave,0.9226666666666667,0.0023094010767585054,0.0013333333333333348,0.002613333333333336,3,1500
clip-res,muffin,0.9579999999999999,0.006000000000000005,0.003464101615137758,0.006789639165670006,3,1500
clip-res,nailpolish,0.7633333333333333,0.007023769168568499,0.004055175020198817,0.00794814303958968,3,1500
clip-res,pen,0.964,0.005291502622129186,0.0030550504633038962,0.0059878989080756366,3,1500
clip-res,phone,0.9053030303030303,0.010248294892779276,0.005916855815080782,0.011597037397558331,3,1500
clip-res,pillow,0.9366666666666666,0.007023769168568441,0.004055175020198784,0.007948143039589616,3,1500
clip-res,pipe,0.9593333333333334,0.0061101009266077925,0.003527668414752791,0.00691423009291547,3,1500
clip-res,pitcher,0.9499999999999998,1.3597399555105182e-16,7.850462293418875e-17,1.5386906095100995e-16,3,1500
clip-res,powerstrip,0.8406666666666666,0.014468356276140484,0.00835330939076112,0.016372486405891794,3,1500
clip-res,rabbit,0.9793333333333333,0.0011547005383792527,0.0006666666666666674,0.001306666666666668,3,1500
clip-res,ring,0.9853333333333333,0.008082903768654767,0.0046666666666666705,0.009146666666666674,3,1500
clip-res,rug,0.9286666666666666,0.007571877794400371,0.004371625682868005,0.008568386338421288,3,1500
clip-res,saddle,0.7813333333333334,0.0041633319989322695,0.0024037008503093285,0.0047112536666062835,3,1500
clip-res,saltandpeppershake,0.9366666666666666,0.011718930554164578,0.0067659277100614494,0.013261218311720441,3,1500
clip-res,seashell,0.9433333333333334,0.0050332229568471705,0.002905932629027118,0.0056956279528931515,3,1500
clip-res,sippycup,0.6253333333333333,0.010066445913694341,0.005811865258054236,0.011391255905786303,3,1500
clip-res,sodacan,0.9406666666666667,0.0030550504633038962,0.0017638342073763955,0.003457115046457735,3,1500
clip-res,stapler,0.9540000000000001,0.012489995996796807,0.007211102550927985,0.01413376099981885,3,1500
clip-res,stool,0.9826666666666667,0.0023094010767585054,0.0013333333333333348,0.002613333333333336,3,1500
clip-res,suitcase,0.7693333333333333,0.018147543451754948,0.01047748909700115,0.020535878630122257,3,1500
clip-res,telescope,1.0,0.0,0.0,0.0,3,1500
clip-res,tennisracquet,0.9803030303030303,0.011439143083743605,0.006604392338698016,0.012944608983848112,3,1500
clip-res,toothpaste,0.9466666666666667,0.01446835627614042,0.008353309390761083,0.016372486405891725,3,1500
clip-res,train,0.9373333333333332,0.010066445913694282,0.005811865258054202,0.011391255905786235,3,1500
clip-res,tree,0.912,0.005291502622129186,0.0030550504633038962,0.0059878989080756366,3,1500
clip-res,tricycle,1.0,0.0,0.0,0.0,3,1500
clip-res,trophy,0.914,0.01907878402833893,0.011015141094572214,0.02158967654536154,3,1500
clip-res,trumpet,1.0,0.0,0.0,0.0,3,1500
clip-res,vase,0.9540000000000001,0.005291502622129186,0.0030550504633038962,0.0059878989080756366,3,1500
clip-res,wineglass,0.92,0.005291502622129186,0.0030550504633038962,0.0059878989080756366,3,1500
