model,class,mean_accuracy,std,se,ci95,n_seeds,total_trials,test_type
cvcl-resnext,lei,0.8406666666666666,0.01700980109623078,0.009820613241770831,0.01924840195387083,3,1500,SCDT
cvcl-resnext,lipstick,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,lock,0.9733333333333333,0.03055050463303896,0.017638342073763955,0.03457115046457735,3,1500,SCDT
cvcl-resnext,meat,0.3553333333333333,0.012220201853215554,0.007055336829505564,0.013828460185830905,3,1500,SCDT
cvcl-resnext,microwave,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,muffin,0.5266666666666666,0.0639478954566398,0.03692033465600104,0.07236385592576204,3,1500,SCDT
cvcl-resnext,nailpolish,0.9953333333333333,0.008082903768654767,0.0046666666666666705,0.009146666666666674,3,1500,SCDT
cvcl-resnext,ornament,0.9500000000000001,0.04331281565541541,0.025006665778014723,0.04901306492490886,3,1500,SCDT
cvcl-resnext,pen,0.45333333333333337,0.015011106998930284,0.008666666666666675,0.01698666666666668,3,1500,SCDT
cvcl-resnext,phone,0.9613333333333333,0.013316656236958798,0.007688375063113871,0.015069215123703187,3,1500,SCDT
cvcl-resnext,pillow,0.9033333333333333,0.032145502536643146,0.018559214542766718,0.03637606050382276,3,1500,SCDT
cvcl-resnext,pipe,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,pitcher,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,powerstrip,0.992,0.013856406460551033,0.008000000000000009,0.015680000000000017,3,1500,SCDT
cvcl-resnext,pumpkin,0.9926666666666666,0.012701705922171777,0.007333333333333339,0.014373333333333346,3,1500,SCDT
cvcl-resnext,rabbit,0.9586666666666667,0.013316656236958798,0.007688375063113871,0.015069215123703187,3,1500,SCDT
cvcl-resnext,ring,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,rug,0.5373333333333333,0.03780652501002084,0.021827607391659853,0.04278211048765331,3,1500,SCDT
cvcl-resnext,saddle,0.9753333333333334,0.027300793639257716,0.015762120556715865,0.0308937562911631,3,1500,SCDT
cvcl-resnext,saltandpeppershake,0.9666666666666667,0.03300505011863081,0.019055474570608587,0.03734873015839283,3,1500,SCDT
cvcl-resnext,seashell,0.924,0.0040000000000000036,0.0023094010767585054,0.00452642611044667,3,1500,SCDT
cvcl-resnext,sippycup,0.9433333333333334,0.003055050463303896,0.0017638342073763953,0.0034571150464577345,3,1500,SCDT
cvcl-resnext,sodacan,0.9913333333333334,0.015011106998930284,0.008666666666666675,0.01698666666666668,3,1500,SCDT
cvcl-resnext,stapler,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,stool,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,suitcase,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,telescope,0.7673333333333333,0.02858904218985545,0.016505891204186614,0.03235154676020576,3,1500,SCDT
cvcl-resnext,tennisracquet,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,toothpaste,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,train,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,tree,0.7966666666666667,0.018475208614067977,0.01066666666666664,0.020906666666666615,3,1500,SCDT
cvcl-resnext,tricycle,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,trophy,0.9579999999999999,0.006000000000000005,0.003464101615137758,0.006789639165670006,3,1500,SCDT
cvcl-resnext,trumpet,1.0,0.0,0.0,0.0,3,1500,SCDT
cvcl-resnext,vase,0.9553333333333333,0.019731531449265007,0.01139200499375672,0.022328329787763168,3,1500,SCDT
cvcl-resnext,wineglass,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,abacus,0.976,0.007211102550927985,0.0041633319989322695,0.008160130717907249,3,1500,SCDT
clip-res,apple,0.9773333333333333,0.0050332229568471705,0.002905932629027118,0.0056956279528931515,3,1500,SCDT
clip-res,axe,0.7533333333333333,0.012858201014657285,0.007423685817106704,0.014550424201529138,3,1500,SCDT
clip-res,babushkadolls,0.976,0.007211102550927985,0.0041633319989322695,0.008160130717907249,3,1500,SCDT
clip-res,bagel,0.5753333333333334,0.020526405757787507,0.011850925889754102,0.02322781474391804,3,1500,SCDT
clip-res,ball,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,basket,0.8726666666666666,0.0050332229568471705,0.002905932629027118,0.0056956279528931515,3,1500,SCDT
clip-res,bell,0.8586666666666667,0.005033222956847171,0.0029059326290271185,0.005695627952893153,3,1500,SCDT
clip-res,bird,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,bonzai,0.8886666666666666,0.015143755588800743,0.00874325136573601,0.017136772676842577,3,1500,SCDT
clip-res,bread,0.628,0.019287301521985926,0.011135528725660053,0.021825636302293706,3,1500,SCDT
clip-res,butterfly,0.8413333333333334,0.019425069712444638,0.011215069227507158,0.02198153568591403,3,1500,SCDT
clip-res,calculator,0.5353333333333333,0.01677299416721218,0.009683892697555976,0.018980429687209713,3,1500,SCDT
clip-res,camera,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,candle,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,cookie,0.9226666666666667,0.008326663997864539,0.004807401700618657,0.009422507333212567,3,1500,SCDT
clip-res,doll,0.612,0.015620499351813323,0.009018499505645797,0.01767625903106576,3,1500,SCDT
clip-res,doorknob,0.9466666666666667,0.013316656236958737,0.007688375063113836,0.01506921512370312,3,1500,SCDT
clip-res,dresser,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,dumbell,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,earrings,0.442,0.008000000000000007,0.004618802153517011,0.00905285222089334,3,1500,SCDT
clip-res,fan,0.5286666666666667,0.03557152419187763,0.02053722906766584,0.04025296897262504,3,1500,SCDT
clip-res,goggle,0.9513333333333334,0.0023094010767585054,0.0013333333333333348,0.002613333333333336,3,1500,SCDT
clip-res,grill,0.9793333333333333,0.0041633319989322695,0.0024037008503093285,0.0047112536666062835,3,1500,SCDT
clip-res,handbag,0.976,0.014000000000000012,0.008082903768654769,0.015842491386563344,3,1500,SCDT
clip-res,handgun,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,handheldgame,0.742,0.013856406460551033,0.008000000000000009,0.015680000000000017,3,1500,SCDT
clip-res,headband,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,helmet,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,horse,0.674,0.009165151389911688,0.005291502622129186,0.010371345139373205,3,1500,SCDT
clip-res,keyboard,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,lantern,0.9233333333333333,0.013316656236958737,0.007688375063113836,0.01506921512370312,3,1500,SCDT
clip-res,lei,0.9346666666666668,0.0030550504633038355,0.0017638342073763604,0.0034571150464576665,3,1500,SCDT
clip-res,lipstick,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,lock,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,meat,0.894,0.007211102550927985,0.0041633319989322695,0.008160130717907249,3,1500,SCDT
clip-res,microwave,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,muffin,0.826,0.005291502622129186,0.0030550504633038962,0.0059878989080756366,3,1500,SCDT
clip-res,nailpolish,0.7686666666666667,0.011547005383792525,0.006666666666666672,0.013066666666666676,3,1500,SCDT
clip-res,ornament,0.7793333333333333,0.012055427546683426,0.006960204339273707,0.013642000504976465,3,1500,SCDT
clip-res,pen,0.976,0.0020000000000000018,0.0011547005383792527,0.002263213055223335,3,1500,SCDT
clip-res,phone,0.8906666666666667,0.013316656236958798,0.007688375063113871,0.015069215123703187,3,1500,SCDT
clip-res,pillow,0.94,0.00599999999999995,0.0034641016151377257,0.006789639165669942,3,1500,SCDT
clip-res,pipe,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,pitcher,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,powerstrip,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,pumpkin,0.922,0.010000000000000009,0.005773502691896263,0.011316065276116675,3,1500,SCDT
clip-res,rabbit,0.9226666666666667,0.0030550504633038962,0.0017638342073763955,0.003457115046457735,3,1500,SCDT
clip-res,ring,0.9286666666666666,0.0070237691685684995,0.004055175020198818,0.007948143039589682,3,1500,SCDT
clip-res,rug,0.5793333333333334,0.011372481406154664,0.00656590520119741,0.012869174194346923,3,1500,SCDT
clip-res,saddle,0.9566666666666667,0.011015141094572214,0.006359594676112977,0.012464805565181435,3,1500,SCDT
clip-res,saltandpeppershake,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,seashell,0.928,0.006000000000000005,0.003464101615137758,0.006789639165670006,3,1500,SCDT
clip-res,sippycup,0.8133333333333334,0.007571877794400308,0.0043716256828679675,0.008568386338421217,3,1500,SCDT
clip-res,sodacan,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,stapler,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,stool,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,suitcase,0.956,0.0040000000000000036,0.0023094010767585054,0.00452642611044667,3,1500,SCDT
clip-res,telescope,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,tennisracquet,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,toothpaste,0.7360000000000001,0.022538855339169307,0.013012814197295434,0.02550511582669905,3,1500,SCDT
clip-res,train,0.9733333333333333,0.0050332229568471705,0.002905932629027118,0.0056956279528931515,3,1500,SCDT
clip-res,tree,0.754,0.01587450786638756,0.00916515138991169,0.01796369672422691,3,1500,SCDT
clip-res,tricycle,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,trophy,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,trumpet,1.0,0.0,0.0,0.0,3,1500,SCDT
clip-res,vase,0.976,0.0020000000000000018,0.0011547005383792527,0.002263213055223335,3,1500,SCDT
clip-res,wineglass,1.0,0.0,0.0,0.0,3,1500,SCDT
