model,class,mean_accuracy,std,se,ci95,n_seeds,total_trials,test_type
clip-res,rabbit,0.6355555555555555,0.02987628813277502,0.017249082995844482,0.033808202671855185,3,1500,SCDC
clip-res,ring,0.7000000000000001,0.02848001248439176,0.016442942874387485,0.03222816803379947,3,1500,SCDC
clip-res,rug,0.8388888888888889,0.019531550923607748,0.011276546183435817,0.0221020305195342,3,1500,SCDC
clip-res,saddle,0.7144444444444445,0.0189541356769244,0.010943175335328991,0.021448623657244825,3,1500,SCDC
clip-res,saltandpeppershake,0.6033333333333334,0.024037008503093246,0.01387777332977421,0.027200435726357452,3,1500,SCDC
clip-res,seashell,0.82,0.016666666666666663,0.00962250448649376,0.01886010879352777,3,1500,SCDC
clip-res,sippycup,0.2777777777777778,0.016777409856157218,0.00968644209675705,0.01898542650964382,3,1500,SCDC
clip-res,sodacan,0.8733333333333334,0.008819171036882005,0.005091750772173177,0.009979831513459428,3,1500,SCDC
clip-res,stapler,0.7533333333333333,0.01201850425154663,0.006938886664887109,0.013600217863178735,3,1500,SCDC
clip-res,stool,0.9511111111111111,0.011706281947614203,0.006758625033664717,0.013246905065982846,3,1500,SCDC
clip-res,suitcase,0.33222222222222225,0.006938886664887124,0.004006168083848885,0.007852089444343817,3,1500,SCDC
clip-res,telescope,0.6955555555555556,0.02987628813277499,0.01724908299584446,0.03380820267185515,3,1500,SCDC
clip-res,tennisracquet,0.5766666666666667,0.030550504633038912,0.017638342073763927,0.034571150464577295,3,1500,SCDC
clip-res,toothpaste,0.4966666666666666,0.01855921454276672,0.010715167512214385,0.02100172832394019,3,1500,SCDC
clip-res,train,0.7255555555555556,0.008388704928078583,0.00484322104837851,0.00949271325482188,3,1500,SCDC
clip-res,tree,0.7388888888888889,0.011706281947614146,0.006758625033664684,0.01324690506598278,3,1500,SCDC
clip-res,tricycle,0.9277777777777779,0.0038490017945975296,0.0022222222222222365,0.004355555555555583,3,1500,SCDC
clip-res,trophy,0.6155555555555555,0.005091750772173164,0.002939723678960661,0.005761858410762896,3,1500,SCDC
clip-res,trumpet,0.7777777777777777,0.008388704928078583,0.00484322104837851,0.00949271325482188,3,1500,SCDC
clip-res,vase,0.8966666666666666,0.012018504251546632,0.00693888666488711,0.013600217863178736,3,1500,SCDC
clip-res,wineglass,0.8044444444444444,0.0069388866648871445,0.0040061680838488975,0.007852089444343839,3,1500,SCDC
