model,class,mean_accuracy,std,se,ci95,n_seeds,total_trials,test_type
cvcl-resnext,keyboard,0.7531351594383344,0.04062849544792433,0.0234568727836286,0.04597547065591206,3,1500,SCDS
cvcl-resnext,lantern,0.4612732486117969,0.015930677930550564,0.0091975811915766,0.018027259135490133,3,1500,SCDS
cvcl-resnext,lei,0.45976082354150766,0.036791719095914006,0.021241708923975047,0.04163374949099109,3,1500,SCDS
cvcl-resnext,lipstick,0.6453325370119497,0.02463712042064779,0.014224248106918228,0.027879526289559725,3,1500,SCDS
cvcl-resnext,lock,0.8623855512633298,0.027399395986937414,0.015819048648691467,0.031005335351435275,3,1500,SCDS
cvcl-resnext,meat,0.482302215721559,0.029735867879450754,0.01716801132478804,0.03364930219658456,3,1500,SCDS
cvcl-resnext,microwave,0.5011874152099391,0.04355639192861054,0.025147294604912142,0.049288697425627796,3,1500,SCDS
cvcl-resnext,muffin,0.5255917036287018,0.016264269832758048,0.009390180566115569,0.018404753909586513,3,1500,SCDS
cvcl-resnext,nailpolish,0.5299822338848742,0.030584144557004485,0.01765776409292097,0.03460921762212509,3,1500,SCDS
cvcl-resnext,pen,0.26218596777195163,0.049645244343699636,0.028662695185819733,0.056178882564206674,3,1500,SCDS
cvcl-resnext,phone,0.9302371953485421,0.029394561168524146,0.016970957803358337,0.03326307729458234,3,1500,SCDS
cvcl-resnext,pillow,0.6911511621780569,0.008588830123916546,0.004958763384067185,0.009719176232771682,3,1500,SCDS
cvcl-resnext,pipe,0.8169576163798853,0.047458126920140196,0.02739996235257837,0.053703926211053604,3,1500,SCDS
cvcl-resnext,pitcher,0.68162781861268,0.033050240305417235,0.01908156513711446,0.03739986766874434,3,1500,SCDS
cvcl-resnext,powerstrip,0.32231075599552805,0.04657580887313407,0.026890555790628518,0.05270548934963189,3,1500,SCDS
cvcl-resnext,pumpkin,0.8861850353653633,0.07022876906744412,0.040546598725944925,0.07947133350285204,3,1500,SCDS
cvcl-resnext,rabbit,0.6586907895621221,0.017556606791278195,0.010136311657000878,0.019867170847721723,3,1500,SCDS
cvcl-resnext,ring,0.7482225935042649,0.036616974460244894,0.02114082006153204,0.041436007320602805,3,1500,SCDS
cvcl-resnext,rug,0.6345954361146982,0.03618791566607646,0.02089310285122072,0.040950481588392616,3,1500,SCDS
cvcl-resnext,saddle,0.6283340370261211,0.040502091000662065,0.023383893141974962,0.04583243055827093,3,1500,SCDS
cvcl-resnext,saltandpeppershake,0.5466970939616912,0.04815796675620977,0.027804015070322763,0.054495869537832614,3,1500,SCDS
cvcl-resnext,seashell,0.5372479337996579,0.015765567488593427,0.009102254633466629,0.017840419081594592,3,1500,SCDS
cvcl-resnext,sippycup,0.2658362855488112,0.016996374172750437,0.009812861203885068,0.019233207959614734,3,1500,SCDS
cvcl-resnext,sodacan,0.5016440093671332,0.011330115038325678,0.006541444967326757,0.012821232135960444,3,1500,SCDS
cvcl-resnext,stapler,0.6391215493149995,0.03592506985717936,0.020741348752698615,0.04065304355528929,3,1500,SCDS
cvcl-resnext,stool,0.9520794491504664,0.014900863684277111,0.008603017659275309,0.016861914612179604,3,1500,SCDS
cvcl-resnext,suitcase,0.38898552321038754,0.016537788828237202,0.009548096831783934,0.01871426979029651,3,1500,SCDS
cvcl-resnext,telescope,0.5844228594143573,0.03551732200596873,0.020505935421040667,0.04019163342523971,3,1500,SCDS
cvcl-resnext,tennisracquet,0.0,0.0,0.0,0.0,3,1500,SCDS
cvcl-resnext,toothpaste,0.8095456257966417,0.05429816731222033,0.031349061514213745,0.06144416056785894,3,1500,SCDS
cvcl-resnext,train,0.8505221834341837,0.03568414902905439,0.020602253047727274,0.04038041597354546,3,1500,SCDS
cvcl-resnext,tree,0.6673309558977628,0.01707361395899215,0.00985745561526387,0.019320613005917184,3,1500,SCDS
cvcl-resnext,tricycle,0.8575316324770842,0.04082697818721421,0.023571466846587105,0.04620007501931072,3,1500,SCDS
cvcl-resnext,trophy,0.5877266795619145,0.02388572168538532,0.013790427844845698,0.027029238575897566,3,1500,SCDS
cvcl-resnext,trumpet,0.8334866025875209,0.02508050494065525,0.014480236278899048,0.028381263106642136,3,1500,SCDS
cvcl-resnext,vase,0.7963660511207254,0.08114495253591887,0.046849060189992166,0.09182415797238465,3,1500,SCDS
cvcl-resnext,wineglass,0.4732693374795436,0.04895711411073654,0.028265403010580968,0.055400189900738694,3,1500,SCDS
clip-res,abacus,0.4376284029562696,0.016027151849188313,0.009253280434471881,0.018136429651564888,3,1500,SCDS
clip-res,apple,0.7912291438368987,0.015612348923861288,0.00901379385387368,0.01766703595359241,3,1500,SCDS
clip-res,axe,0.5736835817539125,0.0052398069292915374,0.0030252039411281357,0.0059293997246111455,3,1500,SCDS
clip-res,babushkadolls,0.28817320032154853,0.016765366218872434,0.009679488699528659,0.01897179785107617,3,1500,SCDS
clip-res,bagel,0.40057472239663766,0.028854096903039163,0.016658920614193207,0.03265148440381869,3,1500,SCDS
clip-res,ball,0.8943128693325146,0.025970637738636212,0.014994154689427872,0.029388543191278628,3,1500,SCDS
clip-res,basket,0.02137488467735967,0.006534505872038436,0.0037726987242425814,0.007394489499515459,3,1500,SCDS
clip-res,bell,0.5728569994562879,0.018893302964966486,0.010908053552704557,0.021379784963300928,3,1500,SCDS
clip-res,bird,0.37439280000299746,0.007681114866675948,0.004434693735951795,0.008691999722465519,3,1500,SCDS
clip-res,bonzai,0.6934849680153583,0.010429998994651768,0.006021762727209725,0.011802654945331061,3,1500,SCDS
clip-res,bread,0.1627336822491264,0.015047529619180084,0.00868769527627249,0.01702788274149408,3,1500,SCDS
clip-res,butterfly,0.5498979010652886,0.017628628323811672,0.010177893308196531,0.0199486708840652,3,1500,SCDS
clip-res,calculator,0.6739695413376134,0.009626586576863072,0.005557912351529133,0.0108935082089971,3,1500,SCDS
clip-res,camera,0.6436192671288348,0.028616326314683107,0.016521643701000465,0.03238242165396091,3,1500,SCDS
clip-res,candle,0.8128630846431294,0.007715759694674312,0.004454695936722679,0.00873120403597645,3,1500,SCDS
clip-res,ornament,0.5197541092825477,0.014944422735906807,0.008628166489459358,0.016911206319340344,3,1500,SCDS
clip-res,cookie,0.5570071619543989,0.014961236387232596,0.008637873855578364,0.016930232756933592,3,1500,SCDS
clip-res,doll,0.22744094963681225,0.007383218924693858,0.004262703433657939,0.00835489872996956,3,1500,SCDS
clip-res,doorknob,0.5152227243929839,0.028549276454914143,0.016482932446413728,0.032306547594970904,3,1500,SCDS
clip-res,dresser,0.4380002952488771,0.016555540509170068,0.009558345769549094,0.018734357708316222,3,1500,SCDS
clip-res,dumbell,0.4349149494446,0.03475002060419928,0.020062933750179496,0.039323350150351814,3,1500,SCDS
clip-res,earrings,0.3203178720505489,0.015999995343878217,0.009237601618820849,0.018105699172888862,3,1500,SCDS
clip-res,fan,0.17751607234690245,0.0016793620770980914,0.0009695801472794322,0.001900377088667687,3,1500,SCDS
clip-res,goggle,0.6757091034118283,0.01845463227378953,0.010654786911067943,0.020883382345693164,3,1500,SCDS
clip-res,grill,0.5161133587529526,0.023201506044524825,0.013395395760411138,0.02625497569040583,3,1500,SCDS
clip-res,handbag,0.7315772312091197,0.02126631060474439,0.012278110152319367,0.02406509589854596,3,1500,SCDS
clip-res,handgun,0.26903149043104696,0.01602272628358707,0.009250725332980688,0.01813142165264215,3,1500,SCDS
clip-res,handheldgame,0.541195765135599,0.004419486907291921,0.002551591955605017,0.005001120232985834,3,1500,SCDS
clip-res,headband,0.3510233204471451,0.02642871008342993,0.015258622881002848,0.02990690084676558,3,1500,SCDS
clip-res,helmet,0.6717757283179195,0.012229775346396672,0.007060864088370767,0.013839293613206703,3,1500,SCDS
clip-res,horse,0.33380837120463674,0.035527496841291334,0.020511809864953132,0.04020314733530814,3,1500,SCDS
clip-res,keyboard,0.36968867093077806,0.013586006887898827,0.007843884733940498,0.015374014078523375,3,1500,SCDS
clip-res,lantern,0.29303718334098544,0.025760086908113277,0.014872593110747356,0.029150282497064816,3,1500,SCDS
clip-res,lei,0.44058591102815864,0.03166370340341571,0.01828104768350253,0.03583085345966496,3,1500,SCDS
clip-res,lipstick,0.7771820778710268,0.019979565665907105,0.011535207615503272,0.022609006926386413,3,1500,SCDS
clip-res,lock,0.8692964877893128,0.020151683569359452,0.011634579933393839,0.022803776669451922,3,1500,SCDS
clip-res,meat,0.3713143370745076,0.019812010680480954,0.01143846969956342,0.022419400611144304,3,1500,SCDS
clip-res,microwave,0.21048538614220103,0.0340186201481666,0.019640659500003616,0.038495692620007085,3,1500,SCDS
clip-res,muffin,0.37351758080608266,0.00858040167850181,0.004953897218838137,0.009709638548922749,3,1500,SCDS
clip-res,nailpolish,0.43071494461914567,0.006981443683664234,0.0040307383900957585,0.007900247244587686,3,1500,SCDS
clip-res,pen,0.2817493783415021,0.01410199153739312,0.008141788610223744,0.015957905676038536,3,1500,SCDS
clip-res,phone,0.8604302054726233,0.03205122732580985,0.01850478472441421,0.03626937805985185,3,1500,SCDS
clip-res,pillow,0.8830579726667747,0.014374839839782418,0.008299317651056137,0.016266662596070028,3,1500,SCDS
clip-res,pipe,0.7686624649859944,0.03474086389240735,0.020057647120161535,0.03931298835551661,3,1500,SCDS
clip-res,pitcher,0.7503560988666731,0.023292970861061836,0.013448202996860162,0.026358477873845917,3,1500,SCDS
clip-res,powerstrip,0.21433339728800974,0.018930102708097325,0.010929299894307255,0.02142142779284222,3,1500,SCDS
clip-res,pumpkin,0.7961866912686585,0.05059065319947777,0.02920852724319749,0.05724871339666708,3,1500,SCDS
clip-res,rabbit,0.38328347775922356,0.009572673741226929,0.00552678576136183,0.010832500092269187,3,1500,SCDS
clip-res,ring,0.6414846746959951,0.03990427274761215,0.023038742612650123,0.045155935520794235,3,1500,SCDS
clip-res,rug,0.6569241393441069,0.027881625295982062,0.016097463870079525,0.031551029185355864,3,1500,SCDS
clip-res,saddle,0.30535611260902473,0.022081192247930988,0.012748582288370834,0.024987221285206834,3,1500,SCDS
clip-res,saltandpeppershake,0.2706281709990817,0.022987865856647614,0.013272050540430508,0.026013219059243795,3,1500,SCDS
clip-res,seashell,0.4567458928513695,0.02630497523418748,0.015187184532484582,0.029766881683669776,3,1500,SCDS
clip-res,sippycup,0.10248684531465406,0.01584216708916776,0.009146479433478037,0.017927099689616952,3,1500,SCDS
clip-res,sodacan,0.47311645009671216,0.01583559225801477,0.009142683452941981,0.017919659567766283,3,1500,SCDS
clip-res,stapler,0.4545336808787705,0.007316714841756919,0.004224307283472087,0.00827964227560529,3,1500,SCDS
clip-res,stool,0.974679440359785,0.0030823928719551285,0.0017796203543714772,0.0034880558945680953,3,1500,SCDS
clip-res,suitcase,0.24105991973434218,0.023717076737890523,0.013693060639012105,0.026838398852463728,3,1500,SCDS
clip-res,telescope,0.6202569207634149,0.0031975376382276906,0.0018460992161747176,0.003618354463702446,3,1500,SCDS
clip-res,tennisracquet,0.0,0.0,0.0,0.0,3,1500,SCDS
clip-res,toothpaste,0.41849074783155293,0.028288591901017648,0.016332426149048007,0.032011555252134095,3,1500,SCDS
clip-res,train,0.5103459853096188,0.03889622125790436,0.022456743813710326,0.04401521787487224,3,1500,SCDS
clip-res,tree,0.5858731512756327,0.03456928872175968,0.019958588149201848,0.03911883277243562,3,1500,SCDS
clip-res,tricycle,0.8642169548256482,0.01979394200893084,0.011428037747180063,0.022398953984472926,3,1500,SCDS
clip-res,trophy,0.5226326155664903,0.009529757474201745,0.005502008043042226,0.010783935764362764,3,1500,SCDS
clip-res,trumpet,0.7249089832579584,0.004738107024303955,0.0027355473659311453,0.005361672837225044,3,1500,SCDS
clip-res,vase,0.7079637641579879,0.019559941376878803,0.011292937419274276,0.022134157341777583,3,1500,SCDS
clip-res,wineglass,0.5465589553352882,0.032194312446462495,0.01858739495734004,0.03643129411638648,3,1500,SCDS
